time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,752227;0,0726;-0,2358;-0,0486;0,251
2,752617;-0,5355;-0,2406;-0,0481;0,589
2,776889;-0,6856;-0,3587;0,0442;0,775
2,777549;-0,6833;-0,3610;0,0455;0,774
2,777796;-0,7593;-0,5148;0,0776;0,921
2,801708;-0,5694;-0,4749;0,0989;0,748
2,802075;-0,4966;-0,5094;0,0987;0,718
2,826880;-0,4219;-0,5457;0,1734;0,711
2,827319;-0,4564;-0,8177;0,1720;0,952
2,827537;-0,5682;-0,7826;0,2574;1,001
2,851559;-0,6039;-0,8618;0,2550;1,083
2,851955;-0,6013;-0,7111;0,3034;0,979
2,877614;-0,5247;-0,8643;0,2983;1,054
2,879240;-0,3715;-0,7111;1,2679;1,500
2,880075;-0,4101;-0,7490;1,2600;1,522
2,902138;-0,4124;-0,7850;2,6118;2,758
2,903344;-0,4563;-0,6643;3,3392;3,435
2,927586;-0,6529;-0,6207;3,3184;3,438
2,929483;-0,6955;-0,4245;3,3768;3,474
2,930299;-0,7368;-0,3828;3,3536;3,455
2,952925;-0,7380;-0,2265;3,3069;3,396
2,954916;-0,5456;-0,1091;3,1331;3,182
2,977766;-0,3140;-0,1016;2,9663;2,985
2,979501;-0,3154;0,1463;2,6382;2,661
2,980513;-0,0431;0,2458;2,4018;2,415
3,002699;-0,7597;0,4225;1,0764;1,384
3,004590;0,5621;-0,2828;-0,6066;0,874
3,027731;-1,1752;0,6986;-0,8314;1,600
3,029769;-1,1427;0,7210;-1,5455;2,053
3,030694;-1,9798;0,3548;-1,7610;2,673
3,052855;-2,0797;1,2476;-2,0073;3,148
3,054478;-2,0565;1,6377;-2,2050;3,431
3,078006;-1,8035;1,7808;-2,4099;3,497
3,080465;-1,5574;1,6860;-2,5009;3,395
3,081951;-1,5864;1,6870;-1,8778;2,981
3,102010;-1,6058;1,6620;-1,8556;2,964
3,103030;-1,3351;1,3066;-1,8427;2,624
3,126960;-1,5227;1,0814;-1,7422;2,554
3,127926;-2,0041;1,0282;-1,6040;2,765
3,128533;-2,4416;1,0044;-1,4322;3,004
3,151870;-2,7211;1,2522;-1,3733;3,295
3,153227;-2,7697;2,0045;-1,6574;3,799
3,177820;-0,9333;1,4931;-1,4760;2,298
3,180130;-0,4375;0,9865;-1,2795;1,674
3,181094;-1,0548;1,1027;-1,0824;1,871
3,202736;-1,4384;0,4981;-0,1709;1,532
3,204107;-1,7063;-0,4821;0,0067;1,773
3,227403;-2,2014;-0,5708;0,1249;2,278
3,228406;-1,7224;-0,1634;-1,9848;2,633
3,229140;-1,4272;1,1686;-1,9839;2,709
3,252451;-1,1392;1,9712;-1,9772;3,015
3,254000;-1,0229;2,5943;-0,9263;2,938
3,277210;-0,8022;2,8785;-0,8858;3,117
3,278397;-0,9359;2,7483;-0,8077;3,013
3,278949;-0,6888;2,1994;-0,7675;2,429
3,302326;0,3279;0,6534;0,1281;0,742
3,303414;0,7629;0,3386;0,1787;0,854
3,327134;1,3817;0,1440;1,1047;1,775
3,328139;2,1138;-0,1247;1,1360;2,403
3,328732;2,2310;-0,2762;0,9295;2,433
3,351434;1,8449;-0,5397;0,9584;2,148
3,352075;1,3031;-1,1846;0,9929;2,022
3,377357;-0,0131;-1,7104;1,0293;1,996
3,378529;-0,3110;-2,1514;0,4250;2,215
3,379152;-0,8944;-2,7384;0,4328;2,913
3,402485;-0,8845;-2,9340;-0,2555;3,075
3,403537;-0,6605;-1,9736;-0,2642;2,098
3,427525;-0,2894;0,7521;-0,2961;0,859
3,429951;-0,3823;1,6027;-0,3287;1,680
3,430956;-0,1737;2,1874;-0,3619;2,224
3,452341;-0,0419;2,1985;0,2800;2,217
3,454177;-0,2468;2,1682;0,2312;2,194
3,477216;-0,2138;2,2880;0,2972;2,317
3,478248;-0,2564;2,4077;0,2479;2,434
3,478798;-0,7513;1,7196;0,2453;1,893
3,502389;-1,2934;0,9802;0,1777;1,633
3,504422;-1,4868;0,5459;0,1487;1,591
3,527246;-1,4078;0,4932;-1,0678;1,834
3,528420;-1,2093;0,6282;-1,0686;1,732
3,529134;-1,0404;0,8340;-1,0334;1,687
3,552249;-0,9448;0,6934;-0,9474;1,507
3,553493;-1,1899;0,4753;-0,8994;1,565
3,577529;-1,1741;0,6296;-0,7368;1,522
3,579618;-0,8846;0,7067;-0,6899;1,326
3,580609;-0,7467;0,0183;-0,7548;1,062
3,602836;-0,8051;0,2137;-0,6937;1,084
3,603944;-0,5976;0,8325;-0,5906;1,183
3,627481;-0,5072;1,3385;-0,5252;1,525
3,628948;-0,1493;1,1183;-0,4605;1,219
3,629401;-0,0273;1,0162;-0,3967;1,091
3,652870;-0,0041;0,6917;0,6240;0,932
3,654057;0,0540;0,4456;0,6874;0,821
3,678059;-0,1210;-0,0670;0,7510;0,764
