time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,641265;0,2104;-0,0977;0,0013;0,232
1,641569;0,1779;-0,0682;-0,0798;0,207
1,666171;0,2590;-0,0376;-0,0783;0,273
1,666582;0,1845;0,0723;-0,0845;0,215
1,666688;-0,0841;-0,0835;-0,0538;0,130
1,691425;-0,4319;-0,3120;-0,0499;0,535
1,691848;-0,5123;-0,2712;0,1164;0,591
1,715872;-1,0156;-1,1094;0,1203;1,509
1,716307;-1,1364;-1,1805;0,3843;1,683
1,716408;-0,3391;-1,1728;0,4414;1,298
1,741948;-0,1554;-0,6657;0,4442;0,815
1,742335;0,1426;-1,0386;0,4338;1,135
1,766571;-0,0584;-0,7175;0,4328;0,840
1,768197;-0,1039;-0,3170;0,4168;0,534
1,768905;-0,1107;-0,0682;0,4056;0,426
1,792712;-0,1899;0,4129;0,3257;0,559
1,794384;-0,3812;0,5495;0,2985;0,732
1,817133;-0,1880;0,8384;0,2459;0,894
1,818876;-0,2225;1,0867;0,2168;1,130
1,819851;-0,6379;0,9125;0,0726;1,116
1,847077;-0,9373;0,9667;-0,2370;1,367
1,848491;-1,0052;0,9798;-0,2676;1,429
1,865727;-1,1423;1,2083;-0,5618;1,755
1,867214;-1,6146;1,3405;-0,5819;2,178
1,867900;-1,6992;1,5018;-0,9900;2,474
1,891210;-1,6615;1,6115;-1,0036;2,523
1,892679;-1,5795;2,2094;-0,6004;2,781
1,916377;-1,5615;2,5988;-0,6116;3,093
1,917599;-1,0839;1,9790;-0,6048;2,336
1,918218;-1,5198;1,9621;-1,1293;2,727
1,946330;-1,9914;1,4692;-1,0981;2,707
1,948255;-2,3349;1,3443;-1,1030;2,911
1,965617;-3,1279;1,5928;-1,0678;3,669
1,966955;-3,2594;1,3706;-1,0272;3,682
1,967847;-2,6990;1,1071;-0,9782;3,077
1,992010;-2,3334;0,6874;-0,8726;2,584
1,993943;-2,0811;0,4620;-0,8031;2,278
2,016919;-1,9306;0,1584;0,2533;1,954
2,018645;-1,8156;0,0168;0,3043;1,841
2,019945;-2,3377;1,4416;0,3498;2,769
2,041593;-1,6655;1,5293;-0,0713;2,262
2,043094;0,0064;1,5854;-0,0400;1,586
2,066644;1,8146;1,4633;-0,5345;2,392
2,068028;2,1999;1,3515;-0,4958;2,629
2,068693;0,8171;1,1341;-5,4009;5,579
2,092185;-0,9165;1,3116;-5,3731;5,606
2,092933;-2,0080;1,2652;-5,3388;5,843
2,116976;-1,9392;0,7097;-0,0053;2,065
2,117730;-2,2990;-0,2960;0,0379;2,318
2,118244;-2,1965;-0,9076;0,0579;2,377
2,141839;-1,6676;-1,3568;0,0549;2,151
2,143269;-0,8298;-1,7279;-0,9458;2,137
2,166482;1,4399;-2,2765;-0,9466;2,855
2,167132;-0,4042;-1,2144;-1,3504;1,861
2,167455;-3,9889;-1,1452;-1,3157;4,354
2,190765;-5,8014;-2,2561;-1,2595;6,351
2,191376;-6,1240;-2,7117;-1,2060;6,805
2,215807;-6,5009;-2,6442;-1,1487;7,111
2,216428;-7,6406;-1,1185;-1,6745;7,901
2,216671;-9,9206;2,6253;-1,6260;10,390
2,240917;-13,7917;6,9751;-4,0326;15,973
2,241329;-16,3328;10,6265;-3,9969;19,891
2,265776;-12,1689;12,3596;-8,1687;19,172
2,266376;-11,8407;12,2185;-8,1766;18,877
2,266737;-7,5182;11,1860;-8,1648;15,758
2,290902;0,6728;8,2745;-7,5529;11,223
2,291361;2,8125;5,2908;-7,4052;9,526
