time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,020844;-0,1240;0,1511;-0,1928;0,275
2,021599;-0,1506;0,0995;-0,1760;0,252
2,048221;0,0146;0,0092;-0,1706;0,172
2,049339;-0,1661;-0,0054;-0,1285;0,210
2,049930;-0,3477;-0,0587;-0,1181;0,372
2,071580;-0,7216;-0,8773;0,0905;1,140
2,072454;-0,7879;-0,8140;0,0979;1,137
2,097783;-0,5485;-0,4432;0,2892;0,762
2,098730;-0,3855;-0,3787;0,2955;0,616
2,099248;-0,2996;-0,4662;0,3679;0,665
2,121149;-0,2933;-0,4743;0,3725;0,671
2,121907;-0,2124;-0,4801;0,4654;0,702
2,147754;-0,2822;-0,6375;0,4628;0,837
2,148607;-0,1648;-0,5143;0,4542;0,706
2,149223;0,0687;-0,4630;0,4464;0,647
2,174939;-0,1576;-0,5617;0,4159;0,716
2,176034;-0,1933;-0,4278;0,4379;0,642
2,196909;-0,2660;-0,4088;0,4030;0,633
2,197349;-0,4495;-0,5801;0,4490;0,860
2,197639;-0,5936;-0,7892;0,4056;1,068
2,226272;-0,3538;-0,7686;0,4373;0,952
2,227059;-0,5367;-0,5554;0,4554;0,897
2,247549;-0,8340;-0,3804;0,4121;1,005
2,248135;-0,8638;-0,3943;0,5299;1,087
2,248503;-0,9693;-0,1019;0,4839;1,088
2,274105;-1,2636;-0,1916;0,5768;1,402
2,275253;-0,9431;-0,3575;0,6506;1,200
2,297991;-0,7363;0,1252;0,6013;0,959
2,298821;-0,8646;-0,0969;0,6238;1,071
2,299281;-0,9455;-0,0594;0,5863;1,114
2,327088;-0,6754;0,3986;0,5176;0,940
2,328197;-0,3267;0,3953;0,4756;0,699
2,347034;-0,2445;0,2023;0,4287;0,533
2,347638;-0,4302;0,0469;0,3848;0,579
2,347997;-0,9588;-0,4146;0,2633;1,077
2,372457;-1,1037;-0,3783;0,2181;1,187
2,373368;-0,9005;0,1162;0,3242;0,964
2,398541;-0,6160;0,6457;0,2788;0,935
2,399408;0,0155;0,9794;0,0016;0,980
2,400027;0,0717;1,1964;-0,3689;1,254
2,426725;-0,0708;1,2227;-0,4000;1,288
2,428409;0,7013;1,1718;-0,8533;1,610
2,449349;-0,2911;1,6910;-0,8703;1,924
2,450890;-0,2549;2,1713;-1,0483;2,425
2,451610;0,4614;2,3038;-1,1268;2,606
2,472493;0,5622;2,6534;-1,1069;2,929
2,473631;-0,0651;2,8409;-2,0713;3,516
2,499592;-0,7351;3,0557;-2,0211;3,737
2,501065;-0,8303;3,5663;-2,1476;4,245
2,501772;-0,9584;3,7991;-2,0728;4,433
2,522997;-0,9628;4,2442;-3,7801;5,765
2,523849;-1,1534;4,4108;-3,9415;6,027
2,548846;-2,4508;4,8378;-3,8224;6,635
2,550018;-2,4131;4,7117;-3,9721;6,618
2,550860;-3,1685;3,8485;-3,8020;6,269
2,573530;-3,1522;3,7255;-3,6195;6,076
2,575018;-3,4640;3,6752;-3,3920;6,084
2,599396;-4,3136;3,4455;-3,1286;6,346
2,600622;-4,8467;3,5211;-2,4200;6,461
2,601344;-5,1127;3,5593;-2,1386;6,587
2,623449;-4,9993;3,6033;-1,3337;6,305
2,624416;-4,7038;3,5789;-1,0756;6,008
2,649426;-3,9701;3,2626;-0,8331;5,206
2,650664;-3,4607;2,9641;-0,2621;4,564
2,651153;-3,0817;2,5987;-0,0455;4,031
2,673113;-2,8991;2,0121;0,3470;3,546
2,674507;-2,2600;0,9068;0,5402;2,494
2,699054;0,5576;-1,1362;0,7035;1,448
2,700438;3,2924;-2,2006;0,8152;4,043
2,701230;4,4066;-3,0596;-0,0849;5,365
2,723503;3,9159;-3,3299;-0,0009;5,140
2,724474;3,1848;-2,9025;0,0401;4,309
2,749321;2,3332;-2,0383;0,0413;3,098
2,750663;1,8484;-1,2794;-1,3307;2,612
2,751361;1,2730;-0,9334;-1,3746;2,093
2,772549;0,9649;-0,6218;-1,4232;1,828
2,773849;0,6257;-0,3881;-0,1893;0,760
2,799378;-0,1513;0,3051;-0,2140;0,402
2,801002;-0,1727;0,3094;1,0619;1,119
2,801731;-0,6123;0,5451;3,4090;3,506
2,823170;-0,1442;0,4772;3,3802;3,417
2,824265;0,5087;0,1811;3,3507;3,394
2,848845;1,1580;-0,0406;3,3471;3,542
2,850104;1,5757;-0,3392;2,7434;3,182
2,850890;1,3395;-0,4448;2,7543;3,095
2,873300;1,1394;-0,5782;1,5575;2,015
