time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,141066;0,4144;-0,3147;-2,1802;2,241
1,141560;0,2401;-0,4053;-2,0180;2,072
1,141837;0,0673;-0,4925;-1,8059;1,873
1,166360;-0,2567;-0,4996;-1,5426;1,642
1,166882;-0,4235;-0,4274;-1,3211;1,452
1,191185;-0,6244;-0,3142;-1,0041;1,223
1,192358;-0,6657;-0,2766;-0,7749;1,058
1,192515;-0,7405;-0,2741;-0,0433;0,791
1,216445;-0,8835;-0,2711;1,2266;1,536
1,216878;-1,0159;-0,2292;1,3876;1,735
1,241145;-1,0607;-0,1535;2,2396;2,483
1,241895;-1,0969;-0,1582;2,3001;2,553
1,242183;-1,1610;-0,1329;2,7081;2,949
1,266714;-0,9164;-0,0700;2,5994;2,757
1,268625;-0,6703;-0,1603;2,5697;2,660
1,292241;-0,5351;-0,4060;2,7619;2,842
1,294396;-0,2788;-0,5001;2,6454;2,707
1,295488;-0,3647;-0,4785;2,7137;2,780
1,317383;-0,3697;-0,3778;2,5451;2,599
1,319052;-0,4861;-0,3127;2,3925;2,461
1,344163;-0,3687;-0,2458;2,2068;2,251
1,346041;-0,7058;-0,7904;2,0964;2,349
1,347529;-0,6909;-0,2625;1,8898;2,029
1,367378;0,3191;0,5029;1,6890;1,791
1,368651;0,0952;0,6688;-0,3111;0,744
1,392091;-0,1708;0,5361;-0,5108;0,760
1,393661;-0,4378;0,3322;-1,9253;2,002
1,394526;-0,9417;0,2134;-2,1122;2,322
1,416675;-1,1008;0,2128;-1,6389;1,986
1,418073;-1,1486;0,1710;-1,7936;2,137
1,441959;-1,4234;0,2715;-0,1424;1,456
1,443738;-1,2787;0,2408;0,3956;1,360
1,444554;-0,8965;-0,2961;0,3244;0,998
1,467033;-0,6344;-0,8037;0,6647;1,221
1,469120;0,1619;-0,3561;0,6363;0,747
1,491975;3,1020;-0,4437;0,9399;3,272
1,493436;3,1271;-0,4536;0,9165;3,290
1,494634;-3,6352;2,7467;-3,0606;5,489
1,516727;-3,3412;3,2470;-3,0258;5,555
1,518800;-2,0128;3,1488;-2,9339;4,751
1,541948;-1,3251;1,7879;0,2413;2,238
1,543557;-1,4648;1,1286;0,2578;1,867
1,544513;-1,5208;0,7794;0,2534;1,728
1,567484;-1,4907;0,6189;0,2404;1,632
1,569403;-1,2905;0,2165;-0,1151;1,314
1,591772;-0,6311;0,1232;-0,1279;0,656
1,593470;-0,2029;0,9868;-0,1332;1,016
1,594614;0,2216;1,7354;0,5992;1,849
1,619245;0,3842;2,3634;0,6106;2,471
1,620369;0,9336;2,5297;0,6253;2,768
1,641929;2,1822;2,9177;0,6497;3,701
1,643285;1,7533;3,2239;0,6802;3,732
1,644588;2,7448;2,1589;0,6908;3,560
1,672138;2,2856;0,6629;3,3611;4,118
1,674099;-1,2594;-0,8742;3,2886;3,628
1,691677;-4,0925;-2,1709;3,2141;5,638
1,694090;-4,3745;-2,8651;3,1910;6,126
1,695570;-2,9391;-3,4100;1,8086;4,852
1,716662;-0,1339;-3,2633;-0,4855;3,302
1,719271;1,7659;-1,6472;-0,4820;2,462
1,741818;2,1977;-0,1010;-0,4780;2,251
1,743125;2,1447;-0,0714;-0,4778;2,198
1,743809;1,3445;-0,2553;0,4297;1,434
1,766611;-1,2256;-0,6232;0,4125;1,435
1,768594;2,0177;0,1282;0,3916;2,059
1,791755;3,9088;0,5067;-0,7439;4,011
1,793914;3,7624;0,5093;-0,7696;3,874
1,795136;3,2265;-0,3594;-4,2118;5,318
1,817290;2,7378;-0,5771;-4,2519;5,090
1,819676;1,8746;-0,6267;-4,2462;4,684
1,842080;1,0424;-1,2213;-4,2039;4,500
1,844075;0,0582;-1,8932;-4,0043;4,430
1,845431;-0,8116;-2,2193;-2,3837;3,356
1,866858;-1,2617;-1,5880;-2,3246;3,085
1,869527;-1,9082;-0,3629;-1,5524;2,487
1,892218;-1,7412;0,3932;-1,4170;2,279
1,894292;-0,9995;0,2415;-1,2854;1,646
1,895395;-0,7992;0,1396;-1,1477;1,406
1,917096;-0,8986;-0,2729;-1,0064;1,377
1,919315;-1,1084;-0,8015;-0,8642;1,618
1,942425;-1,4625;-1,4496;-0,6834;2,170
1,944258;-1,8120;-1,9064;0,1851;2,637
1,945835;-2,2695;-2,2468;0,3077;3,208
1,967006;-2,6831;-2,6666;1,8117;4,194
1,969400;-3,8155;-1,9701;1,8890;4,691
1,992165;-5,3872;0,7447;2,5629;6,012
1,994368;-5,3202;0,6778;2,6285;5,973
1,995650;-5,6902;1,1702;3,3053;6,684
2,016838;-5,0040;1,1549;3,6526;6,302
2,019308;-4,5935;2,1768;3,5743;6,214
2,042243;-4,0863;3,5436;3,1426;6,255
2,044416;-4,1890;4,9462;2,9345;7,115
2,045785;-2,9572;4,6171;-0,4927;5,505
2,067080;-1,8118;3,2478;-0,6929;3,783
2,069016;-0,7983;0,9582;-0,8797;1,526
2,092593;-0,2831;-1,5488;-1,0577;1,897
2,094993;-0,1558;-3,8505;-1,1123;4,011
2,096215;-1,5659;-4,8068;-0,6377;5,095
2,116734;-2,2607;-5,3439;-0,7652;5,853
2,119512;-2,0713;-6,3559;-0,8174;6,735
2,141708;-1,7407;-4,6804;-0,8432;5,064
2,143400;-0,8621;-6,5095;-0,8743;6,624
2,144789;1,5670;-7,6531;-0,9366;7,868
2,167193;3,4782;-2,1041;-0,4852;4,094
2,169121;10,9429;1,3385;-0,5394;11,038
2,192055;9,8583;5,6643;-0,5694;11,384
2,194634;6,8495;9,0303;-1,2494;11,403
2,196128;5,2781;10,8476;-1,1983;12,123
2,217413;2,3280;11,2263;-7,2497;13,565
2,219986;-3,0505;10,3903;-7,2167;13,013
2,242029;-6,6808;8,8255;-7,1877;13,198
2,243870;-5,7633;7,0514;-7,1191;11,559
2,245317;-3,2772;5,3297;-5,9338;8,623
2,266958;-0,8280;4,0543;-1,7831;4,506
2,269128;-0,1827;3,9268;-1,6445;4,261
2,291704;-0,7253;2,9725;-1,5149;3,414
2,293926;-0,8494;-0,4813;-1,3375;1,656
2,295122;-1,3069;-0,7297;-5,5953;5,792
2,316983;-2,9641;0,1956;-5,4058;6,168
2,319351;-3,6139;0,9027;-5,0544;6,279
2,341958;-2,9075;1,3872;-4,6674;5,671
2,343564;-2,0603;1,1424;-1,4319;2,757
2,344380;-1,1046;1,1050;-0,0221;1,563
2,367025;-0,0404;0,5524;0,2867;0,624
2,368697;0,7870;-0,3226;0,5404;1,008
2,392204;1,5835;-1,4877;0,6890;2,279
2,394305;1,6219;-1,4894;2,0951;3,039
2,395696;0,7201;-1,5221;2,1895;2,762
2,417060;0,4615;-1,6675;2,8263;3,314
2,419466;-0,3503;-1,3165;2,9241;3,226
2,448240;-1,5125;-0,7007;5,3871;5,639
2,450345;-2,6594;-0,2422;6,1229;6,680
2,451437;-3,9755;0,0612;6,1705;7,341
2,466825;-4,4298;0,4424;6,2009;7,634
2,468521;-3,9298;0,6535;5,9928;7,196
2,491869;-2,9755;0,7133;5,4632;6,262
2,493946;-2,1047;0,5603;5,1127;5,557
2,495260;-1,4665;-0,0739;3,1144;3,443
2,517497;-1,0830;-0,1942;2,6635;2,882
2,520155;0,2243;-0,3809;1,6477;1,706
2,547434;0,8890;-0,5748;1,3603;1,724
2,549547;1,8487;-0,8487;1,1280;2,326
2,550626;2,4833;-0,6603;1,7539;3,111
2,566462;3,5036;-0,2731;1,5358;3,835
2,568017;4,2071;0,1235;3,5324;5,495
2,591977;4,8554;0,4913;3,3015;5,892
2,594750;5,0537;0,6769;3,1061;5,970
2,595926;5,0186;0,7164;2,8747;5,828
2,617347;4,3656;0,4863;2,6301;5,120
2,619794;3,3585;0,3173;2,4831;4,189
2,646538;1,8339;-0,3872;1,3140;2,289
2,648709;1,6898;-0,3319;1,2050;2,102
2,650114;0,4948;-0,7506;0,1456;0,911
2,667141;0,1379;-0,8626;0,1009;0,879
2,669026;-0,1035;-0,8153;-0,7122;1,087
2,691733;-0,4207;-0,7628;-0,7594;1,156
2,694160;-0,5071;-0,5520;-0,8067;1,101
2,695384;-0,6964;-0,4511;0,5202;0,979
2,717064;-0,7042;-0,4269;0,4645;0,945
2,718946;-0,7948;-0,5614;1,0244;1,413
2,746002;-0,6372;-0,6623;0,9763;1,341
2,747666;-0,5934;-0,8132;1,8148;2,075
2,748528;-0,4288;-0,9338;1,7655;2,043
2,767320;-0,3809;-1,0217;1,9384;2,224
2,768956;-0,3250;-1,1573;1,8759;2,228
2,792150;-0,7041;-1,3732;1,8099;2,378
2,794272;-0,8081;-1,3568;1,7386;2,349
2,795384;-1,0976;-1,3705;1,4230;2,260
2,816988;-1,4988;-1,3360;1,3223;2,404
2,819102;-1,8173;-1,3951;0,5365;2,353
2,844016;-2,0960;-1,4887;0,4016;2,602
2,846302;-2,2585;-1,4630;0,2656;2,704
2,847530;-2,2787;-1,5126;0,1371;2,738
2,866670;-2,1769;-1,5981;1,4361;3,059
2,868870;-1,9132;-1,4918;1,3289;2,766
2,890920;-1,3338;-1,5413;1,2260;2,379
2,892905;-1,2583;-1,4753;1,1179;2,238
2,894290;-1,0224;-1,4785;0,2182;1,811
2,916917;-0,2058;-1,5958;0,1024;1,612
2,919244;0,2282;-1,6766;-0,3515;1,728
2,944221;0,5473;-1,7138;-0,4631;1,858
2,946875;0,6711;-1,6325;-0,5742;1,856
2,948114;0,5595;-1,2545;-0,6691;1,528
2,966546;0,2562;-1,0007;-0,1375;1,042
2,967979;0,2199;-0,8121;1,0781;1,368
2,991984;0,3816;-0,5504;1,0379;1,235
2,993936;0,5205;-0,1353;3,1072;3,153
2,994978;0,2379;0,4755;3,0656;3,111
3,017066;0,0338;1,0582;3,5880;3,741
3,019642;-0,0171;1,6829;3,5327;3,913
3,042547;0,5228;3,4189;3,4796;4,906
3,044374;0,7977;5,3910;3,4236;6,436
3,045973;1,4315;7,6282;0,3859;7,771
3,067128;2,2154;9,6565;0,3549;9,914
3,068915;3,2678;10,5557;-2,3004;11,287
3,092019;4,0177;10,5123;-2,2895;11,484
3,094771;4,2743;9,6440;-6,7018;12,498
3,096112;3,6940;7,6390;-9,8239;12,981
3,117447;2,8867;5,4008;-9,7224;11,490
3,119743;1,9091;2,8863;-9,6064;10,211
3,142193;0,7107;0,2569;-9,4878;9,518
3,143783;-0,2820;-1,0852;-9,2284;9,296
3,145116;-0,5472;-0,9856;-7,9078;7,988
3,166833;-0,6721;-0,2116;-7,5603;7,593
3,169034;-0,7227;-0,0669;-5,4281;5,476
3,191663;-0,4637;0,1719;-5,0005;5,025
3,193823;-0,0905;0,7102;-4,5768;4,632
3,194964;0,3188;1,5825;-4,1545;4,457
3,217149;0,8877;2,2470;-3,7286;4,443
3,219475;1,4199;1,7856;-3,3028;4,014
3,242419;1,5659;0,4283;2,4453;2,935
3,243930;1,3235;-0,7146;2,8654;3,236
3,244963;1,0707;-1,3366;3,2808;3,701
3,267304;0,9619;-1,5548;-1,3988;2,302
3,269671;0,9433;-1,2980;-0,9720;1,876
3,292177;1,5371;-1,0615;-1,4059;2,338
3,294494;1,8149;-1,0669;-1,0662;2,360
3,295850;2,0756;-1,2096;-1,2164;2,693
3,316724;2,2942;-1,4980;-1,1228;2,961
3,319426;2,6980;-1,4777;-1,1076;3,269
3,342348;2,9355;-1,1088;-1,1061;3,327
3,343842;3,0594;-0,5857;2,1128;3,764
3,345385;3,0282;0,4755;2,4964;3,953
3,366973;2,6649;1,1999;2,4844;3,836
3,369387;2,2774;1,8184;2,4679;3,819
3,392377;1,7938;2,5223;2,3825;3,906
3,394172;1,2642;3,4628;0,5603;3,729
3,395560;0,8255;4,5556;0,5260;4,660
3,416981;0,4731;5,6101;-0,9632;5,712
3,419634;-0,1631;7,0038;-0,9951;7,076
3,441975;-0,5509;7,1124;-0,9940;7,203
3,443794;-1,1808;6,8665;-0,6147;6,994
3,444820;-1,5490;5,7270;-0,6227;5,965
3,466994;-1,5508;4,6557;2,1114;5,342
3,469308;-1,6764;3,9560;2,0730;4,770
3,491775;-1,6680;3,6724;1,9742;4,491
3,494072;-1,6404;3,9200;1,8562;4,637
3,495291;-1,5120;4,1980;1,3652;4,666
3,516894;-1,3921;4,4265;0,1823;4,644
3,519159;-1,0832;4,4875;0,1614;4,619
3,542091;-0,7918;5,2689;0,1906;5,332
3,544029;-0,6090;5,2108;0,2010;5,250
3,545311;-0,3112;5,5790;0,2721;5,594
3,567379;0,0169;5,3019;0,2672;5,309
3,569674;0,2532;4,6108;1,9435;5,010
3,591801;0,1217;3,5850;1,9080;4,063
3,593916;0,2851;2,0302;2,7958;3,467
3,594802;0,4393;0,6340;2,7121;2,820
3,616994;0,7350;-0,2596;3,5446;3,629
3,619145;0,8220;-0,2680;3,4666;3,573
3,642239;0,7422;0,0287;3,4360;3,515
3,643938;0,8014;-0,2474;1,9600;2,132
3,644971;0,7292;-0,3665;1,9332;2,098
3,667047;0,8259;-0,5162;-0,5760;1,132
