time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,575174;0,2924;-0,0630;-0,2589;0,396
1,575394;0,3632;-0,1525;-0,2337;0,458
1,600249;0,1257;-0,2014;-0,1268;0,269
1,600527;0,0402;-0,1720;-0,1016;0,204
1,600622;0,1035;-0,0614;-0,0227;0,123
1,624815;0,0891;0,0134;0,0024;0,090
1,624980;0,2312;0,0898;-0,0378;0,251
1,652689;0,0708;0,0881;-0,0242;0,116
1,653695;-0,0125;0,1250;-0,0367;0,131
1,654189;-0,0935;0,0490;-0,0840;0,135
1,677272;-0,0597;-0,2161;-0,0808;0,238
1,678131;-0,2945;-0,1356;0,0944;0,338
1,701813;0,0834;-0,1312;0,0969;0,183
1,702818;0,1538;-0,1244;0,0427;0,202
1,703162;0,3394;0,0362;0,0424;0,344
1,726433;0,3336;0,0820;-0,0359;0,345
1,727110;0,3293;0,0870;-0,0809;0,350
1,753891;0,3656;-0,0262;-0,0799;0,375
1,755041;0,2869;-0,6376;-0,1069;0,707
1,755782;-0,5962;-0,8282;-0,1046;1,026
1,776577;0,0515;-0,4038;0,0243;0,408
1,777229;0,3924;0,0216;-0,0368;0,395
1,802574;0,5791;0,1791;-0,0347;0,607
1,803660;0,4560;0,1858;-0,1926;0,529
1,804374;0,4429;0,4644;-0,1850;0,668
1,826255;0,2012;0,4342;-0,2241;0,528
1,826769;-0,0009;0,0954;-0,2147;0,235
1,852873;-0,0498;-0,4745;-0,2379;0,533
1,853559;-0,1740;-1,3538;-0,2248;1,383
1,853850;-0,5274;-1,9663;0,0983;2,038
1,876292;0,0008;-1,9656;0,3516;1,997
1,876638;0,2596;-1,7318;0,3619;1,788
1,901390;0,7770;-1,4809;0,3669;1,712
1,901748;0,9085;-1,1461;0,3658;1,508
1,901979;0,9611;-0,6553;-0,2052;1,181
1,925901;0,8958;-0,4307;-0,7395;1,239
1,926393;0,4433;-0,1297;-0,7293;0,863
1,951201;-0,2006;-0,1347;-0,7083;0,748
1,951608;-0,6851;0,1993;-0,7010;1,000
1,952982;-1,3524;-0,0109;-0,6950;1,521
1,975978;-2,1317;-0,0697;-0,6950;2,243
1,976323;-2,6819;0,0643;-0,8843;2,825
2,007558;-2,8900;0,7335;-0,8786;3,108
2,008314;-3,1809;1,1265;-2,9872;4,507
2,008811;-3,4678;1,7421;-2,9573;4,879
2,025787;-3,9424;2,0852;-3,8094;5,865
2,026266;-4,0940;1,9519;-5,3587;7,020
2,052856;-4,2534;1,6681;-5,3454;7,032
