time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,839358;-0,3060;-0,1055;-1,6301;1,662
1,839826;-0,1462;-0,0909;-1,5212;1,531
1,864615;-0,1053;-0,1524;-1,4327;1,445
1,865154;-0,1061;-0,1746;-1,3103;1,326
1,865395;0,0793;-0,1152;-1,1945;1,203
1,889797;0,1099;-0,2056;-1,0877;1,112
1,890207;0,1407;-0,4476;-0,9529;1,062
1,914735;-0,0219;-0,6474;-0,8348;1,057
1,915016;0,0790;-0,8024;-0,6968;1,066
1,915229;0,2938;-0,5330;-0,5772;0,839
1,939995;0,4327;-0,1857;-0,5035;0,689
1,940395;0,6486;-0,1048;-0,3841;0,761
1,965602;0,8658;-0,4055;-0,2754;0,995
1,966968;0,7007;-0,4739;-0,2207;0,874
1,967505;0,8028;-0,0041;-0,1503;0,817
1,990906;0,3291;-0,2601;-0,0980;0,431
1,991926;-0,0686;-0,3610;-0,0670;0,374
2,015258;0,1456;0,4973;-0,1248;0,533
2,016583;-0,4854;-0,3272;-0,1185;0,597
2,017882;-1,0412;-0,5753;-0,1073;1,194
2,046266;-1,4055;-0,9383;-0,1060;1,693
2,047186;-0,9646;-0,5358;0,0949;1,107
2,065618;-0,7132;-0,1736;0,0964;0,740
2,067300;-0,5353;0,1088;0,1339;0,562
2,068099;-0,4289;0,1561;0,0875;0,465
2,091721;-0,4316;0,2355;0,0885;0,500
2,092936;-0,0876;0,6961;0,0064;0,702
2,115939;-0,5827;-0,9542;0,0072;1,118
2,117387;-0,5789;-0,9582;0,1190;1,126
2,118049;-0,1164;-0,5781;0,0936;0,597
2,144707;0,0011;-0,3892;0,0891;0,399
2,145976;0,1549;-0,2748;0,0762;0,324
2,166418;0,1947;-0,2763;0,0699;0,345
2,167301;0,1228;-0,1279;0,0490;0,184
2,167681;0,5153;0,0923;0,0425;0,525
2,190339;0,9788;-0,5245;0,3318;1,159
2,192112;0,8642;-0,4864;0,5884;1,153
2,215354;0,2111;0,4351;0,5814;0,756
2,216296;0,0171;0,7444;0,2855;0,797
2,217345;-0,5639;0,8278;0,2785;1,040
2,243574;-0,5760;0,3427;0,1107;0,679
2,245307;-1,8541;0,3193;0,1021;1,884
2,265287;-4,0921;0,1836;0,5874;4,138
2,266751;-3,4531;-0,3394;0,5753;3,517
2,267397;-1,9308;-0,2516;1,2834;2,332
2,290532;-0,6739;0,1783;1,2653;1,445
2,292112;-0,2402;0,3573;2,4349;2,473
2,315494;0,4645;0,9550;2,4121;2,636
2,317328;0,4843;0,6293;2,9507;3,056
2,318281;0,3129;0,2652;2,9143;2,943
2,342914;0,2247;-0,6799;3,0667;3,149
2,344567;-0,4283;-0,6362;3,1437;3,236
2,365646;-0,7323;-0,2881;3,0551;3,155
2,367291;-1,3036;-1,0059;2,9063;3,340
2,368591;-1,6794;-0,4958;2,7374;3,250
2,390359;-1,0459;-0,0678;1,6294;1,937
2,391849;0,2362;-0,0151;1,4430;1,462
2,415310;0,3257;0,4684;1,2614;1,384
2,416876;0,7546;0,2722;1,0819;1,347
2,417910;0,2211;0,0874;1,5844;1,602
2,440381;-0,0440;0,1364;1,4010;1,408
2,442358;0,2916;0,4701;1,2178;1,338
2,465672;0,5486;-0,3792;1,6164;1,749
2,467607;0,8754;-0,6855;1,4529;1,830
2,468719;1,0461;-1,0221;1,2867;1,948
2,490896;1,0634;-1,3158;1,2354;2,095
2,492757;0,6868;-1,7613;1,0995;2,187
2,515867;0,1887;-1,3228;0,8631;1,591
2,517781;0,1800;-1,2827;0,7963;1,520
2,518451;1,1249;0,6281;0,3694;1,340
2,540660;0,8326;0,6234;0,3497;1,097
2,542296;0,0053;-0,1472;0,1363;0,201
2,565619;-1,1709;-0,9480;0,1070;1,510
2,567778;-0,7376;-0,6744;-1,2283;1,584
2,568780;-1,3358;-0,9429;-1,2544;2,061
2,590459;-1,7893;-1,8509;-1,2852;2,877
2,592970;-1,8276;-1,9102;-1,6582;3,121
2,615104;-1,9022;-1,8528;-1,6917;3,149
2,616708;-1,9738;-1,3800;-2,1022;3,197
2,617917;-3,3013;-1,1850;-2,1272;4,102
2,640549;-7,1144;-3,3975;-2,1033;8,160
2,642642;5,9267;2,4603;-2,2461;6,799
2,665561;1,2002;3,1385;-2,1959;4,014
2,667457;0,5755;1,8552;-5,3925;5,732
2,668798;-0,0546;-0,8848;-5,3183;5,392
2,690783;-2,4168;-1,7445;-5,2304;6,020
2,692786;-3,8115;-0,8534;-4,1812;5,722
2,715352;-3,1118;1,3877;-4,0851;5,320
2,718052;-2,9814;0,5173;-3,9018;4,938
2,719269;-2,0056;-0,7840;-3,7736;4,345
2,740706;-1,4950;0,0601;-2,7572;3,137
2,742631;-1,2390;0,4268;-2,4610;2,788
2,765480;-1,2613;1,8073;0,5834;2,280
2,767369;-1,1984;1,6643;0,9169;2,247
2,768250;1,0576;4,5564;1,5634;4,932
2,790888;2,1251;5,5623;1,8297;6,229
2,793065;5,9346;10,5469;1,7619;12,229
2,815232;6,7545;11,8279;1,9943;13,766
2,817538;5,1580;8,1041;2,4896;9,924
2,818747;2,9645;1,5787;2,5998;4,247
2,840710;0,1665;-1,1924;4,0977;4,271
2,842779;1,8526;-0,1012;4,0218;4,429
2,865611;4,0318;1,2545;3,9515;5,783
2,867482;4,5943;0,4634;-0,2261;4,623
2,868363;3,8031;-0,0483;-0,3090;3,816
2,890372;2,3452;0,7250;-0,4829;2,502
2,892227;-0,0241;2,0341;-0,6680;2,141
2,915473;0,9341;-1,4758;-0,2691;1,767
2,917372;3,5815;-3,1463;-0,4383;4,787
2,918409;4,0178;-3,1072;-0,2070;5,083
2,940631;1,8896;-2,2330;-0,3356;2,944
2,942364;-0,8692;-1,8472;-0,4128;2,083
2,965571;-3,2571;-1,2880;-1,1471;3,686
2,967688;-6,9783;0,1058;-1,2106;7,083
2,968698;-10,8989;1,8043;-1,5714;11,158
2,990027;-14,2916;3,5618;-4,1175;15,293
2,992262;-16,3836;4,9404;-4,0159;17,577
3,015282;-13,9498;3,4424;-3,9158;14,892
3,018237;-7,9102;1,2488;-3,8022;8,865
3,019731;-5,2415;0,5910;-2,6191;5,889
3,040780;-3,0557;0,1551;-2,5150;3,961
3,042121;-3,1355;0,8400;-2,2518;3,951
3,065453;-3,4744;0,7909;-2,1125;4,142
3,067278;0,9268;-7,2486;-1,2652;7,416
3,068804;5,8338;-11,2921;-1,0660;12,755
3,090538;-3,5024;-4,6578;3,0715;6,588
3,092530;-6,2836;-5,4249;3,2106;8,901
3,116229;-5,7084;-5,4959;3,3594;8,607
3,118527;-6,1588;-3,2167;3,4403;7,753
3,120403;-3,8188;-0,2913;3,5831;5,245
3,139947;-2,2643;2,7458;1,9107;4,039
3,140825;-0,5558;3,0225;-1,5495;3,442
3,165623;-0,3173;1,9306;-1,4578;2,440
3,166913;-0,2766;1,8193;-2,9554;3,481
3,167888;-0,6591;4,2281;-2,8860;5,161
3,190866;-2,4334;7,8150;-2,9379;8,696
3,192666;-1,9892;8,9404;-2,8810;9,601
3,216465;-2,2731;8,8650;-2,8681;9,591
3,218238;-4,4536;10,9649;0,5319;11,847
3,219309;-3,5522;8,5335;0,4713;9,255
3,240669;-2,7717;4,8442;0,4053;5,596
3,242349;-3,0009;1,2776;0,3419;3,279
3,265077;-2,5128;-0,6289;0,5879;2,656
3,266946;-0,3951;0,0490;0,5299;0,663
3,267987;0,9265;1,7989;0,4753;2,078
3,290228;2,6927;1,5929;0,4344;3,159
3,292266;8,8702;-0,6045;0,8285;8,929
3,315596;2,8161;0,6049;0,8027;2,990
3,317559;-2,2320;-0,4454;0,7780;2,405
3,318501;-2,8431;-3,0681;0,7508;4,250
3,340180;-0,5486;-4,0025;0,6740;4,096
3,342033;-1,0751;-0,5274;0,6379;1,357
3,365540;-4,9988;2,3360;0,6060;5,551
3,367354;-7,1278;2,9411;0,5581;7,731
3,368210;-7,2732;1,6729;0,5156;7,481
3,390547;-4,2995;0,3679;0,8216;4,393
3,392574;-1,8285;-0,7449;1,9696;2,789
3,415431;-0,3978;-3,2744;1,9289;3,821
3,416117;-0,3453;-3,2753;1,8852;3,795
3,416670;1,4130;-4,3101;1,8394;4,895
3,444640;2,4923;-4,3864;0,1447;5,047
3,446671;4,9534;-4,0403;-0,5169;6,413
3,465277;8,2234;-3,8846;-0,5671;9,112
3,466322;11,2593;-3,5364;-0,7360;11,824
3,466809;12,7336;-2,0773;-0,7883;12,926
3,490505;11,4234;-0,4277;-0,8260;11,461
3,492364;8,4803;0,7600;-0,8622;8,558
3,515515;6,0038;1,2552;-0,8920;6,198
3,517902;4,2798;1,1380;-0,8866;4,516
3,518847;3,8903;1,6450;-0,0948;4,225
3,544676;4,4344;2,0164;-0,0672;4,872
3,546746;4,0106;1,8757;0,2310;4,434
3,565629;2,0309;0,9884;0,2658;2,274
3,567019;0,7068;0,9173;0,9959;1,527
3,568144;0,3259;0,5130;1,0368;1,202
3,590351;0,3120;0,6932;1,0766;1,318
3,592422;-0,7531;0,2298;-0,5338;0,951
3,615818;0,2039;-0,2463;-0,4998;0,593
3,617511;0,2420;-0,7067;-0,4668;0,881
3,618477;-0,9156;-0,7540;-0,4362;1,264
3,643901;-1,9165;-0,6249;0,0742;2,017
3,646259;-1,4697;-0,5844;1,1552;1,959
3,665309;-1,8800;0,0793;1,1549;2,208
3,667181;-1,8328;0,0577;1,1311;2,154
3,667962;-1,7184;0,3515;1,0941;2,067
3,690628;-1,1014;0,2238;0,1765;1,138
3,692396;-0,6513;0,1647;0,1401;0,686
3,715855;-0,3380;0,0400;0,1148;0,359
3,717711;-0,3179;0,2714;0,0919;0,428
3,718699;-0,2624;0,2371;0,0681;0,360
3,743010;0,0997;-0,0261;0,2353;0,257
3,744855;0,3473;-0,3266;0,2116;0,522
3,764492;0,8839;-0,4285;0,2256;1,008
3,766078;1,2537;-0,5514;0,2128;1,386
3,767077;1,8017;-0,4519;0,1836;1,867
3,790541;2,0582;-0,4977;0,4209;2,159
3,792325;1,6848;-0,6914;0,3973;1,864
3,815899;1,1863;-0,4990;0,6100;1,424
3,818042;1,3464;-0,3350;0,5980;1,511
3,818837;1,5248;-0,0118;0,7160;1,685
3,840577;1,4095;-0,1010;0,9110;1,681
3,842585;1,3994;-0,2627;0,9140;1,692
3,865664;1,4581;-0,2287;0,9083;1,733
3,867201;1,6659;-0,3440;0,8757;1,913
3,867835;1,5586;-0,6078;0,1923;1,684
3,890517;1,2967;-0,9079;0,1601;1,591
3,892626;1,3030;-0,5168;0,1282;1,408
3,915537;1,0454;-0,2408;0,0200;1,073
3,917799;0,7130;0,0359;-0,0110;0,714
3,918650;0,5392;0,2732;-0,0388;0,606
3,940418;0,3744;0,2771;-0,0566;0,469
3,941809;-0,2810;-0,0668;-0,0680;0,297
3,965522;-0,6234;-0,1450;-0,4601;0,788
3,967277;-0,8824;0,0807;-0,4692;1,003
3,968513;-1,0929;0,2250;-0,2837;1,151
3,990329;-1,0906;0,1672;-0,2890;1,141
3,992215;-1,0015;0,1810;-0,2939;1,059
4,015287;-1,0165;0,1505;0,0501;1,029
4,017243;-0,9746;0,3009;0,0616;1,022
4,018365;-0,9029;0,4361;-0,0601;1,005
4,040814;-0,8919;0,4867;-0,0496;1,017
4,042114;-0,9480;0,3797;-0,1913;1,039
4,065583;-0,4990;0,1547;-0,1804;0,553
4,067767;-0,4318;0,1209;-0,2781;0,528
4,068637;-0,5590;-0,2176;-0,2585;0,653
4,090924;-0,3838;0,0210;-0,2000;0,433
4,092981;-0,2492;0,3763;-0,1728;0,483
4,115210;0,1547;0,5019;-0,1568;0,548
4,116674;0,3672;0,5895;-0,2198;0,729
4,117826;0,7727;0,4475;-0,2070;0,917
4,140637;0,9478;0,1912;-0,3671;1,034
4,142400;0,8877;-0,0623;-0,3541;0,958
4,165614;1,2039;-0,1212;-0,0940;1,214
4,167286;0,3550;-0,2499;-0,0800;0,441
4,168505;0,2447;-0,3292;-0,2600;0,486
4,190921;0,4597;-0,2856;-0,0930;0,549
4,192901;-0,3686;-0,3533;-0,0759;0,516
4,215527;0,4457;-0,2658;-0,1269;0,534
4,216710;0,1825;-0,1757;-0,1164;0,279
4,217254;0,0728;-0,1240;-0,2282;0,270
4,240789;0,4611;-0,0336;-0,3518;0,581
4,241997;0,4653;-0,0193;-0,3446;0,579
4,265704;0,3905;0,1493;-0,4846;0,640
4,267355;0,2751;0,5872;-0,4715;0,802
4,268388;0,3156;0,7558;-0,4044;0,913
4,290881;-0,0998;0,7697;-0,4097;0,878
4,292530;-0,6227;-0,1007;-0,3939;0,744
4,315164;-0,1416;-0,5533;-0,3550;0,672
4,316465;-0,1551;-0,5479;-0,3311;0,659
4,316971;0,0626;-0,3515;-0,3271;0,484
4,340753;0,5519;-0,3865;-0,2906;0,734
4,342411;0,3477;-0,6494;-0,2627;0,782
4,365487;0,9860;-0,4524;-0,2385;1,111
4,367250;1,2420;-0,2940;-0,2099;1,293
4,368238;1,0341;-0,1335;-0,1066;1,048
4,390911;-0,4371;0,4098;-0,1038;0,608
4,392568;-1,5613;0,8373;-0,0778;1,773
4,415482;-2,0264;0,7631;0,1884;2,174
4,417520;-1,6739;0,5296;0,2075;1,768
4,418429;-1,0511;0,2952;0,4016;1,163
4,440924;-0,4655;-0,0547;0,4654;0,661
4,442186;-0,2670;-0,0196;0,4792;0,549
4,465795;0,3117;0,1701;0,4550;0,577
4,467234;0,1125;0,2886;0,4577;0,553
4,468142;-0,0869;0,5604;0,4444;0,720
4,490574;-0,3856;0,7482;0,4258;0,943
4,492508;-0,2847;0,8135;0,1728;0,879
