time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,394070;0,1713;-0,1559;-1,2872;1,308
2,394276;0,2433;0,1880;-1,0942;1,137
2,394405;0,1555;0,1537;-1,0608;1,083
2,418816;0,0608;0,1581;-1,1306;1,143
2,418987;0,0309;0,2455;-1,2329;1,258
2,443938;-0,0902;-0,1626;-1,1632;1,178
2,444112;-0,1025;-0,1825;-0,8560;0,881
2,444201;-0,4988;0,1054;-0,7865;0,937
2,470173;-0,3598;0,1651;-0,7620;0,859
2,470420;-0,4524;-0,0036;-0,6920;0,827
2,494002;-0,4663;-0,0968;-0,3534;0,593
2,494164;-0,4390;-0,3820;-0,2847;0,648
2,494256;-0,8716;-0,7049;0,3901;1,187
2,519197;-0,8425;-0,8747;0,4572;1,298
2,519391;-1,0338;-0,8199;0,8816;1,587
2,546804;-0,8729;-0,5004;0,9434;1,379
2,547680;-0,5925;-0,2187;1,0436;1,220
2,548244;-0,7303;-0,3178;1,1641;1,411
2,571696;-0,8661;-0,4123;1,1839;1,524
2,572393;-1,2267;-0,6141;1,3312;1,912
2,594762;-1,7328;-1,0400;1,2793;2,392
2,595079;-1,8459;-1,0419;1,3612;2,519
2,595325;-2,2255;-1,1942;1,2726;2,828
2,619613;-2,2591;-1,0006;0,5330;2,528
2,620027;-2,4082;-1,0339;-0,1071;2,623
2,644768;-2,2550;-1,0612;-0,2063;2,501
2,645353;-2,3982;-0,9004;-0,3097;2,580
2,645617;-2,4081;-0,7096;-0,4177;2,545
2,671097;-2,3633;-0,4117;-0,5264;2,456
2,671745;-2,0439;0,0376;-0,7494;2,177
2,696869;-1,8616;0,2083;-0,8499;2,057
2,697554;-1,7529;0,6431;-1,5137;2,404
2,698153;-2,3344;0,9120;-1,5681;2,956
2,720053;-2,2620;0,7582;-1,6950;2,927
2,720635;-2,0400;-0,0956;-1,7138;2,666
2,744864;-2,4595;0,1887;-2,1362;3,263
2,745509;-2,9884;0,2283;-2,1054;3,663
2,745770;-2,9733;0,4506;-2,2094;3,732
2,769902;-2,8729;0,8193;-2,1460;3,678
2,770473;-2,9870;1,4390;-2,0471;3,897
2,796011;-2,9689;1,9381;-2,0525;4,097
2,796606;-2,7695;2,4050;-1,9322;4,146
2,797051;-2,6981;3,0643;-1,9750;4,535
2,820185;-2,8411;3,4919;-1,8176;4,855
2,821345;-2,8867;3,9181;-1,6533;5,140
2,847142;-2,4476;3,4376;-2,0285;4,682
2,848507;-2,2673;3,3464;-1,8736;4,455
2,849231;-4,5540;2,4938;-3,0731;6,033
2,871644;-4,9493;1,5661;-2,9202;5,956
2,873064;-5,3103;0,7995;-2,7609;6,038
2,897812;-5,3664;0,4637;-2,6079;5,985
2,898654;-5,2019;0,9432;-1,3936;5,467
2,898959;-4,7760;0,1665;-1,2542;4,941
2,920527;-5,1109;1,9229;-0,6106;5,495
2,921486;-4,0968;2,5751;-0,4953;4,864
2,946340;-3,6683;2,8113;-0,3849;4,638
2,947969;-3,2239;2,8294;-0,3565;4,304
2,948266;-2,6066;2,4017;-0,2721;3,555
2,969547;-2,2222;1,8682;-0,3874;2,929
2,970098;-1,8781;1,4936;-0,3190;2,421
2,998898;-1,8533;1,4303;-0,2545;2,355
2,999516;-1,6852;1,6396;-0,1938;2,359
2,999817;-1,4533;2,3505;-0,1426;2,767
3,020409;-0,9559;2,7973;-0,0962;2,958
3,020982;-0,9322;3,0546;-0,8241;3,298
3,045401;-0,1237;3,5798;-0,7887;3,668
3,046006;0,1365;4,0670;0,0900;4,070
3,046288;-0,9152;3,3673;-0,4946;3,524
3,069979;-1,1762;2,3989;-0,4827;2,715
3,070535;0,3945;0,5400;0,1403;0,683
3,100006;-1,2782;-2,0238;0,1491;2,398
3,100645;-1,2880;-2,0265;-0,4568;2,444
3,100906;0,3124;-3,5611;-0,4519;3,603
3,120408;3,2889;-4,5600;-0,8706;5,689
3,121039;3,9251;-4,3341;-1,5525;6,050
3,146742;4,0604;-4,2245;-1,5243;6,055
3,147726;4,0020;-4,1920;-1,4975;5,986
3,148048;3,7873;-3,7386;-0,5530;5,350
3,169460;3,5886;-3,1666;-0,5213;4,814
3,170027;3,7131;-2,9352;0,9991;4,837
3,198914;3,4596;-2,5287;1,0235;4,406
3,199450;3,3061;-1,9119;1,5852;4,135
3,199728;3,0896;-1,0291;3,8727;5,060
3,220065;2,7036;-0,1839;3,9026;4,751
3,220651;2,2595;-0,3336;3,9353;4,550
3,245493;1,2569;-1,7836;3,9713;4,531
3,246303;0,6126;-2,3485;1,1377;2,681
3,246637;0,4411;-1,9116;0,7648;2,106
3,270022;0,8621;-1,1217;0,6941;1,576
3,270564;2,4109;-0,2063;0,5310;2,477
3,295519;4,2481;0,6849;0,4039;4,322
3,295866;6,3600;1,4747;0,2748;6,535
3,296514;9,0845;2,0057;0,1540;9,305
3,319958;10,1847;2,0467;0,0330;10,388
3,320526;8,7453;1,7458;-0,0602;8,918
3,344855;6,1842;1,3095;-0,1202;6,322
3,345760;4,1560;1,0468;-0,1761;4,289
3,346031;2,8054;1,1433;0,0451;3,030
3,369814;2,0984;1,3322;0,0094;2,486
3,370443;2,0180;1,2145;-0,0221;2,355
3,395886;2,4006;0,9835;-0,0503;2,595
3,396330;2,4365;0,7855;0,0300;2,560
3,396613;2,2830;0,7412;0,0881;2,402
3,421395;2,3154;0,8549;-0,6228;2,546
3,422517;2,3465;0,7812;-3,0620;3,936
3,446400;1,4934;0,7886;-3,0144;3,455
3,446931;-0,5764;0,3751;-2,9695;3,048
3,447187;-2,4501;-0,1896;-2,9296;3,824
3,470876;-3,4748;-0,8302;-0,9010;3,684
3,471539;-3,7301;-1,3156;0,4308;3,979
3,497508;-1,6849;-4,0959;0,4400;4,451
3,498106;-1,7925;-4,0509;0,8563;4,512
3,498472;-1,6439;-7,6711;0,8463;7,891
3,519989;-1,4407;-8,8399;0,4063;8,966
3,520790;-1,5344;-9,3223;-0,7659;9,479
3,546284;-2,7410;-9,8826;-0,7613;10,284
3,547044;-2,1807;-8,9515;-0,7435;9,243
3,547404;-1,8732;-7,5903;-0,7155;7,851
3,570354;-1,5808;-7,0268;-0,4275;7,215
3,571086;0,1352;-7,2547;-0,4141;7,268
3,598387;3,2095;-7,9333;0,3943;8,567
3,598966;7,4250;-6,6155;0,3830;9,952
3,599301;9,2494;-3,2975;6,5600;11,809
3,621043;8,9056;-2,3012;6,4738;11,248
3,622034;9,5012;-0,4508;6,3709;11,448
3,644201;0,9760;6,3635;6,2576;8,978
3,644770;-5,6804;2,3217;6,7655;9,134
3,645023;-5,8279;2,4027;6,7063;9,204
3,671857;-3,8488;-5,4325;6,5798;9,361
3,672843;-0,7769;-2,1647;6,2444;6,654
3,695207;0,8366;3,2329;5,2400;6,214
3,701537;3,9561;8,7893;2,3517;9,921
3,701823;6,7559;10,8419;1,5790;12,872
3,720726;8,6334;10,1596;-0,9647;13,367
3,721607;5,6273;9,3829;-1,1879;11,005
3,747217;5,6280;6,2801;0,8415;8,475
3,748366;5,6123;6,2396;0,9051;8,441
3,748968;7,4093;7,1366;1,8206;10,447
3,769752;6,5654;10,2316;1,9200;12,308
3,770344;7,0710;12,0389;2,0408;14,110
3,796567;7,5502;13,3515;0,4616;15,345
3,796956;7,5449;13,2130;0,5486;15,225
3,797329;7,6928;12,3639;-2,4338;14,764
3,820168;8,7589;11,6719;-3,4979;15,006
3,820753;10,1879;10,3684;-3,3404;14,915
3,844937;11,2643;9,4297;-3,6854;15,145
3,845605;10,8647;9,4564;-3,4429;14,809
3,845876;9,6887;9,6659;-5,9715;14,932
3,872066;7,7890;10,4921;-5,7386;14,272
3,873394;6,3025;11,6055;-8,0687;15,476
3,895193;0,9899;11,1554;-7,8360;13,668
