time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,233356;-0,0039;0,4127;-2,9638;2,992
1,233589;0,0888;0,5033;-3,2288;3,269
1,233724;0,0630;0,1708;-3,4358;3,441
1,256009;0,0158;-0,1274;-3,2795;3,282
1,256220;-0,0535;-0,2430;-0,4821;0,543
1,281534;0,1484;-0,2263;-0,4762;0,548
1,281718;0,2703;-0,0552;-0,4787;0,553
1,281803;0,1961;0,0005;-0,4580;0,498
1,306080;0,0409;-0,2521;-0,2369;0,348
1,306266;-0,0777;-0,3515;-0,2012;0,412
1,331105;-0,2794;-0,4840;0,1423;0,577
1,331473;-0,8699;-1,6419;0,1853;1,867
1,331629;-0,5438;-1,6824;0,7467;1,919
1,358072;-0,5250;-1,4511;0,7850;1,731
1,358949;-0,6613;-1,3295;0,8408;1,706
1,384603;-0,8755;-1,3928;0,8710;1,861
1,385504;-0,8563;-1,4166;0,9363;1,902
1,386052;-0,7556;-1,2810;0,8116;1,694
1,409208;-0,5474;-1,0840;0,7999;1,454
1,410349;-0,4437;-0,7151;0,6295;1,051
1,438141;-0,3728;-0,4954;0,5577;0,834
1,439202;-0,3374;-0,3524;0,4982;0,697
1,439948;-0,3380;-0,2475;0,4210;0,594
1,458337;-0,3374;0,0882;0,0987;0,362
1,459230;-0,3358;0,5017;-0,0251;0,604
1,484100;-0,4458;0,7188;-0,1025;0,852
1,485026;-0,4349;0,7709;-0,4894;1,011
1,485732;-0,5312;1,0728;-0,5573;1,320
1,508978;-0,5086;1,0569;-0,7435;1,389
1,510044;-0,5234;0,9607;-0,8487;1,385
1,538062;-0,6159;0,9256;-0,8908;1,425
1,539020;-0,7448;0,7931;-0,4098;1,163
1,539658;-0,8780;0,7234;-0,4144;1,211
1,558236;-1,1571;0,6632;-0,1964;1,348
1,559236;-1,2845;0,3979;-0,1686;1,355
1,584128;-1,6426;0,3614;-0,1884;1,692
1,585270;-1,9231;0,5535;-0,1332;2,006
1,585962;-1,6645;0,4754;-0,1009;1,734
1,608224;-1,9765;0,8541;-0,2748;2,171
1,609481;-2,6662;0,9598;-0,2466;2,844
1,634895;-1,9661;-0,3981;-0,8598;2,182
1,635699;-2,6397;0,4267;-0,8446;2,804
1,636256;-3,7290;1,7145;-0,9935;4,223
1,659486;-4,3949;2,2027;-0,9953;5,016
1,660555;-4,4797;2,1898;-2,1510;5,430
1,686181;-3,4490;3,0670;-2,1735;5,102
1,687300;-2,5300;5,5953;-2,2032;6,524
1,688033;-5,5518;6,2273;-2,2132;8,631
1,709392;-8,6713;5,4581;-4,5167;11,197
1,710222;-9,5516;2,9002;-4,5080;10,953
1,734973;-3,9303;-2,2891;-4,4971;6,396
1,735603;-3,7701;-2,4977;-4,3695;6,288
1,736045;-2,6885;-3,9382;-4,2951;6,418
1,758349;-3,2025;-4,0030;-4,2160;6,637
1,759194;-3,9927;-3,6969;-4,4460;7,027
1,785020;-4,6611;-3,0379;-4,2426;6,997
1,785934;-5,8619;-1,1645;-3,9827;7,182
1,786520;-6,4484;0,3759;-3,6994;7,444
1,809641;-7,4403;2,5485;-1,1383;7,947
1,811004;-7,3128;4,1033;-0,8234;8,426
1,835896;-7,4430;4,4698;4,9512;9,995
1,837088;-7,9016;5,5159;5,2907;10,993
1,837830;-8,3095;7,0873;5,6012;12,274
1,858650;-8,5171;9,0048;5,9103;13,732
1,859797;-8,7996;10,6562;1,8493;13,943
1,885792;-8,1015;13,1222;2,1315;15,568
1,887241;-6,7226;13,3885;-0,2170;14,983
1,887865;-4,3523;11,3617;-2,0963;12,346
1,909767;-1,4786;7,7280;-1,9888;8,116
1,911329;1,1736;3,7046;-3,3449;5,127
1,935656;3,0716;0,0864;-3,3736;4,563
1,936585;4,4131;-2,6007;-3,4347;6,167
1,937328;5,5200;-4,3236;-3,4883;7,831
1,958375;6,6770;-4,8995;-3,5161;8,997
1,959712;6,5531;-3,9101;4,3698;8,794
1,985816;4,8404;-2,0855;4,3639;6,843
1,987078;3,3058;-0,5990;4,9695;5,999
1,987745;2,2691;0,3376;4,9560;5,461
2,008325;0,7873;1,0486;4,9376;5,109
2,009849;0,4966;0,6887;0,0544;0,851
2,033954;0,0963;0,5157;0,0519;0,527
2,034881;-0,2732;0,4561;-0,4804;0,717
2,035587;-0,5443;0,3584;-0,4347;0,783
2,058696;-0,1076;-0,0065;-0,3901;0,405
2,059921;0,5220;-0,4829;3,5996;3,669
2,086042;0,9599;-0,6487;3,6235;3,804
2,087501;1,1593;-0,9247;3,5945;3,888
2,088303;1,1163;-1,0372;3,4205;3,745
2,109032;0,8687;-1,2935;1,7591;2,350
2,110445;0,6455;-1,4223;0,5233;1,647
2,134755;0,2807;-1,5087;0,3360;1,571
2,135649;0,4599;-1,3302;0,1380;1,414
2,136524;0,7759;-1,2011;0,0352;1,430
2,158308;0,8907;-1,4944;-0,3568;1,776
2,159557;0,9211;-1,6333;-0,4422;1,927
2,184836;1,3685;-2,0006;-1,2963;2,749
2,186070;1,5432;-2,8225;-1,4050;3,510
2,186694;2,1764;-3,8712;-0,7564;4,505
2,208908;2,5382;-3,8452;-0,8751;4,690
2,210191;1,4671;-1,8625;-0,3063;2,391
2,234837;0,0694;0,7679;-0,3986;0,868
2,235753;-0,7958;3,3830;-0,4217;3,501
2,236567;-2,0102;5,8820;-0,2719;6,222
2,259102;-4,2603;7,4254;0,5719;8,580
2,260328;-5,9372;4,0678;0,7306;7,234
2,285561;-3,3612;1,5692;0,8154;3,798
2,286777;-1,0524;0,1549;0,8391;1,355
2,287468;1,1602;-0,6398;0,8156;1,556
2,309377;3,0463;-0,9774;0,6044;3,256
2,310741;4,5964;-1,2777;-4,1655;6,333
2,335939;5,9829;-1,3856;-4,1817;7,430
2,337054;7,4067;-1,1105;-4,1967;8,585
2,337813;8,8708;-0,7209;-4,2104;9,846
