time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,918965;0,1199;-0,2250;0,0070;0,255
2,919366;-0,0740;-0,2612;0,0073;0,272
2,944600;-0,1160;-0,2579;0,0288;0,284
2,944960;-0,1573;-0,1786;0,0289;0,240
2,945127;-0,0066;-0,0997;-0,0569;0,115
2,968969;0,0291;-0,2889;-0,0545;0,295
2,969269;-0,0129;-0,0940;-0,0553;0,110
2,994546;-0,0159;-0,2445;0,0422;0,249
2,994839;-0,1733;-0,2407;0,0412;0,299
2,994936;-0,1012;-0,2366;0,0358;0,260
3,018840;0,0450;-0,2685;0,0270;0,274
3,019075;-0,0018;-0,2224;0,0248;0,224
3,044899;-0,1645;-0,2138;0,0423;0,273
3,045301;-0,0970;-0,0905;0,0401;0,139
3,045465;-0,1806;-0,1223;0,0446;0,223
3,068878;-0,3395;-0,0788;0,0606;0,354
3,069173;-0,3817;-0,1518;0,0585;0,415
3,094534;-0,3447;-0,1123;0,0003;0,363
3,094842;-0,3464;-0,0341;-0,0020;0,348
3,094939;-0,4247;-0,0325;0,0724;0,432
3,119432;-0,3480;-0,0708;0,0122;0,355
3,120372;-0,3459;-0,1493;0,0096;0,377
3,145180;-0,3785;-0,0779;0,0492;0,390
3,146306;-0,3317;-0,2006;0,0463;0,390
3,146885;-0,2465;-0,2084;0,0549;0,327
3,169626;-0,1980;-0,2943;0,0952;0,367
3,170700;-0,1863;-0,1900;0,0918;0,281
3,195145;-0,2119;-0,2398;0,0400;0,322
3,196511;-0,1995;-0,2509;0,0361;0,323
3,197147;-0,1891;-0,2602;0,0985;0,336
3,219759;-0,1418;-0,1150;0,0658;0,194
3,220761;-0,1722;-0,1986;0,0616;0,270
3,245606;-0,1675;-0,2028;0,0561;0,269
3,247187;0,0282;-0,3213;0,0520;0,327
3,247864;0,1082;-0,5158;0,0350;0,528
3,269622;0,4920;-1,1675;-0,0519;1,268
3,271421;0,5296;-0,7071;-0,0568;0,885
3,295275;-0,2797;0,1784;-0,0589;0,337
3,297106;-0,8988;0,1841;-0,0633;0,920
3,298157;-1,1349;-0,2316;0,0683;1,160
3,319691;-1,2553;-0,3032;0,0484;1,292
3,321015;-1,2991;-0,6046;0,0448;1,434
3,345516;-1,1897;-0,4846;0,4447;1,359
3,347481;-0,9660;-0,4790;0,4416;1,165
3,348274;-0,9704;-0,3217;0,9056;1,366
3,369826;-0,9661;-0,0957;0,7431;1,223
3,371941;-1,0586;-0,6520;0,7386;1,446
3,395496;-1,1882;-0,9029;1,7871;2,328
3,397496;-1,5127;-0,4610;1,7813;2,382
3,398592;-1,8347;-0,0211;2,6645;3,235
3,419235;-1,8800;0,5654;1,8602;2,705
3,422239;-1,8041;0,8028;1,8111;2,679
3,445500;-1,5708;1,1141;0,2696;1,945
3,447126;-1,2202;0,9646;0,2139;1,570
3,448081;-1,1736;0,4307;-0,4530;1,330
3,469715;-1,1195;0,7727;-1,0159;1,698
3,471646;-0,9059;0,8807;-1,0719;1,657
3,495325;-0,8998;1,1252;-1,1191;1,824
3,497277;-1,2294;1,5559;-1,1727;2,304
3,498543;-1,2880;1,4495;-1,2471;2,305
3,525669;-1,2709;0,9609;-0,9307;1,845
