time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,843323;-0,0742;-0,5694;-0,4601;0,736
1,845211;-0,0410;-0,3529;-0,2974;0,463
1,868528;-0,4288;-0,5546;0,6701;0,970
1,870225;-0,5850;-0,7141;0,8044;1,224
1,871584;-0,5470;-0,8313;2,2094;2,423
1,893078;-0,5089;-0,6796;3,0416;3,158
1,894394;-0,5837;-0,6811;3,0351;3,165
1,918334;-0,5078;-0,7181;3,0898;3,213
1,920176;0,2166;-0,3687;3,0644;3,094
1,921132;0,0220;-0,0957;2,8785;2,880
1,944119;-0,2112;-0,2033;2,1680;2,188
1,945756;0,0154;-0,2280;2,0334;2,046
1,968326;-0,2574;-0,4758;2,0246;2,096
1,969797;-0,6829;-0,5283;1,8599;2,051
1,970747;-0,8336;-0,5830;2,3307;2,543
1,993331;-0,8630;-0,4854;2,1568;2,373
1,995009;-0,6556;-0,4998;2,0735;2,231
2,018144;-0,7488;-0,4351;1,8647;2,056
2,019575;-0,7215;-0,6368;1,7231;1,974
2,020582;-0,4986;-0,7210;1,5123;1,748
2,043317;-0,4643;-0,5717;1,3458;1,534
2,045092;-0,4669;-0,1132;1,2274;1,318
2,068282;-0,2344;0,0758;1,0316;1,061
2,069623;0,1162;0,0329;0,7621;0,772
2,070501;-0,0306;0,2972;0,5870;0,659
2,093366;-0,0651;0,0213;0,3825;0,389
2,094699;0,7704;-0,0029;0,2924;0,824
2,119956;-1,2691;0,6929;0,3339;1,484
2,121131;-1,2384;0,6962;0,2696;1,446
2,122547;-2,6650;1,5025;-0,5976;3,117
2,142875;-3,0241;1,8113;-0,6453;3,584
2,144406;-3,4275;2,1139;-2,4626;4,720
2,168286;-3,9466;2,6030;-2,4768;5,337
2,169209;-4,4244;3,4302;-2,4839;6,125
2,169860;-4,6577;3,9369;-1,8394;6,370
2,193082;-3,7441;2,8430;-1,8521;5,053
2,194236;-1,5839;0,9884;-1,8364;2,619
2,219830;-0,5231;1,0347;-1,8074;2,147
2,221540;-1,1086;1,2241;-0,9874;1,924
2,222530;-0,9247;0,9119;-0,9236;1,594
2,242697;-0,4713;0,7157;-0,5873;1,039
2,244042;-0,5135;0,7123;-0,5168;1,019
2,268550;-0,2088;0,6725;-0,4444;0,833
2,270086;-0,2488;0,5557;-0,8213;1,022
2,271376;-0,3007;0,6796;-0,7342;1,045
2,293422;-1,2753;0,6171;-0,6450;1,557
2,294247;-1,7895;0,7107;-0,5553;2,004
2,317962;-2,1131;1,1915;-0,4662;2,470
2,319578;-2,7085;1,9850;-0,4558;3,389
2,320739;-2,8230;3,0980;-0,3691;4,208
2,343279;-2,3312;4,1615;-0,3168;4,780
2,344030;-1,5979;4,6384;-0,2586;4,913
2,368361;-0,9756;4,8113;-0,5206;4,937
2,369886;-0,9288;4,7787;-0,5009;4,894
2,370734;-2,1356;3,9757;-1,8258;4,868
2,393578;-3,3761;3,6436;-1,7956;5,282
2,396001;-4,3481;3,0204;-1,7486;5,576
2,418212;-4,5798;2,1249;-1,1989;5,189
2,420337;-4,2605;0,0800;-1,1578;4,416
2,421357;-3,9146;-1,2439;-0,1624;4,111
2,443642;-2,7563;-1,5714;-0,1176;3,175
2,445298;-1,3973;-1,5899;-0,0739;2,118
2,468316;-0,1552;-1,3718;-1,2176;1,841
2,470672;0,9647;-0,6486;-1,1685;1,648
2,471895;1,3360;-0,5674;-1,8344;2,339
2,493208;1,4449;-0,9753;-1,7475;2,468
2,495171;0,9842;-1,3307;-1,6667;2,349
2,517889;0,4036;-1,0705;-1,5803;1,951
2,520245;0,9299;-0,9519;-0,9100;1,612
2,521505;1,3654;-0,2910;-0,8191;1,619
2,543668;1,5249;0,2694;0,4873;1,623
2,545136;2,1419;0,4219;2,6963;3,469
2,568309;1,6966;0,2004;2,7520;3,239
2,570266;1,2164;-0,0859;3,6389;3,838
2,571119;0,4035;-0,3614;3,6690;3,709
2,593792;-0,1511;-0,7079;3,6919;3,762
2,596176;-0,3380;-0,7027;3,7171;3,798
2,617875;0,0457;-0,4233;3,2657;3,293
2,620190;-0,0958;-0,3675;2,5289;2,557
2,620984;0,1379;0,2322;2,3699;2,385
2,643761;-0,0078;0,7499;1,9452;2,085
2,645764;-0,2929;0,8682;1,7564;1,981
2,668371;-0,5826;0,7244;0,6093;1,112
2,670408;-1,2434;0,4656;0,4189;1,392
2,671514;-1,9253;0,2403;-0,5292;2,011
2,693021;-1,7087;0,0871;-0,1691;1,719
2,693793;-1,5550;-0,1852;-0,3366;1,602
2,717546;-1,1146;-0,4255;-0,4962;1,292
2,718269;-0,8111;-0,7146;-0,6337;1,253
2,719153;-0,0459;-0,7793;-0,1369;0,793
2,743134;0,2471;-0,7317;-0,2271;0,805
2,743840;0,4871;-0,6778;1,3307;1,571
2,768034;0,9892;-0,6651;1,2576;1,733
2,768878;1,4009;-0,9697;0,1155;1,708
2,769238;1,7113;-1,4068;0,1526;2,221
2,793283;2,5500;-1,4934;0,1827;2,961
2,795176;2,0793;-1,3461;-1,1321;2,724
2,818478;1,3252;-1,4654;-1,0958;2,259
2,820508;0,7053;0,2602;-1,0569;1,297
2,821481;-0,2412;0,6890;-1,0120;1,248
2,843204;-0,3447;0,4702;1,1316;1,273
2,844730;0,7308;-0,0875;1,1626;1,376
2,868165;1,8319;-0,2107;1,4410;2,340
2,869134;2,9631;-0,2857;1,4358;3,305
2,869616;2,8900;-0,7335;1,6169;3,392
2,893173;2,3264;-1,1690;1,5688;3,040
2,895156;0,3096;-1,2917;1,5061;2,008
2,918653;-1,3227;-0,9138;1,0579;1,924
2,919515;-2,4566;-0,7912;0,9665;2,756
2,919965;-3,0005;-0,7528;0,0007;3,094
2,948232;-2,7896;-0,0773;-0,4991;2,835
2,950016;-2,7527;0,0126;-0,5697;2,811
2,967805;-2,6886;0,5538;-0,6509;2,821
2,969228;-2,2270;0,8824;-0,7441;2,508
2,969828;-2,3502;1,2016;0,1509;2,644
2,993413;-1,6166;1,2441;0,0565;2,041
2,995951;-1,5227;1,3131;-0,0217;2,011
3,018242;-1,2318;1,7902;-0,0757;2,174
3,020515;-1,1297;1,7660;-0,6588;2,197
3,021508;-7,6671;1,2722;-0,7058;7,804
