time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,548068;0,2240;0,0792;-0,5020;0,555
1,549247;0,1880;0,2092;1,5918;1,616
1,565036;0,0388;0,3386;1,6156;1,651
1,566251;-0,0715;0,2389;1,4260;1,448
1,566909;-0,2182;0,1000;1,4475;1,467
1,590027;-0,2854;0,1132;0,0491;0,311
1,591240;-0,3459;0,1240;-0,1830;0,410
1,615452;-0,3284;0,0980;-0,1720;0,383
1,616645;-0,3151;0,1190;-0,1168;0,356
1,617407;-0,3847;0,0332;-0,1139;0,403
1,638975;-0,4596;-0,0846;-0,0610;0,471
1,639863;0,0389;-0,2816;-0,0397;0,287
1,665199;0,0776;-0,2854;-0,0353;0,298
1,666275;-0,0352;-0,2874;0,0160;0,290
1,667037;-0,0314;-0,0221;0,0150;0,041
1,688677;0,2800;-0,1011;0,0132;0,298
1,689884;0,1689;-0,3703;0,0098;0,407
1,716439;-0,1340;-0,2173;-0,0294;0,257
1,717432;-0,0158;0,5478;-0,0321;0,549
1,718540;-0,2403;0,6222;0,0073;0,667
1,739392;-0,6179;0,5427;0,0041;0,822
1,740426;-0,5356;0,3468;0,0119;0,638
1,771672;-0,5695;-0,6518;0,0097;0,866
1,772583;-0,5653;-0,6552;0,1025;0,871
1,773186;-0,8299;-1,3065;0,2181;1,563
1,790058;-1,2497;-1,2627;0,2091;1,789
1,791177;-1,5913;-1,1769;0,3339;2,007
1,815542;-1,6145;-0,9456;0,3136;1,897
1,816510;-1,5582;-0,8687;0,3468;1,817
1,817147;-1,2737;-0,4059;0,3231;1,375
1,839954;-0,7575;0,0573;0,2750;0,808
1,840756;-0,3161;-0,0155;0,2578;0,408
1,870685;0,2836;0,5590;0,2284;0,667
1,871549;0,3501;0,3687;0,1518;0,531
1,872095;1,1420;0,4878;0,1173;1,247
1,889155;0,4757;1,1447;-0,0028;1,240
1,890207;-1,0675;1,6463;-0,2665;1,980
1,916513;-1,1826;1,3712;-0,3005;1,835
1,917240;-2,9777;1,0884;-0,9800;3,318
1,917707;-2,9504;1,1309;-1,0104;3,317
1,939632;-1,3017;1,8488;-1,8404;2,915
1,940300;-0,0713;2,6388;-1,8619;3,230
1,969544;0,4135;3,0030;-1,8584;3,556
1,970389;0,6172;3,4432;-1,8396;3,952
1,971032;0,5395;4,6102;-1,8049;4,980
1,988458;-0,1172;5,4237;-1,7537;5,701
1,989018;-1,1925;5,5623;-2,1328;6,075
2,015705;-1,6072;5,1487;-2,0372;5,766
2,016713;-1,2430;4,4728;-2,2113;5,142
2,017450;0,1773;3,7758;-1,9470;4,252
2,038624;-0,3415;2,6871;-1,7881;3,246
2,039782;-0,6589;2,0933;-1,6205;2,728
2,068423;-0,2172;1,9740;-1,4549;2,462
2,069473;-0,2056;1,7456;-1,2753;2,172
2,070416;-1,3648;1,6129;-1,0923;2,379
2,088514;-1,1528;1,6849;0,9257;2,242
2,089588;-0,0990;1,4588;1,3311;1,977
2,115784;1,6516;0,5130;1,4911;2,284
2,116662;2,2608;-0,7341;2,1380;3,197
2,117257;2,0349;-1,7834;2,2713;3,533
2,139322;1,7696;-2,4405;2,3912;3,848
2,140322;1,9512;-2,6188;0,7576;3,352
2,167100;2,4550;-1,7370;0,8077;3,114
2,168146;2,3390;-1,1648;0,8163;2,738
2,168678;1,7835;-0,5609;0,8111;2,038
2,189212;1,0065;-0,2816;1,4421;1,781
2,190517;0,4855;-0,3282;1,3883;1,507
2,215320;0,6518;-0,0619;1,3257;1,479
2,216212;0,8593;0,2502;1,2445;1,533
2,216920;1,2214;0,3752;0,5827;1,404
2,239863;1,4287;0,3507;0,4962;1,553
2,241480;1,1739;0,2538;-0,1256;1,208
2,265221;0,9927;0,1143;-0,1884;1,017
