time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,098469;0,2364;-0,0127;-0,8076;0,842
1,098723;0,0750;-0,1316;-1,9733;1,979
1,098867;0,0678;-0,0603;-1,9438;1,946
1,121662;-0,1285;-0,1035;-2,6912;2,696
1,121897;-0,1690;-0,0671;-2,6814;2,688
1,147874;-0,2870;-0,2238;-2,5975;2,623
1,148101;-0,3268;-0,2290;-2,5246;2,556
1,148214;-0,4128;-0,5075;-2,4782;2,563
1,172710;-0,3866;-0,7043;-0,3525;0,877
1,172871;-0,5125;-1,0931;-0,3087;1,246
1,198182;-0,4853;-1,0593;0,9267;1,489
1,198331;-0,4968;-0,9862;0,9689;1,469
1,198426;-0,6985;-0,9136;1,2478;1,697
1,225114;-0,8606;-0,8802;1,5100;1,948
1,226078;-1,0267;-0,7621;1,5449;2,005
1,251289;-1,3475;-0,6004;1,8322;2,352
1,252196;-1,4360;-0,5133;1,8489;2,397
1,252784;-1,5204;-0,2321;2,0312;2,548
1,275829;-1,5535;-0,0201;1,9702;2,509
1,276822;-1,2752;0,3831;1,6100;2,089
1,302177;-1,1806;1,2786;1,5255;2,314
1,302961;-1,3849;2,2128;1,1324;2,845
1,303689;-1,9971;3,1111;-0,2337;3,704
1,328430;-0,9933;1,7814;-0,3765;2,074
1,329356;-1,9359;2,8174;-0,3617;3,437
1,350090;-1,7963;3,0755;-0,4976;3,596
1,351214;-1,3744;2,6244;-0,5526;3,014
1,351960;-1,5868;2,2616;-0,6746;2,844
1,375478;-1,9353;1,7942;-0,7837;2,753
1,376386;-2,2331;1,6036;-0,8660;2,882
1,401062;-1,8110;1,8147;-0,8953;2,716
1,402013;-1,6846;1,6679;-0,5717;2,439
1,402634;-1,2848;1,5080;-0,5723;2,062
1,425335;-1,8174;1,7188;-1,0544;2,715
1,425761;-2,2748;1,7014;-1,1408;3,061
1,453946;-2,6954;0,8068;-1,0646;3,008
1,454434;-2,5405;-0,2776;-1,9378;3,207
1,454625;-1,9630;-0,6688;-1,8485;2,778
1,474281;-1,4999;0,3250;-1,7580;2,334
1,474662;-2,0734;0,4097;-1,6710;2,694
1,503674;-2,1853;0,6135;-1,2005;2,568
1,504148;-0,9652;1,4813;-1,1130;2,089
1,504402;-0,9084;1,8669;-1,0253;2,316
1,523889;-1,4023;1,6934;-0,9387;2,391
1,524228;-1,7482;1,4479;-1,4968;2,719
1,548418;-1,7262;1,0513;-1,4486;2,487
1,548566;-2,2512;1,3153;-1,4365;2,977
1,548661;-2,5103;1,1939;-1,3680;3,098
1,572783;-4,1956;0,4764;-1,2866;4,414
1,572919;-6,3692;1,0961;-1,2011;6,574
1,597942;-6,6678;1,7584;-1,1116;6,985
1,598101;-5,4352;2,6163;0,1300;6,033
1,598201;-3,1664;4,0136;0,2213;5,117
1,622746;-2,6134;5,6788;0,3122;6,259
1,622904;-4,1010;6,6433;-1,9314;8,043
1,648685;-3,4283;7,1824;-1,8303;8,166
1,648884;-1,6971;7,7173;-2,3084;8,232
1,648998;-1,5694;8,2574;-2,2147;8,692
1,673406;-1,3865;7,6869;-2,1222;8,094
1,673874;0,4967;4,5934;-1,1677;4,765
1,700654;0,2080;2,8041;-1,0810;3,012
1,701024;0,0537;1,2577;-0,9836;1,598
1,701280;0,2235;-0,1244;-0,8682;0,905
1,723601;-0,5156;-1,6437;-0,7672;1,886
1,724050;-0,6171;-3,1924;-0,6714;3,320
1,749093;-0,3054;-4,0067;0,2629;4,027
1,749631;-0,3090;-3,7424;0,3501;3,771
1,749822;-0,4000;-2,7827;0,4332;2,844
1,773573;-0,5169;-1,6614;0,5084;1,813
1,774024;-1,0241;-1,2955;-0,9204;1,891
1,799600;-2,1057;0,1518;-0,8708;2,284
1,800262;-2,0989;0,1477;-0,8215;2,259
1,800438;-0,9357;0,6790;-0,7742;1,391
1,823152;-0,2000;0,3690;1,1486;1,223
1,823613;0,8381;-0,0167;3,2611;3,367
1,850095;1,7816;-0,5904;3,3025;3,799
1,850516;2,7994;-1,1244;4,6991;5,584
1,850723;3,6995;-1,5783;4,6379;6,139
1,873626;4,1320;-1,6853;4,5732;6,390
1,874079;3,9123;-1,6382;4,4663;6,159
1,899448;2,9634;-1,5888;4,3743;5,517
