time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,492011;-0,4146;-0,3995;1,0236;1,174
1,492456;-0,5727;-0,3871;0,9321;1,160
1,517922;-0,6144;-0,3344;2,5464;2,641
1,518571;-0,8038;-0,2793;2,3781;2,526
1,518780;-0,7935;-0,1092;2,5192;2,643
1,541764;-0,7374;-0,0925;2,3089;2,426
1,542360;-0,7126;-0,1531;2,0932;2,217
1,566961;-0,6806;-0,1010;1,8863;2,008
1,567311;-0,5662;-0,2027;1,8052;1,903
1,567475;-0,4843;-0,2662;1,6027;1,695
1,591761;-0,4025;-0,2106;1,3743;1,447
1,592195;-0,5458;-0,1494;1,3163;1,433
1,616955;-0,5017;-0,3617;1,1506;1,306
1,618279;-0,6498;-0,3073;1,1735;1,376
1,619484;-0,5264;-0,4829;1,0241;1,249
1,642269;-0,5154;-0,5029;1,0521;1,275
1,643881;-0,5445;-0,6379;1,1506;1,424
1,667420;-0,3082;-0,6614;1,0294;1,262
1,669252;-0,1611;-0,5784;1,0788;1,235
1,670475;-0,1004;-0,2655;1,0232;1,062
1,692059;-0,0802;-0,1808;0,8387;0,862
1,693179;-0,0233;-0,0943;0,7129;0,720
1,717652;-0,0039;-0,1948;0,6524;0,681
1,719265;0,1681;-0,1780;0,4102;0,478
1,720116;0,2989;0,0713;0,3497;0,466
1,742625;0,3154;0,0899;0,1150;0,348
1,744314;0,0190;0,2211;0,0717;0,233
1,767661;-0,2043;0,2759;0,0441;0,346
1,769189;-0,3136;0,4457;0,0087;0,545
1,770212;-0,5007;0,3863;-0,0739;0,637
1,792565;-0,5340;0,2845;-0,1024;0,614
1,794149;-0,7569;0,2546;0,0054;0,799
1,817457;-0,6362;0,3384;-0,0149;0,721
1,818764;-0,3616;0,3789;-0,0374;0,525
1,819694;-0,4659;0,4491;-0,0851;0,653
1,842036;-0,5250;0,6622;-0,0883;0,850
1,843154;-0,8498;1,0245;-0,2036;1,347
1,867617;-0,7900;1,9550;-0,1975;2,118
1,868991;-0,7655;1,9233;-2,0696;2,927
1,869598;-0,1653;0,4726;-2,0598;2,120
1,899379;-0,9424;-0,0991;-0,6499;1,149
1,900466;-1,5635;-0,4051;0,0026;1,615
1,917132;-0,5732;-0,5976;0,0119;0,828
1,918604;-0,6536;-0,0637;-0,1475;0,673
1,919614;-1,2295;0,6997;-0,1406;1,422
1,943877;-1,6885;1,3082;-1,2576;2,479
1,946211;-1,8369;1,4927;-2,4016;3,372
1,967528;-1,8282;1,5208;-2,3959;3,376
1,969104;-2,0804;1,7685;-2,5746;3,753
1,970052;-2,3354;1,8148;-2,5394;3,898
1,997868;-2,4760;1,9986;-2,4740;4,031
2,000132;-4,5062;2,9543;-2,3868;5,893
2,017473;-5,6498;2,6276;-0,7340;6,274
2,019702;-6,4703;2,3102;-0,6481;6,901
2,020435;-6,3232;2,0728;0,7266;6,694
2,042992;-5,5819;1,7873;0,7978;5,915
2,044639;-4,6282;1,4155;0,8688;4,917
2,067597;-3,9621;1,1503;0,9436;4,232
2,069821;-4,3588;-0,1314;-0,0236;4,361
2,071133;-3,3846;0,0159;0,0340;3,385
2,092565;-2,6340;0,2903;-0,2543;2,662
2,094241;-1,4597;1,1895;-0,1940;1,893
2,118174;-1,8880;2,0600;-0,1285;2,797
2,120492;-1,5871;1,9114;-0,0687;2,485
2,121750;-3,2699;1,8941;-0,0281;3,779
2,142594;-3,5298;1,9738;-0,0167;4,044
2,144892;-2,2730;2,1933;-0,0303;3,159
2,167844;-0,3778;2,3224;-0,1539;2,358
2,170113;1,3368;2,8752;-0,1593;3,175
2,171352;2,1455;3,6603;-0,5161;4,274
2,192243;2,1930;3,8809;-0,4830;4,484
2,193747;2,4205;3,4243;-0,4500;4,218
2,217704;2,9672;2,4764;0,0801;3,866
2,220055;3,8001;1,8815;0,1167;4,242
2,221907;3,9848;1,3776;0,1578;4,219
2,242151;2,5727;1,2219;0,2404;2,858
2,244170;1,1895;1,2987;0,2827;1,784
2,267735;1,5986;0,6892;0,3218;1,770
2,270121;1,5052;0,3888;0,3578;1,595
2,271272;1,4840;0,2060;2,3444;2,782
2,292429;1,1410;-0,0100;2,3744;2,634
2,294445;0,7423;0,0099;2,7072;2,807
2,317289;0,3415;0,0333;2,7297;2,751
2,319480;-0,0467;0,1719;2,7474;2,753
2,321253;-0,3428;0,2738;2,4437;2,483
2,342366;-0,5960;0,4931;2,4370;2,557
2,344344;-0,9006;0,7127;0,9140;1,468
2,367489;-1,2656;0,9693;0,8758;1,819
2,369753;-1,3218;0,9970;0,6425;1,776
2,370970;-1,4246;1,0558;0,5970;1,871
2,392195;-1,8768;0,9144;0,7400;2,215
2,393624;-1,9555;0,9190;0,6885;2,268
2,417468;-1,7471;0,9614;0,9290;2,200
2,419854;-1,8262;0,9246;0,8573;2,219
2,420971;-1,8525;0,7700;0,7860;2,155
2,442388;-2,0579;0,3455;0,5233;2,151
2,444141;-2,3704;0,2254;0,4576;2,425
2,467183;-2,5101;0,2141;0,4022;2,551
2,469180;-2,4094;0,2785;0,3491;2,450
2,470573;-2,3444;0,4579;0,0332;2,389
2,491118;-2,0791;0,7111;0,5320;2,261
2,493062;-1,8138;0,7409;0,5198;2,027
2,517664;-0,3309;0,2240;-0,1049;0,413
2,520038;0,2972;0,0557;-0,1165;0,324
2,520744;0,6529;-0,1478;0,4448;0,804
2,542818;0,7299;-0,2708;0,4288;0,889
2,545027;0,6358;-0,3489;0,4036;0,830
2,567594;0,4883;-0,5400;0,3800;0,821
2,569545;0,4452;-0,9639;0,3695;1,124
2,570366;0,5358;-1,3463;0,3557;1,492
2,592465;0,4343;-1,6480;0,3399;1,738
2,594539;0,5532;-2,1014;0,2454;2,187
2,617251;0,5063;-2,2047;0,2161;2,272
2,619455;0,7829;-2,2278;0,2588;2,375
2,620195;0,6700;-2,1725;0,2224;2,284
2,642272;0,7372;-1,9216;0,7153;2,179
2,644455;1,0225;-1,6269;0,6625;2,033
2,667497;1,0263;-1,3648;0,6008;1,810
2,669698;0,9109;-1,2540;0,5385;1,641
2,670955;0,6411;-1,4487;0,4771;1,655
2,692314;0,6003;-1,5663;0,7624;1,843
2,693930;0,7109;-1,6478;0,7115;1,930
2,723956;0,8968;-1,9094;0,6382;2,204
2,726307;0,8016;-2,1628;0,5551;2,372
2,727802;0,2469;-2,0690;0,4713;2,136
2,742499;-0,5122;-1,6318;0,6913;1,845
2,744720;-1,0739;-0,9654;0,6075;1,567
2,767469;-1,8580;0,5872;1,0118;2,196
