time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
3,775601;0,1134;0,2067;-0,1047;0,258
3,775998;0,3022;0,0955;-0,1850;0,367
3,776175;0,5293;-0,0923;-0,1881;0,569
3,800354;0,5277;-0,2428;-0,1352;0,596
3,800623;0,6404;-0,2410;-0,1355;0,697
3,825576;0,5212;-0,3158;-0,1512;0,628
3,825995;0,5175;-0,3162;-0,1447;0,623
3,826146;0,2439;-0,2407;-0,1667;0,381
3,850204;0,0467;-0,5484;-0,1554;0,572
3,850459;0,1130;-0,6597;-0,0359;0,670
3,875150;0,2511;-0,7663;-0,0287;0,807
3,875473;0,3470;-0,5258;0,1242;0,642
3,875588;0,3270;-0,2848;0,1335;0,454
3,900631;0,3059;-0,1578;0,1219;0,365
3,901507;0,4342;0,0866;0,0660;0,448
3,926138;0,4846;0,1418;0,0749;0,510
3,927624;0,4947;-0,0299;0,0263;0,496
3,929223;0,3881;-0,1611;0,0317;0,421
3,951249;0,3961;-0,2530;0,0240;0,471
3,952584;0,4038;-0,3824;0,0277;0,557
3,975864;0,2600;-0,6262;0,0002;0,678
3,977667;0,1546;-0,5617;-0,0029;0,583
3,978342;0,1622;-0,4160;0,0401;0,448
4,000463;0,0143;-0,3827;0,0310;0,384
4,002244;-0,0137;-0,3544;0,0615;0,360
4,025855;-0,1134;-0,3698;0,0567;0,391
4,026491;-0,1328;-0,5794;0,0970;0,602
4,026871;-0,2676;-0,7107;0,1568;0,775
4,050172;-0,1335;-1,0336;0,1481;1,053
4,050735;0,0041;-1,3588;0,2126;1,375
4,075680;-0,0885;-1,8364;0,2019;1,850
4,076837;-0,2946;-1,6640;0,2742;1,712
4,077552;0,0743;-1,3764;-0,0051;1,378
4,100680;0,3272;-0,7808;-0,0176;0,847
4,101878;-0,1473;0,5426;-0,3037;0,639
4,125837;-0,4297;1,3292;-0,3165;1,432
4,126610;-0,4793;1,7678;-3,1373;3,633
4,127064;-0,8292;1,8549;-3,1474;3,746
4,150622;-1,2140;1,6325;-4,5365;4,972
4,152040;-1,6357;1,4089;-4,5469;5,033
4,175692;-2,1338;1,0699;-4,5569;5,144
4,177108;-0,9047;-0,0411;-4,2556;4,351
4,177832;-2,9603;1,4332;-4,2428;5,368
4,201087;-4,4034;0,3084;-1,4890;4,659
4,202338;-3,7374;0,3608;-0,5563;3,796
4,225810;-1,2921;0,5152;-0,4682;1,468
4,226737;0,1680;0,8143;-0,3781;0,913
4,227095;1,0647;1,6389;-0,2806;1,974
4,250759;2,4236;2,4891;-2,6431;4,365
4,252835;2,1288;3,2385;-2,4341;4,576
4,276015;0,5746;4,0677;-3,4852;5,387
4,277354;-1,5480;3,2523;-3,2685;4,864
4,278326;-2,8270;1,2035;-3,3062;4,513
4,301000;-3,4439;1,1842;-3,0183;4,730
4,303422;-4,0767;2,0045;-2,9958;5,442
4,326324;-3,6042;3,0454;-2,7004;5,437
4,328676;-1,4603;3,8948;-2,4097;4,807
4,330089;0,3387;4,3386;-2,1202;4,841
4,350784;0,7735;3,8193;0,1395;3,899
4,351823;-4,4213;4,3819;0,3454;6,234
4,375683;-8,1624;2,3870;0,5456;8,522
4,376599;-8,0950;0,5438;0,2026;8,116
4,377231;-7,8291;1,4625;-0,5297;7,982
4,400764;-3,6116;4,8170;-0,3729;6,032
4,402594;-3,5707;1,3777;-0,2946;3,839
4,426134;-5,1224;-1,6011;-0,2182;5,371
4,428106;-5,0100;0,5169;-0,1444;5,039
4,429200;-3,0700;2,7845;-0,1195;4,146
4,450568;-2,8450;2,9898;1,5332;4,403
4,451481;-2,5983;2,4826;0,7711;3,676
4,475449;-1,2583;1,6438;0,7633;2,206
4,476150;-1,0182;1,5829;0,9478;2,107
4,476494;-1,9255;0,8383;0,8943;2,283
4,500838;-1,1602;0,9005;0,6120;1,591
4,502696;0,5275;1,5832;0,1018;1,672
4,525754;-3,4637;0,6660;0,0517;3,528
4,527296;-5,3753;-0,5470;0,0215;5,403
4,528037;-5,5417;-0,5271;-0,0024;5,567
4,550741;-3,8436;-0,6147;0,8170;3,977
4,552499;-2,6503;0,9490;0,7735;2,919
4,575946;-2,8151;0,7910;0,7228;3,012
4,577639;-0,5550;0,1751;0,6717;0,889
4,578364;1,3235;0,2502;0,4572;1,422
4,600573;2,7717;1,0921;0,3924;3,005
4,601903;1,5742;2,4708;0,3265;2,948
4,625812;0,8568;0,5174;0,2726;1,037
4,626687;1,5570;-0,7467;0,5260;1,805
4,627063;0,5214;-1,4360;0,5129;1,612
4,650966;-1,0296;-1,7421;1,0351;2,273
4,651899;-1,7758;-1,4739;1,0178;2,522
4,676394;-1,8809;-0,8226;0,9930;2,280
4,678265;-2,0238;-0,0939;0,1416;2,031
4,679434;-1,8978;0,1375;0,0872;1,905
4,700310;-1,5063;0,1778;0,0329;1,517
4,701185;-0,9259;0,2942;-0,1076;0,977
4,725166;-0,8145;0,2571;-0,1238;0,863
4,726007;-0,7581;0,2589;-0,1401;0,813
4,726511;-0,8861;0,4523;-0,1453;1,005
4,750678;-1,0495;-0,3499;-0,1468;1,116
4,751933;11,5477;-1,4962;0,2348;11,647
4,775646;12,2426;-0,3429;0,2326;12,250
4,776867;7,0777;0,9260;1,6476;7,326
4,777687;4,2183;0,7021;1,6464;4,582
4,801056;1,7148;-0,2479;1,6456;2,390
4,802273;-1,3673;-1,0092;1,6478;2,367
4,825302;-5,0923;-1,4667;1,5429;5,519
4,826353;-9,2403;-1,0048;1,5492;9,423
4,826842;-11,0100;-0,8483;1,5409;11,150
4,850210;-8,2969;-1,3419;1,5107;8,539
4,851634;-4,4670;-1,5629;2,6724;5,435
4,876076;-0,5400;-1,8951;2,5664;3,236
4,877787;0,3139;-1,8052;2,4575;3,065
4,878633;0,6642;-1,4077;2,3448;2,814
4,900731;0,8822;-0,9337;0,5034;1,380
4,901893;0,8731;-0,1176;-0,3433;0,946
4,925596;0,9760;0,8144;-0,4611;1,352
4,926508;1,1154;1,4409;-0,5380;1,900
4,926870;1,1042;1,6481;-0,6557;2,089
4,951211;1,3230;1,5123;-0,7753;2,154
4,952506;1,3830;0,9946;0,0612;1,705
4,977407;1,3847;0,5896;-0,0513;1,506
4,978736;1,1056;0,2592;-0,1537;1,146
4,979060;1,0484;0,0393;-0,2316;1,074
5,000888;0,9821;0,0058;-0,2853;1,023
5,002446;0,9407;0,1873;-0,5781;1,120
5,030270;0,9545;0,2494;-0,5473;1,128
5,031200;0,9535;0,2326;0,2616;1,016
5,031622;0,9148;-0,0131;0,3080;0,965
5,051229;0,7775;-0,0658;-0,4072;0,880
5,053321;0,4417;-0,0014;-0,3557;0,567
5,076580;0,1453;0,1407;-0,8422;0,866
5,078424;-0,1174;0,1737;-0,8174;0,844
5,079395;-0,2210;0,2411;-0,7722;0,839
5,100644;-0,5147;0,1560;-0,7274;0,905
5,101642;-0,5763;0,0717;-0,7983;0,987
5,125586;-0,6966;-0,0881;-0,7583;1,033
5,126736;-0,8017;-0,1692;-0,3463;0,890
5,127145;-0,7472;-0,0195;-0,0168;0,748
5,151076;-0,7120;0,0922;0,0046;0,718
5,152171;-0,6923;0,0505;0,0260;0,695
5,176258;-0,6945;0,1629;0,0426;0,715
5,177594;-0,6489;0,1223;-0,3634;0,754
5,178331;-0,7546;0,0429;-0,3424;0,830
5,201211;-0,6674;-0,0753;-0,3157;0,742
5,203197;-0,6906;-0,0779;-0,5316;0,875
5,226019;-0,7125;-0,0418;-0,5072;0,876
5,227669;-0,7342;-0,0053;-1,0788;1,305
5,228906;-0,6410;0,1082;-1,0544;1,239
5,251122;-0,5074;0,2987;-1,3222;1,447
5,253272;-0,2577;0,3364;-1,3254;1,392
5,275873;-0,1633;0,4893;-1,3000;1,399
5,277651;-0,1839;0,6794;-1,2108;1,401
5,278778;-0,1690;0,7544;-1,1687;1,401
5,300976;-0,3186;1,0556;-1,1554;1,597
5,303254;-0,4426;1,2408;-1,0743;1,700
5,325878;-0,5754;1,4248;-0,9971;1,832
5,328147;-0,7099;1,4188;-0,9106;1,829
5,329666;-0,8442;1,4906;-0,8446;1,910
5,350954;-0,8627;1,4485;-0,7675;1,852
5,353406;-0,9983;1,5601;-0,7183;1,987
5,375812;-1,0591;0,9443;-0,6393;1,556
5,377606;-1,0413;0,9423;-0,3876;1,457
5,378749;-1,0530;0,0607;-0,2446;1,083
5,401121;-1,0913;-0,2445;-0,1682;1,131
5,402880;-1,1612;-0,5866;-0,0930;1,304
5,425453;-1,3041;-0,8509;-0,0186;1,557
5,427538;-1,0950;-1,2669;0,3374;1,708
5,429051;-0,9974;-1,5668;0,3933;1,899
5,451135;-0,8996;-1,9429;1,3015;2,506
5,453563;-0,7593;-2,1649;1,6968;2,853
5,476153;-0,3877;-2,0032;1,6937;2,652
5,478200;0,4444;-1,6112;1,6866;2,374
5,479568;1,4696;-1,1419;1,6784;2,506
5,501265;2,4186;-0,5188;3,1112;3,975
5,503381;2,8332;0,1434;3,3502;4,390
5,526440;3,6723;1,3433;3,2781;5,103
5,528572;3,9362;2,0083;3,1840;5,447
5,529699;3,9898;2,6719;3,0693;5,699
5,551153;3,9511;2,9059;2,9519;5,724
5,553438;4,1116;2,8610;2,8312;5,754
5,576130;4,0134;2,0081;2,6722;5,223
5,578121;3,3669;1,1567;2,4461;4,319
5,579248;2,2439;0,1608;2,5112;3,371
5,601259;1,2293;-0,7108;2,2722;2,679
5,603357;0,5904;-1,6120;2,3855;2,939
5,626578;0,9825;-2,7350;2,1652;3,624
5,628532;0,7622;-2,7002;2,3360;3,651
5,629774;1,1190;-2,2744;2,1319;3,312
5,650763;1,0587;-1,6146;1,9483;2,743
5,652807;0,6621;-0,7962;0,2045;1,056
5,676184;-0,0320;-0,1723;0,0664;0,187
5,677539;-0,6821;0,0300;-0,3587;0,771
5,678292;-1,1255;-0,3440;-0,4591;1,263
5,700824;-1,7065;-0,9486;-1,6344;2,546
5,703899;-2,4394;-1,5570;-2,9322;4,120
5,725697;-3,0412;-2,0744;-2,9892;4,742
5,727979;-3,3415;-2,1463;-3,8590;5,538
5,729594;-3,1253;-1,6877;-3,8746;5,256
5,750690;-2,7476;-0,9656;-4,5295;5,385
5,753183;-2,4781;-0,2836;-4,5285;5,170
5,776024;-1,8269;1,2197;-4,4737;4,984
5,777661;-1,0701;1,9417;-2,9190;3,665
5,779076;-0,5384;2,5299;-2,7521;3,777
5,801210;-1,1455;2,6206;-1,8793;3,422
5,803737;-2,1645;2,0251;-1,6843;3,409
5,826383;-2,8254;1,2786;-1,0854;3,286
5,828629;-2,6655;0,5009;-0,8606;2,845
5,829803;-1,8833;-0,0004;-0,6266;1,985
5,851174;-0,8458;-0,4168;-0,3865;1,019
5,853605;-0,2195;-0,7114;-0,1428;0,758
5,876144;0,0843;-1,5719;0,0904;1,577
5,878056;0,2117;-1,5772;1,1367;1,956
5,879573;0,5630;-2,2715;1,2826;2,669
5,900907;1,3536;-3,5752;1,3884;4,067
5,903451;1,6734;-3,9590;0,8731;4,386
5,926131;1,6870;-3,9980;0,9097;4,434
5,928310;1,8723;-3,6154;0,8268;4,155
5,929545;1,9855;-2,4994;0,7565;3,280
5,951025;2,2917;-1,0376;-0,9270;2,681
5,953459;2,6178;0,3075;-1,1184;2,863
5,976255;2,7841;1,4175;-1,1971;3,346
5,977942;3,0952;2,2549;-1,2778;4,037
5,979261;2,9598;2,1342;-1,3619;3,895
6,001185;2,8159;0,9828;2,2570;3,740
6,003371;2,9631;-0,9705;2,1552;3,790
6,026031;2,9787;-3,8027;2,0566;5,250
6,027869;2,2966;-4,2603;1,3730;5,031
6,028822;1,1844;-4,4843;1,3027;4,818
6,051161;0,9946;-4,2857;-0,0521;4,400
6,053295;1,7940;-3,1249;-0,1058;3,605
6,076157;2,5656;-1,3097;-0,4152;2,910
6,078512;2,7181;0,7375;-0,4363;2,850
6,079611;2,2613;2,3294;-0,1839;3,252
6,102227;2,3069;3,0443;-0,1958;3,825
6,104538;3,0625;3,0700;2,6385;5,076
6,127104;3,2311;2,7173;2,6151;4,966
6,129608;2,2403;1,7261;2,5200;3,788
6,130739;0,6830;0,5069;0,5478;1,012
6,151377;0,0825;-0,4801;0,4578;0,668
6,153471;0,8353;-0,8972;0,3901;1,286
6,176055;0,2225;-0,0547;0,3386;0,409
6,177841;-0,7455;1,2386;1,5291;2,104
6,179138;-1,3244;2,6328;1,5097;3,311
6,202498;-1,4704;4,0985;2,1136;4,840
6,204552;-1,4151;5,3742;5,1531;7,579
6,225845;-1,5141;6,4639;5,0700;8,353
6,227922;-1,4482;7,3248;4,9754;8,972
6,229491;-1,6406;8,1504;4,8650;9,633
6,251047;-1,6573;9,2007;3,1116;9,853
6,253659;-1,3855;10,4039;2,9200;10,894
6,276143;0,6709;11,9768;2,8380;12,327
6,278364;0,7809;11,9625;2,3491;12,216
6,279678;1,5970;11,9107;2,3118;12,238
6,301645;-0,1820;11,5421;2,3067;11,772
6,303880;-1,4203;11,4809;2,3031;11,795
6,326120;-1,6111;11,4952;2,9547;11,978
6,328137;-3,1102;11,3226;2,9514;12,107
6,329710;-5,4633;11,6497;2,9542;13,202
6,351207;-6,9080;12,7858;2,9528;14,830
6,353833;-7,5559;14,4574;2,5016;16,504
6,375874;-7,2963;16,0842;2,5381;17,843
6,378503;-6,6241;16,7948;-0,5698;18,063
6,379816;-5,4115;14,7426;-0,5187;15,713
6,401123;-3,0469;9,9721;-1,8469;10,589
6,402996;0,5015;2,2911;-1,7939;2,953
6,426079;0,9746;0,5520;-1,7497;2,078
6,427994;1,1362;-2,0662;0,5134;2,413
6,429351;2,1365;-5,3748;0,5614;5,811
6,450783;2,6741;-7,3858;1,1668;7,941
6,452881;3,0524;-7,3278;1,2391;8,034
6,475921;2,9653;-6,2315;1,2995;7,022
6,478096;2,0926;-5,8199;-1,6457;6,400
6,479100;0,2360;-6,1667;-5,2746;8,118
6,500830;-1,3123;-7,2042;-5,2594;9,016
6,502810;-1,8635;-8,4678;-5,2589;10,141
6,525534;-1,3785;-10,5770;-5,2464;11,887
6,528059;-1,3560;-10,5818;-4,5341;11,592
6,529979;-0,6966;-11,7338;-4,5214;12,594
6,550662;-0,4110;-12,1585;-2,7486;12,472
6,553496;-0,1875;-12,5857;-2,7295;12,880
6,575483;0,5491;-13,4836;-2,6223;13,747
6,578311;1,3935;-13,8472;-2,5422;14,147
6,579772;0,1213;-13,2536;-2,4182;13,473
6,601248;-1,4868;-12,6021;-2,4222;12,919
6,603471;-2,6602;-12,2053;-1,0696;12,538
6,626191;-3,4929;-11,9143;-1,1711;12,471
6,629072;-3,7161;-11,6617;-1,2395;12,302
6,630820;-3,1908;-11,3457;-1,5785;11,891
6,651042;-0,9438;-10,6828;-1,1999;10,791
6,653619;4,6001;-6,8945;0,4976;8,303
6,675795;9,1386;-0,2879;2,1403;9,390
6,678111;8,4308;3,6406;2,1621;9,434
6,679221;7,6792;5,5562;1,9899;9,685
6,701182;7,2519;6,5511;1,8358;9,944
6,702946;7,0134;7,3049;1,1345;10,190
6,725893;6,7534;7,9936;0,7215;10,489
6,728414;7,0982;8,3583;-0,1340;10,966
6,729724;9,8941;8,5469;-0,3962;13,080
