time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,312154;0,0380;-0,0437;0,4362;0,440
1,312662;0,0294;-0,0845;0,3046;0,317
1,312885;-0,0192;-0,1637;0,1505;0,223
1,336546;-0,1150;-0,0218;0,0657;0,134
1,336871;-0,0596;-0,0377;0,0230;0,074
1,361786;-0,3077;0,1686;-0,0406;0,353
1,362286;0,0564;0,2118;0,0048;0,219
1,362434;0,1050;0,3205;-0,0054;0,337
1,386335;-0,0365;0,4642;-0,0816;0,473
1,386606;-0,0225;0,4519;-0,2088;0,498
1,412784;-0,1642;0,3985;-0,2077;0,478
1,413811;-0,3456;0,3055;-0,1821;0,496
1,414427;-0,3774;0,1362;-0,1694;0,436
1,437418;-0,2183;0,1206;-0,0072;0,250
1,438445;-0,1358;0,1817;-0,0232;0,228
1,463038;-0,0557;0,1317;-0,0113;0,143
1,464226;0,1382;0,2749;-0,0560;0,313
1,464960;-0,0480;0,4914;-0,0450;0,496
1,487801;0,1513;0,3988;-0,2030;0,472
1,488976;0,0840;0,4189;-0,5198;0,673
1,516549;0,2454;0,4399;-0,5074;0,715
1,518111;0,1384;0,3855;-1,4649;1,521
1,519081;0,2226;0,2537;-1,4520;1,491
1,537143;0,3438;0,1621;-2,6001;2,628
1,538548;0,3083;0,0360;-2,5868;2,605
1,562076;0,1935;-0,0111;-2,4497;2,457
1,563756;0,0770;-0,1740;-2,4300;2,437
1,564914;0,1854;-0,2628;-1,7589;1,788
1,587406;0,1748;-0,4696;-1,7107;1,783
1,588459;0,0455;-0,5263;-0,1763;0,557
1,616389;0,2996;-0,3147;-0,1136;0,449
1,617588;0,2817;-0,3323;-0,4623;0,635
1,618540;0,5289;0,2675;-0,3905;0,710
1,637327;0,5004;0,4453;-2,7775;2,857
1,638426;0,3162;0,6629;-2,7543;2,851
1,662095;0,3955;0,8793;-2,6379;2,809
1,663841;0,5487;1,0588;-2,6596;2,915
1,664861;0,4278;1,6196;-2,5056;3,014
1,686424;0,5764;1,9901;-0,7478;2,203
1,688260;0,5946;2,5587;-0,6698;2,711
1,714947;0,5677;2,7346;2,1974;3,554
1,716682;0,8170;2,6775;2,3168;3,634
1,717665;0,6930;2,4249;2,1137;3,291
1,737236;0,2746;2,2426;1,5066;2,716
1,738888;0,0282;1,9482;1,5082;2,464
1,762426;0,0292;1,7854;1,5144;2,341
1,764140;0,0048;1,3791;1,5187;2,051
1,764682;-0,2467;0,7442;1,3201;1,535
1,787053;-0,8000;0,4590;1,1292;1,458
1,787920;-0,9296;0,1369;1,0823;1,433
1,812993;-1,3242;-0,6034;0,7885;1,655
1,813808;-1,1024;-1,4205;0,7194;1,937
1,814602;-0,7570;-1,9295;0,4314;2,117
