time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,202082;-0,3320;0,3529;-0,1205;0,499
1,202615;-0,1832;0,2534;-0,0925;0,326
1,226338;-0,1114;0,1150;-0,0275;0,162
1,226930;-0,1175;0,1717;0,0009;0,208
1,227182;-0,2021;0,0431;0,0316;0,209
1,251766;-0,3665;-0,2290;0,0501;0,435
1,252607;-0,4592;-0,3439;-0,1494;0,593
1,278681;-0,2898;-0,4142;-0,1310;0,522
1,279645;-0,3928;-0,3993;-0,0153;0,560
1,280230;-0,3063;-0,2274;0,1758;0,420
1,301863;-0,1047;0,0262;0,1820;0,212
1,302829;0,2111;0,0141;0,2052;0,295
1,327886;0,1439;0,0053;0,2061;0,251
1,328803;0,1539;-0,0360;0,1409;0,212
1,329566;0,2038;-0,0710;0,1274;0,251
1,351770;0,1372;-0,0260;0,0938;0,168
1,352552;0,1760;0,0230;0,0144;0,178
1,376848;0,0242;0,0317;0,0041;0,040
1,377934;-0,2026;-0,2660;0,0606;0,340
1,378783;-0,1995;-0,1800;0,0483;0,273
1,401903;-0,5037;-0,2461;0,0484;0,563
1,403108;-0,4609;-0,1961;0,1090;0,513
1,428342;-0,4536;-0,0713;0,0928;0,468
1,429215;-0,3284;0,0096;0,1088;0,346
1,429887;-0,4330;0,0122;0,0975;0,444
1,451715;-0,4222;-0,2194;0,1428;0,497
1,452633;-0,6037;-0,3371;0,1371;0,705
1,477822;-0,7432;-0,3014;0,1911;0,824
1,479099;-0,9556;-0,3802;0,1788;1,044
1,479726;-1,0887;-0,6103;0,3660;1,301
1,502341;-1,3371;-0,9922;0,4725;1,731
1,503153;-1,8120;-1,9107;0,4528;2,672
1,529276;-2,1349;-1,6774;0,0231;2,715
1,529714;-2,1117;-1,6722;-0,0005;2,694
1,530132;-2,3503;-0,4050;-0,5632;2,451
1,551704;-2,3839;-0,1385;-0,5953;2,461
1,552203;-0,9907;0,2013;-0,6309;1,192
1,576464;-1,9668;1,5357;-1,7414;3,043
1,576849;-2,3224;1,2219;-1,7832;3,173
1,577066;-1,7356;-0,4776;-1,8342;2,570
1,604230;-0,2230;-0,1475;-1,8873;1,906
1,604953;-0,4424;1,9338;-2,3057;3,042
1,628046;-0,5529;2,8226;-2,3309;3,702
1,628738;-1,0851;3,0129;-3,8785;5,030
1,629170;-1,5322;3,1846;-3,8800;5,248
1,651434;-1,5984;3,3176;-5,3729;6,514
1,652072;-1,1091;3,5658;-5,3041;6,487
1,678390;-0,9165;4,1777;-5,2154;6,745
1,679200;-1,0289;4,0362;-5,0921;6,579
1,679780;-0,9038;3,9429;-4,9300;6,377
1,703333;-0,6893;4,6919;-5,1111;6,972
1,704110;-0,2148;4,4014;-4,8349;6,542
1,729547;-0,5203;4,0085;-4,4822;6,036
1,730005;-1,3244;3,6934;-4,0871;5,666
1,730353;-2,3268;3,4333;-3,5102;5,433
1,751090;-3,7846;3,0453;-3,0805;5,752
1,751545;-4,8104;2,2719;-1,3008;5,477
1,779007;-6,1333;1,2950;-0,9176;6,335
1,779979;-6,0397;1,1475;-0,5485;6,172
1,780571;-5,8032;1,4883;-0,2468;5,996
1,801367;-4,4902;2,3166;0,0292;5,053
1,801975;-3,1516;2,2230;-0,6757;3,915
1,829469;-2,2042;2,9293;-0,4335;3,692
1,830936;-1,4828;3,8423;-2,2095;4,674
1,831683;-0,1618;4,5020;-2,0058;4,931
1,852752;-0,0720;4,1438;-1,8636;4,544
1,854128;-0,5617;3,2207;-0,5216;3,311
1,878740;-0,5959;2,6161;-0,4750;2,725
1,879979;0,0927;2,0566;-0,3761;2,093
1,880708;2,1924;2,2295;-0,3568;3,147
1,904004;2,0007;2,6369;-0,3242;3,326
1,904970;2,7795;1,9751;-2,5093;4,234
1,928241;0,4430;2,3883;-2,4723;3,466
1,929390;-0,4125;1,9988;-2,7022;3,386
1,930011;-0,6979;1,2658;-2,6613;3,028
1,953269;0,1932;0,1098;-2,3018;2,313
1,954859;4,0741;-0,8915;-2,1948;4,713
