time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,424950;-0,2597;0,4032;-2,7843;2,825
1,425865;-0,2466;0,3331;-2,6910;2,723
1,448408;-0,3866;0,2236;-2,6471;2,685
1,449954;-0,4583;0,3203;-2,5984;2,658
1,450927;-0,2220;0,3185;-2,5181;2,548
1,474898;-0,2577;-0,0327;-2,4106;2,425
1,476261;-0,2296;-0,0876;-2,2611;2,274
1,500118;-0,1642;-0,4051;-2,0852;2,131
1,501985;-0,1720;-0,3772;-1,8219;1,868
1,502938;-0,2186;-0,4593;-1,6412;1,718
1,524737;0,0027;-0,3446;-1,4485;1,489
1,526061;0,0698;-0,4540;-1,2660;1,347
1,550121;-0,4413;-0,8613;-1,0728;1,445
1,551800;-0,7984;-0,9966;-0,8881;1,555
1,552482;-0,8480;-0,9751;-0,6449;1,444
1,574706;-0,7828;-0,8322;-0,4676;1,235
1,576251;-0,2204;-0,5277;-0,3223;0,656
1,600370;-0,3474;-0,9480;-0,1846;1,026
1,601946;-1,2406;-0,9436;0,7921;1,748
1,603036;-0,6399;-0,8592;1,6320;1,952
1,625322;-0,0389;-0,4665;1,7030;1,766
1,626325;0,7159;-0,1483;0,9950;1,235
1,650328;0,7409;-0,2494;0,9846;1,257
1,651226;0,4960;-0,1572;0,0976;0,529
1,651757;0,1744;-0,2182;0,0869;0,293
1,675209;0,0808;-0,4685;0,0699;0,481
1,676305;-0,1663;-0,7185;0,0533;0,739
1,700337;-0,4147;-0,9670;0,0419;1,053
1,701571;-1,0079;-1,2920;1,2355;2,052
1,702272;-1,2165;-0,9672;1,2239;1,978
1,725388;-1,4221;-0,7584;1,9778;2,551
1,726768;-1,4331;-0,3217;1,9847;2,469
1,750324;-2,0512;0,2246;1,9160;2,816
1,752148;-2,0534;0,2326;2,2885;3,083
1,753187;-2,5498;-0,0293;2,1994;3,367
1,775291;-2,8300;0,1437;2,3374;3,673
1,777134;-2,9058;0,7640;2,2494;3,753
1,800466;-2,1278;2,0698;2,1952;3,692
1,801384;-2,4948;1,1934;2,0486;3,442
1,801864;-3,0806;1,4216;2,1259;4,004
1,825487;-3,6815;1,7098;1,9629;4,509
1,826929;-3,4597;2,4513;2,2737;4,811
1,850731;-2,7623;3,3391;2,0828;4,808
1,852205;-2,1957;4,4096;2,4160;5,487
1,853179;-1,7173;3,5885;2,2158;4,554
1,876905;-1,7970;1,9444;2,0637;3,357
1,878688;-1,7852;0,7939;1,9185;2,738
1,900561;-1,0473;0,0761;1,7731;2,061
1,902135;-1,4155;-1,0510;1,4964;2,312
1,902675;-1,2846;-1,4833;1,3450;2,379
1,931480;-0,3383;-0,8924;0,9251;1,329
1,933414;0,7448;-0,2473;0,2032;0,811
1,950491;1,9230;-0,2154;0,0995;1,938
1,951794;1,8294;0,3931;0,5858;1,961
1,952729;1,3781;1,1614;0,5069;1,872
1,975991;1,7337;1,5630;-0,1327;2,338
1,978113;1,4159;1,5853;-0,6360;2,219
2,000509;0,6641;-0,6854;-0,6750;1,169
2,001407;0,6841;-0,6812;-0,8224;1,268
2,002052;0,8238;-1,7256;-0,8672;2,100
2,029497;2,7060;-1,6105;-0,9109;3,278
2,031730;1,2241;1,3029;-0,9212;2,011
2,050696;-2,7673;2,3473;1,7194;4,016
2,052885;-5,3065;0,1284;1,7382;5,585
2,054270;-3,9011;-1,2884;1,7657;4,472
2,075022;-2,9919;0,2010;1,8045;3,500
2,076984;-2,0738;1,1106;-0,3766;2,382
2,100734;-1,4374;1,2400;-0,3368;1,928
2,102742;-1,5079;1,5784;-0,2798;2,201
2,103599;-1,8249;2,2118;0,2331;2,877
2,129445;-1,9231;2,4667;0,2707;3,139
2,131550;-2,1244;2,4479;0,4211;3,268
2,150523;-2,9198;2,0003;0,4509;3,568
2,152255;-3,0735;0,8160;0,4659;3,214
2,153169;-2,6609;0,8056;0,4796;2,821
2,175729;-2,4159;1,4417;-0,7811;2,920
2,177841;-2,9586;2,1434;-1,3042;3,879
2,200606;-3,2810;1,8789;-1,3227;4,006
2,202710;-2,7200;2,1922;-1,6738;3,874
2,204157;-1,8871;3,4597;-1,6530;4,274
2,228212;-2,7408;3,0512;-1,7085;4,443
2,230600;-3,0262;1,8090;-1,9514;4,030
2,250362;-2,9500;1,6794;-1,8923;3,886
2,252095;-2,5323;2,0558;-2,2549;3,965
2,253301;-2,8497;2,3564;-2,1741;4,290
2,275354;-3,0271;3,5097;-2,0712;5,077
2,277429;-2,4645;4,7015;-1,9612;5,659
2,300146;-2,6288;3,8666;-1,0798;4,799
2,302455;-2,7006;2,8376;-0,9453;4,030
2,303694;-2,5057;1,9273;-0,0336;3,161
2,326954;-1,6340;0,7948;0,1139;1,821
2,328525;-0,7169;-1,0181;0,9107;1,543
2,350053;-0,1121;-2,6322;1,0482;2,835
2,351637;-0,2369;-2,2095;1,1755;2,514
2,352426;-0,8982;-1,6246;0,7796;2,013
2,375289;-1,1356;-0,9588;0,8761;1,725
2,377582;-0,4162;-0,7457;0,4539;0,967
2,400229;0,8351;-1,5188;0,4890;1,801
2,402069;0,9622;-1,5201;-0,4931;1,865
2,402928;2,8322;-3,6214;-0,5121;4,626
2,425118;3,4902;-3,8036;-1,3543;5,337
2,426850;0,5542;-1,9160;-1,4011;2,438
2,451680;-0,1166;-0,3350;-1,4524;1,495
2,453624;0,0671;1,0160;-1,6985;1,980
2,454841;0,5096;1,9085;-1,6824;2,595
2,474990;1,2868;2,6004;-1,6988;3,362
