time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,016296;-0,3075;-0,3978;-0,0461;0,505
1,018196;-0,3908;-0,4249;-0,0488;0,579
1,019495;-0,1688;-0,4883;0,0331;0,518
1,040546;-0,1002;-0,4744;0,0270;0,486
1,042099;-0,3006;-0,7656;0,0025;0,823
1,065360;-0,4645;-0,8622;-0,0045;0,979
1,066850;-0,5914;-0,7265;0,9682;1,347
1,067805;-0,4123;-0,5133;1,8700;1,983
1,090363;-0,4604;-0,2279;1,8632;1,933
1,091762;-0,4678;-0,3291;2,4039;2,471
1,119940;-0,7420;-0,6240;2,3858;2,575
1,121608;-0,7472;-0,6138;3,2379;3,379
1,122642;-0,8291;-0,7570;3,2243;3,414
1,139949;-1,0242;-0,7471;3,5704;3,789
1,141982;-0,9522;-0,5402;3,6111;3,773
1,164536;-0,9944;-0,3656;3,4799;3,638
1,166228;-1,1476;-0,3844;3,4571;3,663
1,167217;-1,0250;-0,2921;3,2862;3,455
1,189867;-1,1620;-0,3132;3,1626;3,384
1,191369;-0,9838;-0,2971;2,9892;3,161
1,218537;-0,8703;-0,1306;2,7367;2,875
1,220579;-0,8629;0,0755;2,4401;2,589
1,221498;-0,6171;0,4362;2,1761;2,304
1,240673;-0,5176;0,5711;1,6790;1,847
1,242455;-0,4156;0,5946;1,4275;1,601
1,265202;-0,7676;0,4678;1,2052;1,503
1,266405;-0,8835;0,3803;0,9607;1,359
1,267216;-0,8380;0,3654;0,7559;1,186
1,290117;-1,0252;0,2616;0,5567;1,196
1,291634;-1,2528;-0,0454;0,5671;1,376
1,317654;-1,4500;-0,1361;0,4392;1,521
1,319425;-1,4951;-0,2258;0,2840;1,539
1,320782;-1,2064;-0,0110;0,4180;1,277
1,340262;-1,1222;0,3086;0,3618;1,219
1,341943;-1,1156;0,5447;0,3373;1,286
1,364815;-0,6180;0,4717;0,3084;0,836
1,365817;0,2990;-0,1392;0,2781;0,431
1,366625;2,4010;-2,3587;0,2601;3,376
1,389954;3,0070;-2,8539;-0,8052;4,223
1,391202;-0,2972;-0,2393;-2,0096;2,045
1,415175;-1,3055;0,4672;-2,0299;2,458
1,417506;-0,6661;-0,1288;-8,6776;8,704
1,418941;-2,5148;-0,9916;-8,7026;9,113
1,440121;-4,8622;-2,0015;-8,7328;10,194
1,442132;-6,4438;-3,1624;-4,8572;8,667
1,465102;-7,8121;-4,3684;-4,8540;10,182
1,466781;-9,6548;-4,4318;-3,2869;11,120
1,467568;-10,3871;-5,3177;-3,2103;12,103
1,489436;-10,7396;-5,4750;-2,3778;12,287
