time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,179994;0,5159;-0,6044;-0,1872;0,816
2,181444;0,2784;-0,5576;-0,1834;0,650
2,182327;-0,0746;-0,3946;-0,1599;0,432
2,205218;-0,4643;-0,1186;-0,1184;0,494
2,206468;-0,6997;-0,1886;-0,1009;0,732
2,230056;-0,6279;-0,1060;-0,0190;0,637
2,231778;-0,5140;-0,0666;-0,0125;0,518
2,232558;-0,3588;0,1603;-0,0405;0,395
2,254997;-0,3185;0,4255;-0,0340;0,533
2,256496;-0,2774;0,6514;-0,0707;0,712
2,280128;-0,3131;0,3796;-0,0666;0,497
2,281426;0,0333;0,2239;-0,0784;0,240
2,282049;0,0728;-0,0077;-0,0650;0,098
2,306139;-0,4600;-0,3957;-0,0595;0,610
2,307745;-0,7235;-0,8618;-0,0438;1,126
2,329542;-0,8694;-1,1015;-0,0400;1,404
2,331426;-0,9741;-1,0387;0,0707;1,426
2,332771;-0,6166;-0,8643;0,0739;1,064
2,354880;-0,5276;-0,2295;0,4640;0,739
2,356576;-0,9358;0,1744;2,2089;2,405
2,379851;0,7620;-0,3398;2,2093;2,362
2,380833;0,7684;-0,3481;0,0782;0,847
2,381353;0,0041;0,1475;0,0790;0,167
2,405187;-0,6446;0,7187;-0,0025;0,965
2,406392;-0,4871;0,7131;0,0341;0,864
2,429963;-0,0592;0,8963;0,0321;0,899
2,431483;0,1391;1,0025;-0,1366;1,021
2,432358;-0,2367;0,9932;-0,1401;1,031
2,455035;-0,8720;1,0876;-0,1353;1,401
2,457119;-1,5805;1,3311;-0,1393;2,071
2,479624;-2,5439;0,7919;0,9132;2,816
2,480380;-3,9636;-1,4749;0,9065;4,325
2,480875;-2,0906;-1,4023;1,8892;3,147
2,505111;0,2034;-2,5929;1,8831;3,211
2,507225;1,4951;-2,6263;1,8789;3,558
2,529979;0,5637;-0,2061;1,8754;1,969
2,532115;-1,3589;1,9403;-0,3094;2,389
2,533127;-4,3078;3,6563;-0,3102;5,659
2,554828;-6,0216;3,9831;-0,3118;7,226
2,556899;-7,1558;3,5007;0,8361;8,010
2,579751;-7,2378;1,8900;0,7930;7,522
2,581230;-3,9745;-1,1874;2,3439;4,764
2,582337;0,1834;-3,2800;2,2825;4,000
2,605182;1,3626;-3,3855;2,4098;4,373
2,607576;-0,3151;-1,6617;2,2918;2,848
2,630455;-1,8178;0,0833;2,1547;2,820
2,632926;-1,6982;0,8603;2,0163;2,773
2,634244;-1,2058;1,2675;1,8795;2,568
2,654849;-1,0273;1,1503;-1,4717;2,132
2,657391;-1,2091;0,3271;-1,6046;2,036
2,680219;-0,3493;-0,5069;-1,6845;1,793
2,682236;0,9698;-1,2183;2,1687;2,670
2,683887;2,0491;-1,6304;1,9906;3,289
2,704566;2,8664;-1,8544;1,8069;3,863
2,706736;3,0520;-1,9395;1,6120;3,959
2,729661;2,4871;-1,1016;0,1224;2,723
2,731703;0,2860;-0,0530;-0,0052;0,291
2,732464;-3,3733;1,5319;-2,6465;4,553
2,754911;-5,3064;3,9202;-2,7381;7,143
2,757320;-7,0927;6,4438;-4,8849;10,756
2,779367;-9,4523;10,0575;-4,8248;14,621
2,781307;-9,4280;9,9821;-4,6463;14,495
2,782682;-9,8051;11,4614;-2,0266;15,219
2,804503;-8,9701;10,1236;-1,8692;13,654
2,806894;-7,4532;8,0222;-1,7366;11,087
2,829798;-6,3022;5,2764;-1,6523;8,384
2,832308;-5,8555;2,6065;-1,5115;6,585
2,833648;-5,8312;0,7367;-1,3227;6,025
2,854490;-5,5667;-0,2781;-1,1260;5,686
2,856522;-5,1225;-0,5368;0,3849;5,165
2,879867;-3,8798;-0,6121;0,5929;3,972
2,881382;-2,1707;-0,4933;1,2166;2,537
2,882518;-0,7122;-0,2141;1,4110;1,595
2,904915;0,0186;0,1075;1,1647;1,170
2,907068;0,6220;0,3499;0,5749;0,916
2,929762;1,2253;0,6179;0,6705;1,527
2,932072;2,0038;0,3678;0,2636;2,054
2,932919;3,1530;-0,0579;0,2318;3,162
2,955095;4,1147;-0,6632;0,2009;4,173
2,957129;6,7337;-2,2277;0,1837;7,095
2,979648;6,6839;-1,7301;0,1697;6,906
2,981852;6,3043;-0,6625;0,1542;6,341
2,982985;4,2408;0,1758;0,8102;4,321
3,004942;3,1025;0,8631;0,7699;3,311
3,006740;1,9366;1,2096;-0,1525;2,288
3,029953;-1,0403;0,0285;-0,1887;1,058
3,032105;-1,2652;0,0403;1,1977;1,743
3,033156;-0,8445;-0,2104;1,1662;1,455
3,055100;-0,0074;-0,6082;1,1362;1,289
3,056810;1,0628;-0,7325;1,1865;1,753
3,079895;1,3133;-1,0080;1,1611;2,022
3,082394;2,3515;-0,7770;1,7685;3,043
3,083722;2,3409;-0,2307;1,7225;2,915
3,105199;1,5847;0,1186;1,6506;2,291
