time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
5,637189;-0,1052;-0,2549;-1,0594;1,095
5,637886;-0,1748;0,2528;-0,8938;0,945
5,662410;-0,3890;0,1804;-0,7382;0,854
5,663115;-0,6704;-0,0493;-0,6042;0,904
5,663407;-0,8321;-0,1278;-0,3948;0,930
5,686999;-0,8367;-0,0933;-0,2756;0,886
5,688074;-0,8008;0,0176;-0,0971;0,807
5,712250;-0,7242;0,1662;0,0172;0,743
5,712883;-0,6448;0,2002;0,0552;0,677
5,713172;-0,5604;0,2672;0,0594;0,624
5,737474;-0,4311;0,1734;0,0506;0,467
5,738129;-0,4538;0,1163;0,0576;0,472
5,762893;-0,3586;0,0558;0,0586;0,368
5,764281;-0,2995;0,0313;0,0449;0,304
5,764881;-0,2007;0,1585;0,0419;0,259
5,787917;-0,2154;0,1311;0,0377;0,255
5,788963;-0,3456;0,0662;0,0337;0,353
5,812795;-0,3239;-0,0352;0,0315;0,327
5,813928;-0,3053;0,0586;0,0274;0,312
5,814776;-0,2872;-0,0384;-0,0391;0,292
5,837801;-0,2305;-0,1741;-0,0386;0,291
5,839226;-0,2506;-0,1944;-0,0423;0,320
5,862847;-0,1956;-0,2512;-0,0395;0,321
5,863951;-0,2958;-0,3441;-0,0431;0,456
5,864806;-0,2853;-0,4322;0,0353;0,519
5,889672;-0,2815;-0,5512;0,0614;0,622
5,891031;-0,2793;-0,7451;0,0579;0,798
5,912425;-0,3942;-1,0897;0,1052;1,164
5,913709;-0,7786;-1,3564;0,1044;1,567
5,914572;-0,5515;-1,0086;2,9810;3,195
5,937765;-0,2868;-0,8898;3,2105;3,344
5,939507;-0,3310;-0,9599;3,2088;3,366
5,962893;-0,4939;-1,4854;3,2677;3,623
5,964320;-0,5452;-1,7389;3,2632;3,738
5,965235;-0,8706;-1,9473;3,4869;4,088
5,987665;-1,0085;-1,5381;3,4784;3,935
5,989371;-1,1050;-1,2779;3,2670;3,678
6,013333;-1,3879;-0,7461;3,0518;3,435
6,014716;-1,3953;-0,7117;2,9664;3,355
6,015852;-1,5518;-0,9792;2,7688;3,322
6,037840;-0,5511;-0,1739;2,5321;2,597
6,038794;-0,2723;0,8276;2,4677;2,617
6,062915;-0,0252;1,2958;2,2180;2,569
6,064230;0,9175;1,0017;1,9712;2,394
6,064926;0,8691;1,9755;1,7231;2,762
6,088162;-0,3612;2,3388;0,9095;2,535
6,089605;-1,3136;3,1968;-0,9770;3,592
6,113265;-2,2076;2,6220;-1,2129;3,636
6,114631;-2,4605;1,9403;-1,4360;3,447
6,115427;-2,2581;1,4105;-1,6420;3,128
6,138054;-1,6589;1,6344;-1,6454;2,851
6,139113;-0,5551;1,9710;-1,2051;2,376
6,162776;-0,0791;2,0994;-1,2028;2,421
6,164113;-0,4169;2,2977;-1,1671;2,611
6,164937;-0,6077;2,2090;-1,0813;2,533
6,187905;-0,6061;2,0441;-1,1427;2,419
6,189224;-1,0189;1,7962;-1,1951;2,386
6,212967;-0,9270;1,5053;-1,0867;2,075
6,214364;-0,7157;1,5590;-1,5104;2,286
6,215161;-0,5336;2,0303;-1,3934;2,520
6,237897;-0,0778;2,3467;-1,2679;2,668
6,238983;0,4896;2,4026;-1,1387;2,703
6,262844;0,5770;1,4449;-1,0076;1,854
6,264157;0,6448;1,3515;-0,2697;1,522
6,264917;1,1453;1,1332;-0,1610;1,619
6,288048;0,2478;-0,2175;-0,8603;0,921
6,289362;-0,1868;-1,1074;-0,7605;1,356
6,312618;0,0307;-1,6548;-0,9168;1,892
6,313965;0,6337;-2,2755;-0,8171;2,499
6,314779;1,4271;-2,6528;-0,7627;3,107
6,337617;2,7119;-2,9862;-0,7104;4,096
6,338689;3,0944;-2,6149;-0,2758;4,061
6,362669;1,9941;-0,9590;-0,2319;2,225
6,363968;0,0013;1,5491;0,4201;1,605
6,364859;-2,7260;3,4125;0,4528;4,391
6,387688;-5,1901;3,7495;1,2427;6,522
6,389084;-6,1554;2,7052;1,2629;6,841
6,412713;-2,3575;-0,7989;1,2791;2,799
6,414214;-2,5061;-0,4316;0,0241;2,543
6,414964;-2,1134;0,0839;0,0406;2,115
6,438249;-1,0562;0,6282;0,0566;1,230
6,439262;-0,4110;1,9321;2,2544;2,997
6,462896;0,1702;2,1202;2,2477;3,095
6,464347;0,7624;1,9966;2,4186;3,228
6,465127;0,0745;2,0908;2,3792;3,168
6,487683;-0,4707;1,2858;2,1421;2,542
6,488921;-1,3261;0,5816;1,7889;2,302
6,512706;-1,3746;-1,6032;1,7029;2,713
6,514358;-1,2236;-1,6786;1,6035;2,624
6,515181;-1,0057;-0,8910;1,4681;1,990
6,537780;-1,5913;2,3526;0,3756;2,865
6,538853;-1,3758;3,6107;0,2423;3,872
6,562857;-1,1268;3,8780;-2,5653;4,784
6,564209;-0,4858;3,3727;-2,6729;4,331
6,565427;0,2389;2,5571;-2,7678;3,776
6,587883;0,6501;2,0904;-2,8525;3,596
6,589213;0,3119;2,1713;-2,6226;3,419
6,612935;0,0791;1,8725;-2,6889;3,278
6,614259;-0,0512;1,3737;-0,4878;1,459
6,615495;-0,2349;0,9941;0,4603;1,120
6,637545;-0,7054;0,7765;0,4516;1,142
6,638627;-1,1542;0,3633;0,4765;1,300
6,662761;-1,8131;0,4174;0,5039;1,928
6,664131;-2,3487;0,6167;0,4684;2,473
6,665450;-2,7967;0,8391;-0,1843;2,926
6,687610;-3,1271;1,1772;-0,1116;3,343
6,688981;-3,5746;1,4414;-0,0409;3,855
6,712695;-3,7395;1,5106;0,0262;4,033
6,714415;-3,6953;1,6155;0,0836;4,034
6,715178;-3,2140;1,7188;1,1274;3,815
6,737248;-2,8580;1,8537;1,1701;3,602
6,738502;-2,6236;1,9842;1,5826;3,650
6,762847;-2,0215;2,0468;1,5658;3,275
6,764600;-1,3747;2,1235;1,5436;2,963
6,765587;-1,7171;1,9338;1,4866;2,983
6,788037;-1,5933;1,2483;1,3939;2,458
6,789346;-0,4386;-0,1209;1,3385;1,414
6,813109;0,7521;-1,1000;2,0808;2,471
6,814553;0,8593;-1,9565;2,0150;2,937
6,815363;1,4617;-2,6507;1,9346;3,592
6,837600;2,5960;-3,0347;1,8576;4,404
6,838708;3,9557;-2,6876;1,7842;5,104
6,862869;5,3178;-2,0273;1,7131;5,943
6,864192;6,2069;-2,4672;1,5548;6,858
6,865004;6,9207;-3,0065;1,4490;7,683
6,887467;7,4043;-3,8272;1,2991;8,436
6,888944;7,4196;-2,9912;1,6439;8,167
6,912497;3,3641;-0,4292;1,5215;3,717
6,913844;3,1479;-0,3460;1,3982;3,462
6,914560;-0,7261;1,0530;1,2703;1,803
6,937898;-1,7746;1,1231;0,6046;2,185
6,938921;-1,7171;0,7434;0,3252;1,899
6,962505;-0,7055;0,3324;0,2084;0,807
6,963577;0,8395;0,3122;0,0999;0,901
6,964235;1,9533;0,5579;0,0223;2,032
6,987792;1,8443;0,7198;0,7034;2,101
6,989052;1,0927;0,8094;0,9296;1,647
7,011399;0,2128;0,8586;0,8892;1,254
7,012542;-0,6606;0,8512;0,5891;1,228
7,013386;-1,4876;0,9711;0,5682;1,865
7,040346;-2,1588;1,0452;-0,6290;2,480
7,041876;-2,8953;0,9268;-0,6164;3,102
7,062861;-1,8836;1,1983;-1,2173;2,543
7,064022;-0,8846;1,7026;-1,1982;2,262
7,064721;-0,9409;1,8530;-1,1732;2,386
7,087660;-1,1696;1,9346;-1,1415;2,533
7,088832;-1,4750;1,2904;-0,7643;2,104
7,112293;-1,7052;0,6457;-0,7257;1,962
7,113506;-1,9392;-0,1961;-0,6701;2,061
7,114174;-2,3941;-0,0842;-0,6087;2,472
7,139332;-3,2131;-0,3451;-0,6501;3,296
7,140981;-5,9331;-0,6031;-0,7771;6,014
7,162543;-5,5116;-1,8149;-0,7518;5,851
7,163829;-5,3424;-1,8791;-0,7259;5,710
7,164578;-2,2321;-1,2218;-0,6753;2,633
7,187201;-0,8275;0,8950;1,0330;1,598
7,188348;1,7383;2,3673;1,0995;3,136
7,212705;3,9221;2,2054;2,0421;4,941
7,214042;5,3897;0,8356;2,0803;5,837
7,214831;6,5139;-0,0698;2,1089;6,847
7,238510;6,7039;-0,1350;2,1337;7,037
7,241102;5,5925;-0,0849;-1,2503;5,731
7,263068;4,1370;-0,3757;-1,2321;4,333
7,264282;3,4447;-0,6533;-1,2255;3,714
7,265020;2,9085;-0,7515;0,6235;3,068
7,287877;1,8436;-0,4596;0,6359;2,004
7,289202;0,9279;0,5019;0,9599;1,426
7,313030;2,1837;1,8955;0,9282;3,037
7,314299;4,1034;2,0355;0,5514;4,614
7,315074;5,5667;1,3406;0,5347;5,751
7,337936;5,8482;2,3775;-0,8798;6,374
7,339409;3,8732;3,6085;-1,4039;5,477
7,362838;0,9354;4,2335;-1,3842;4,551
7,364133;-0,6027;3,4690;-1,3428;3,768
7,364854;0,6615;3,3913;-1,2419;3,672
7,387758;1,1854;3,6108;0,8186;3,888
7,388933;0,4791;2,3698;0,9093;2,583
7,413041;-0,0867;1,7954;0,9429;2,030
7,414354;-0,1528;1,8196;-0,1457;1,832
7,415134;-1,1518;1,5336;-0,1469;1,924
7,437564;0,1535;0,4742;-0,1379;0,517
7,438883;1,8638;0,2742;-0,0596;1,885
7,462383;2,3450;-0,6174;-0,1615;2,430
7,463630;1,9399;-0,7366;-0,0778;2,077
7,464286;0,7744;0,0640;0,0009;0,777
7,487435;-0,4012;-0,2545;0,0677;0,480
7,489133;-2,2180;-2,5252;0,1210;3,363
7,512729;-1,8858;-2,6839;2,1122;3,901
7,513574;-0,7915;-1,8345;2,1242;2,916
7,513951;-3,7108;-0,2992;2,0787;4,264
7,537739;-3,9495;-0,0234;2,0232;4,438
7,538702;-2,5201;-1,5436;-1,0104;3,123
7,562748;2,9489;-3,8814;-0,9974;4,976
7,563973;3,1600;-5,0297;-1,7440;6,191
7,564720;1,7399;-5,7450;-1,7284;6,247
7,587363;0,4023;-4,2178;-0,9610;4,345
7,588963;-2,3113;-2,0940;3,2718;4,520
7,612592;-5,8436;-3,1931;3,2013;7,389
7,613961;-1,7594;-0,5506;3,2794;3,762
7,614683;-6,2491;-2,1740;3,1866;7,344
7,637847;-6,5319;-3,3806;2,9868;7,938
7,639157;-4,3000;-4,8454;-1,0387;6,561
7,664071;-2,9202;-5,7016;-1,2734;6,531
7,665418;-2,6536;-4,8397;-2,7494;6,166
7,666262;-2,3927;-2,6872;-2,8511;4,591
7,687765;-1,0161;-0,0392;-2,9180;3,090
7,688988;0,5850;7,7124;-2,9654;8,284
7,712747;2,6867;11,5266;-2,0708;12,015
7,714082;3,4259;12,7701;-2,1376;13,393
7,714874;6,3130;14,4573;7,9856;17,682
7,737471;8,1240;16,7205;7,9360;20,213
7,738512;10,3604;17,8612;7,8232;22,081
7,762687;12,7765;15,3585;7,7554;21,430
7,763976;12,8486;9,5936;6,3972;17,264
7,764716;12,9207;3,4739;6,5812;14,911
7,787730;12,7939;-0,9947;6,8655;14,554
7,789007;11,7902;-3,0547;7,3287;14,214
7,812864;7,5688;-3,2114;7,3010;10,996
7,814191;7,2634;-3,0319;7,2141;10,677
7,814980;-1,1371;-1,3625;7,1082;7,326
7,837653;-4,8489;-1,8508;3,1283;6,060
7,838673;-7,3771;-3,5304;-0,0176;8,178
7,862192;-8,5647;-5,0302;-0,1861;9,934
7,863417;-8,5716;-5,9277;-2,6239;10,747
7,864117;-8,1174;-6,5177;-2,7787;10,775
7,887334;-8,5732;-6,7949;-4,6501;11,887
7,888652;-8,7424;-7,5459;-9,9375;15,236
7,912369;-8,2217;-8,6141;-10,0885;15,607
7,914327;-6,4339;-8,8058;-10,3021;15,002
7,915371;-3,9004;-7,6906;-10,5280;13,609
7,937641;-1,1923;-5,4835;-7,2868;9,197
7,938709;3,5611;-1,6509;-7,4490;8,420
7,962601;5,6961;-1,4737;-3,3033;6,748
7,963979;5,6204;-2,0029;-3,5253;6,930
7,964938;2,4489;-2,1586;-0,5625;3,313
7,987676;-0,6522;-2,3044;-0,8669;2,547
7,988929;-1,6744;-2,7174;-1,1703;3,400
8,013246;-2,8820;-3,0601;-1,3671;4,420
8,015607;-3,6957;-3,0855;-9,0649;10,264
8,018017;-3,8103;-3,4008;-10,9866;12,116
8,037430;-3,1415;-3,4739;-10,8782;11,844
8,038630;-1,7065;-2,6249;-10,4642;10,922
8,062942;-0,5174;-0,0454;-9,9130;9,927
8,064297;-1,2078;-0,7740;-8,7880;8,904
8,065547;-3,2596;7,4608;-7,7911;11,269
8,087769;-2,4704;13,2689;-4,9815;14,387
8,089032;1,3156;16,1304;-0,7131;16,200
8,112917;8,1256;17,2086;0,3281;19,033
8,114392;21,7568;21,8910;1,3306;30,892
8,115156;29,0168;20,0194;2,2693;35,326
8,138295;29,2537;14,6791;4,6035;33,052
8,139296;21,4845;10,4319;0,6782;23,893
8,162950;15,5224;7,8343;0,9213;17,412
8,164156;11,5107;6,3072;-0,6625;13,142
8,164932;6,6201;5,3917;-0,7578;8,571
8,187896;0,1942;6,0469;-0,9340;6,122
8,189117;-5,6384;7,4335;-1,0724;9,391
8,212825;-10,0195;4,3004;3,7826;11,541
8,214406;-5,4537;0,5556;3,6784;6,602
8,215363;-0,2693;-2,8487;3,4718;4,499
8,237819;2,8062;-5,6196;3,2613;7,077
8,238851;2,8896;-7,2321;3,0859;8,377
8,262480;1,4838;-8,2349;2,5878;8,759
8,263784;-0,2186;-8,2108;2,4461;8,570
8,264532;-1,2894;-8,6484;1,9330;8,955
8,287442;-1,5977;-9,3610;0,5469;9,512
8,288725;-1,7118;-10,0242;0,4257;10,178
8,312290;-1,5302;-10,6975;-1,2916;10,883
8,313851;-1,6213;-11,3998;-1,4626;11,607
8,315192;-1,4303;-10,9831;-4,3089;11,885
8,337490;-0,9009;-6,1610;-4,5486;7,711
8,338589;0,3058;-2,7001;-5,2926;5,949
8,362788;1,3858;2,0419;-5,5962;6,116
8,364414;3,6826;12,0066;-5,4367;13,685
8,365169;6,5450;25,8749;-5,6258;27,276
8,387299;8,6948;35,8590;-3,6081;37,074
8,388611;7,2897;39,5597;1,7075;40,262
8,412438;6,7879;33,2041;1,6379;33,930
8,414165;6,5064;22,7989;1,7384;23,773
8,414956;7,0807;12,8482;1,9666;14,801
8,438051;5,7085;4,1375;2,4539;7,465
8,439078;3,7937;-2,7223;3,0268;5,565
8,462438;-2,4275;-13,1655;7,9361;15,563
8,464187;-5,6495;-14,9127;8,2478;17,954
8,465078;-7,6127;-12,1766;8,4519;16,663
8,487831;-9,1202;-8,3916;8,3445;14,941
8,489125;-8,5965;-7,4039;8,2543;14,030
8,512890;-7,8375;-8,3716;8,1578;14,073
8,514390;-7,5612;-8,3940;2,7017;11,616
8,515138;-8,4590;-7,9742;-0,2005;11,627
8,537579;-8,1873;-7,2649;-0,5224;10,958
8,538630;-7,1756;-7,1214;-4,5179;11,073
8,562833;-6,2563;-7,6211;-4,8912;11,007
8,564106;-6,5606;-8,5568;-8,7608;13,893
8,564862;-7,4229;-9,7133;-9,2904;15,354
8,587444;-5,6381;-11,4854;-9,9591;16,214
8,588845;-3,1815;-10,2088;-6,9751;12,767
8,613045;-0,7235;-6,8181;-7,7595;10,355
8,614385;2,2105;-2,3614;-1,6630;3,637
8,615135;5,9994;2,4969;-2,3942;6,925
8,640773;10,1597;7,3041;-3,2629;12,931
8,644473;11,2580;10,2308;-4,6098;15,895
8,663071;9,7147;10,3112;-5,2811;15,119
8,664335;9,2504;6,9333;-5,7073;12,892
8,665035;9,0988;2,6351;-5,3416;10,875
8,688276;6,8019;0,4964;-5,7204;8,901
8,689400;4,0630;0,2763;-6,0067;7,257
8,712697;-4,4640;7,3041;-15,3584;17,583
8,714377;-9,0712;14,2082;-15,3823;22,820
8,715230;-16,7983;21,6746;-15,0594;31,285
8,739735;-15,6187;18,7020;-2,4460;24,489
8,743465;-12,7894;10,9119;-1,4106;16,871
8,762718;-11,5084;6,7551;-0,5953;13,358
8,764350;-5,9884;5,9444;0,1369;8,439
8,765027;-1,3773;3,9072;-13,8547;14,461
8,787649;-0,0683;3,8263;-13,4455;13,980
8,788877;-0,2891;5,7693;-13,1072;14,324
8,812724;1,0589;8,0485;-10,3221;13,132
8,814112;6,5880;9,6783;-9,4734;15,060
8,814850;20,0135;11,3204;-6,7958;23,977
8,838576;26,9234;13,8687;-5,9782;30,870
8,840119;26,2308;16,6820;-7,1426;31,896
8,862910;24,8326;16,9550;-6,5055;30,764
8,864051;19,6690;13,4461;0,9641;23,845
8,864681;11,8957;10,8089;1,3966;16,134
8,887681;4,2667;8,4205;1,7309;9,597
8,889011;-0,5480;5,0464;2,7265;5,762
8,913175;-2,1125;0,3796;3,0276;3,711
8,914264;-2,4814;-5,1506;4,5542;7,309
8,914958;-2,3577;-9,2492;4,8181;10,692
8,937464;-0,3870;-10,6944;4,9199;11,778
8,939133;1,3625;-11,3463;4,9619;12,459
8,962497;1,0473;-11,2105;5,0747;12,350
8,963742;0,8915;-11,2374;4,8014;12,253
8,964513;-0,5383;-13,0194;4,5450;13,800
8,987686;-1,9963;-12,8164;-0,3407;12,975
8,989129;-3,0861;-12,3977;-0,5449;12,788
9,012408;-3,8614;-11,9941;-0,9134;12,633
9,013885;-4,6855;-11,4284;-1,1553;12,405
9,014744;-5,5118;-9,9726;-1,5010;11,493
9,037813;-6,3554;-8,5647;-3,1158;11,111
9,040498;-7,1984;-7,7728;-3,4674;11,147
9,062406;-7,0717;-7,0066;-3,8700;10,681
9,063641;-6,2406;-5,1480;-4,2005;9,115
9,064355;-4,9432;-1,9773;-0,1290;5,326
9,087797;-3,8518;3,1653;-0,3631;4,999
9,089079;-1,1828;12,3385;0,8853;12,427
9,112673;6,9621;31,9715;0,5845;32,726
9,114046;10,3012;42,7219;17,8447;47,431
9,114757;19,0541;61,1882;21,6397;67,641
9,137532;21,5044;52,7630;24,8156;62,147
9,139128;22,9310;33,2318;8,1742;41,195
9,163090;20,9241;8,1274;6,0338;23,244
9,164366;16,2851;-6,8709;3,7516;18,069
9,165087;8,7724;-19,3511;2,9483;21,450
9,188138;0,0538;-27,9849;10,9422;30,048
9,189915;-8,7740;-26,4274;10,7156;29,836
9,212738;-9,4010;-12,5452;10,3951;18,810
9,214299;-9,7665;-12,4349;9,9251;18,669
9,215153;-5,2733;-7,3150;1,2752;9,107
9,237674;-0,9587;-7,1653;1,0128;7,300
9,238966;-0,9844;-7,7685;-2,1954;8,133
9,262684;-2,2575;-8,2412;-2,4093;8,878
9,263869;-4,2997;-9,0086;-10,2344;14,296
9,264704;-6,5725;-10,2632;-10,4408;16,048
9,287583;-7,7971;-11,4509;-10,6669;17,484
9,289053;-8,5648;-11,8701;-9,3826;17,386
9,312399;-9,2842;-11,1648;-9,5636;17,387
9,313958;-9,2187;-9,7275;-6,9133;15,080
9,314652;-7,6385;-7,9036;-7,0252;13,045
9,337895;-4,6934;-4,3785;-2,0180;6,728
9,339388;-0,6900;1,3384;-1,8124;2,356
9,362720;6,7165;9,2532;-1,9880;11,605
9,363921;4,4837;13,5464;1,1892;14,319
9,364892;-2,7154;14,7233;1,1887;15,019
9,388136;-7,7219;14,6628;2,5701;16,770
9,389420;-7,2441;11,6697;5,1809;14,680
9,413178;-5,7055;9,5028;7,9155;13,620
9,414478;-7,4059;5,8481;10,4620;14,089
9,415127;-8,6073;1,0291;5,1914;10,104
9,437866;-9,4448;-0,3274;3,7776;10,177
9,438819;-9,5684;1,1590;2,0259;9,849
9,462857;-5,8884;2,2652;0,9346;6,378
9,464039;-6,0373;2,0531;3,7328;7,389
9,464665;-4,0339;3,7682;2,8967;6,234
9,488045;1,9038;8,9574;2,2353;9,426
9,489264;4,4222;12,0750;1,3740;12,933
9,512537;10,9348;16,4036;1,0604;19,743
9,513791;18,8029;20,0991;0,8148;27,535
9,514506;24,5374;21,6780;0,6260;32,748
9,536669;25,0093;19,1612;0,4964;31,510
9,537655;25,0873;19,1534;0,4407;31,566
9,562844;16,7896;10,5180;-1,7229;19,887
9,565050;10,8958;7,1016;-1,6828;13,114
9,566061;3,7323;6,1522;-1,6417;7,381
9,587631;-2,8618;5,2441;-1,6079;6,187
9,588813;-7,4317;3,6507;0,3257;8,286
9,612674;-9,0929;-4,0690;0,3342;9,967
9,614026;-9,6409;-8,2641;0,3432;12,703
9,614805;-8,4325;-11,4608;0,3505;14,233
9,637470;-4,1686;-12,0166;0,3990;12,725
9,638546;-1,2509;-11,1912;-0,5430;11,274
9,662440;-0,3335;-11,3491;-0,5017;11,365
9,665082;-0,5105;-12,0079;-0,4709;12,028
9,667420;-1,5225;-12,5798;-0,4584;12,680
9,687536;-2,8313;-12,4536;-2,5980;13,033
9,688977;-3,6743;-12,1357;-5,3647;13,768
9,712637;-3,4220;-11,8487;-5,3964;13,462
9,714249;-1,8241;-10,9956;-5,4534;12,408
9,715097;0,0719;-10,5035;-5,5283;11,870
9,737676;2,3326;-9,7064;-4,3980;10,909
9,738646;3,4584;-5,5641;-0,1932;6,554
9,762934;2,0366;-4,2705;-0,3598;4,745
9,764175;0,8477;-3,2178;-0,3313;3,344
9,764793;1,7764;0,9304;-0,7080;2,127
9,787760;5,1571;10,7586;-1,3858;12,011
9,788993;8,2370;23,7084;-2,6573;25,239
9,812469;9,0129;36,3104;11,9004;39,259
9,814640;9,5168;50,7634;11,9611;53,015
9,816082;8,5247;60,7968;13,1308;62,780
9,838057;2,3544;58,3751;13,6335;59,992
9,839026;-3,5545;42,2549;-3,0652;42,515
9,863117;-4,3536;8,2587;-2,2673;9,607
9,864394;-3,2601;6,2193;-1,5511;7,191
9,865542;-5,2539;-21,4190;-1,0859;22,081
9,887348;-8,8981;-25,1790;4,8337;27,139
9,888711;-11,7544;-20,1938;5,0250;23,900
9,912781;-12,7618;-12,1083;5,1576;18,332
9,914778;-11,5069;-7,3528;-2,4022;13,865
9,915875;-9,2566;-8,9885;-2,3233;13,110
9,937170;-7,0389;-12,3930;-2,3589;14,446
9,938384;-3,3477;-15,2666;-2,3675;15,808
9,962554;-0,3140;-17,2000;-8,2427;19,076
9,964351;1,3267;-16,9621;-8,2817;18,922
9,965156;0,3183;-16,0926;-8,3160;18,117
9,987908;-3,1939;-14,4300;-7,6919;16,661
9,989370;-6,8335;-12,8118;-7,6352;16,405
10,012835;-9,9040;-7,4536;-7,5269;14,502
10,014539;-8,5576;0,1304;-7,5511;11,414
10,015200;-5,5815;7,7102;-0,6517;9,541
10,037842;0,5253;14,0013;0,9870;14,046
10,038869;5,1780;20,8581;1,0080;21,515
10,062809;3,5485;23,4664;9,1206;25,425
10,063994;7,7086;24,7166;11,0045;28,132
10,064715;12,9277;16,3083;11,3002;23,681
10,087835;13,2408;8,9885;11,5160;19,716
10,089117;8,8447;5,4154;4,1989;11,189
10,113055;-5,0139;9,5049;4,1898;11,534
10,114438;-5,5524;9,3799;-6,4011;12,641
10,115124;-12,0522;18,7377;-6,2604;23,142
10,138054;-14,3267;23,5056;-5,8125;28,135
10,139204;-17,7930;24,3197;5,3559;30,606
10,162710;-19,1983;8,5261;2,6835;21,177
10,164074;-10,3351;6,8231;1,2523;12,447
10,164945;-7,4361;9,1577;1,0858;11,846
10,187769;-3,2599;11,0792;-0,2931;11,553
10,188905;2,6742;14,3775;-0,3593;14,628
10,212945;11,9070;17,9495;-0,4054;21,544
