time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
3,894075;0,5390;-0,2758;-0,6186;0,866
3,896295;0,5927;-0,3758;0,0631;0,705
3,897478;0,7158;-0,3153;0,0739;0,786
3,919446;0,7566;-0,3667;-0,0085;0,841
3,921018;0,7474;-0,2980;-0,3656;0,884
3,943895;0,6103;-0,2688;-0,3328;0,745
3,945366;0,6946;-0,4255;-0,3289;0,878
3,946466;0,3878;-0,4945;-0,2987;0,696
3,969197;0,4227;-0,5584;-0,1574;0,718
3,971099;0,3795;-0,5428;-0,1311;0,675
3,993862;0,1059;-0,6022;0,0131;0,612
3,995502;-0,0157;-0,4669;0,0366;0,469
3,996059;-0,0598;-0,4416;0,0832;0,453
4,020516;-0,0656;-0,2609;0,0985;0,287
4,021893;-0,1081;-0,0780;0,1518;0,202
4,044061;-0,0336;0,1819;0,1608;0,245
4,045277;0,0062;0,2107;0,1219;0,244
4,046019;-0,1416;0,2764;0,1266;0,335
4,068402;-0,0570;0,4177;0,0941;0,432
4,069810;-0,0798;0,5955;0,0158;0,601
4,094018;-0,5102;0,4297;-0,0040;0,667
4,095356;-0,5083;0,4474;0,0023;0,677
4,096159;-0,8005;0,4086;-0,0133;0,899
4,118982;-0,7772;0,5096;-0,0147;0,930
4,120208;-0,6362;0,6072;-0,0339;0,880
4,144115;-0,3401;0,8932;-0,0411;0,957
4,145091;-0,1947;1,1371;-0,0804;1,156
4,146221;-0,0132;0,9564;-0,0795;0,960
4,168832;0,1287;0,8129;-0,2524;0,861
4,170104;0,2298;0,5144;-0,3361;0,656
4,193904;0,2517;0,3305;-0,3235;0,526
4,195331;0,5775;0,3390;-0,4317;0,797
4,195874;1,1682;0,0808;-0,4151;1,242
4,218985;0,9538;-0,1382;-0,5080;1,090
4,220986;0,6246;0,2560;-0,4916;0,835
4,243006;0,0217;0,5719;-0,5702;0,808
4,244442;0,0252;0,5579;-0,5567;0,789
4,245301;-0,7378;0,4166;-0,4413;0,955
4,268857;-1,3921;0,1674;-0,4135;1,462
4,271178;-1,6295;0,1120;-0,2188;1,648
4,293961;-1,9074;-0,3628;-0,1885;1,951
4,295822;-2,2279;-0,7180;-0,7475;2,457
4,297209;-2,2044;-1,2247;-0,7192;2,622
4,318678;-2,9046;-1,0454;-0,4600;3,121
4,320859;-3,2040;-1,1821;-0,0562;3,416
4,344366;-3,5539;-1,6379;-0,0484;3,913
4,346455;-3,5734;-0,1125;-0,0529;3,576
4,347781;-3,0432;1,0617;-0,0627;3,224
4,369044;-2,8003;2,3394;-1,4170;3,914
4,371417;-2,3906;2,2690;-1,4327;3,594
4,393616;-2,3008;2,8404;-2,4924;4,424
4,395762;-1,5064;3,2961;-2,5273;4,418
4,396943;-0,9013;3,6372;-2,5590;4,538
4,418923;-0,5999;4,2075;-2,8546;5,120
4,421076;-0,1214;4,3246;-2,8526;5,182
4,443768;0,0045;4,2468;-2,8073;5,091
4,445953;0,2539;4,7554;-2,7149;5,482
4,447134;0,0785;4,8619;-3,0687;5,750
4,469362;-0,2137;4,3488;-2,8884;5,225
4,471873;-0,4203;3,8499;-2,6839;4,712
4,493895;-1,1819;3,2031;-2,2949;4,114
4,495828;-1,2095;2,8799;-2,0398;3,731
4,497031;-1,2530;2,3852;-1,5206;3,094
4,518596;-1,3542;1,8730;-1,2771;2,641
4,520869;-1,4700;2,3741;-0,4675;2,831
4,543942;-1,1501;2,9313;-0,2380;3,158
4,546184;-1,2530;3,0768;-0,0157;3,322
4,547164;-1,4735;3,1082;0,1871;3,445
4,569076;-1,7089;3,0272;0,1851;3,481
4,571083;-2,0257;2,7292;-0,5314;3,440
4,594048;-2,2381;2,3288;-0,3919;3,254
4,595949;-2,1842;1,9781;0,2455;2,957
4,597248;-1,9772;1,7917;0,2991;2,685
4,618953;-1,6518;1,9933;0,0617;2,590
4,621103;-0,7392;1,6965;0,0858;1,853
4,644040;-1,5151;1,5954;0,0981;2,202
4,646016;-0,5577;1,1895;0,0976;1,317
4,647095;1,8167;-0,1724;0,0964;1,827
4,668973;7,2181;-2,5674;0,3252;7,668
4,671339;7,7553;-3,2757;1,0915;8,489
4,693993;3,8872;-2,2970;1,0911;4,645
4,696714;0,1283;-2,5416;1,0893;2,768
4,698064;-1,6960;-1,9782;1,0873;2,823
4,718744;-3,0295;-1,1061;-0,2202;3,233
4,720538;-3,5695;-0,2317;-0,2274;3,584
4,743567;-3,9651;0,6842;-0,2440;4,031
4,745758;-3,9052;0,6802;-0,2537;3,972
4,746678;-1,9330;-0,6638;1,0389;2,293
4,769285;-0,0388;-1,6237;1,0258;1,921
4,771361;1,2650;-2,1583;1,0004;2,694
4,793883;2,0964;-2,0007;0,2774;2,911
4,795996;3,0458;-1,7623;0,2365;3,527
4,797295;3,8373;-1,2545;0,1922;4,042
4,819097;4,8201;-0,8610;0,1466;4,899
4,820759;6,4168;-0,9657;0,1023;6,490
4,844094;8,4357;-1,1471;0,3658;8,521
4,846758;8,3370;-1,3273;0,3224;8,448
4,848084;7,9575;-1,4228;1,8119;8,284
4,868868;7,3010;-1,5844;1,7715;7,678
4,871080;5,5805;-1,4247;1,7271;6,013
4,894009;2,5602;-0,4772;0,2630;2,618
4,896225;1,2639;-0,0502;0,2049;1,281
4,897471;-0,1812;0,3482;-0,6089;0,724
4,919066;-0,8948;0,9457;-0,6387;1,450
4,920838;-1,0884;0,9645;-0,6314;1,585
4,943873;-0,7222;0,5610;0,7313;1,171
4,945814;0,0727;0,0357;0,7484;0,753
4,947025;0,7734;-0,6054;3,3300;3,472
4,969037;1,2591;-0,9384;3,3376;3,689
