time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,999087;0,4212;0,2821;0,0313;0,508
2,000472;0,2682;0,4358;-0,9101;1,044
2,001517;0,0797;0,3552;-0,9132;0,983
2,022307;0,0071;0,0447;-2,5938;2,594
2,023335;-0,3329;0,2313;-2,6005;2,632
2,047251;-0,4805;0,0333;-2,5615;2,606
2,048883;-0,7024;-0,0924;-2,5690;2,665
2,049948;-0,6176;0,2017;-2,5973;2,677
2,072267;-0,4585;0,4521;-2,5875;2,666
2,074109;-0,2705;0,4247;-2,4902;2,541
2,097179;-0,2017;0,2373;-2,4098;2,430
2,098901;-0,2281;0,0429;-2,2915;2,303
2,099985;-0,2538;-0,1870;-2,1376;2,161
2,122422;-0,3554;-0,2605;-1,9722;2,021
2,123486;-0,3016;-0,4856;-1,7916;1,881
2,148078;-0,2087;-0,2851;-1,6216;1,660
2,150110;-0,1554;0,0387;-1,4025;1,412
2,151235;-0,0244;0,0602;-1,2296;1,231
2,173668;0,0360;0,0766;-1,1077;1,111
2,174892;-0,0910;-0,0617;-0,9045;0,911
2,197627;-0,1774;-0,1592;-0,7257;0,764
2,199301;-0,1860;-0,2906;-0,5469;0,647
2,200445;-0,1930;-0,1881;-0,3659;0,454
2,228462;-0,2384;-0,1536;-0,2215;0,360
2,230138;-0,3209;-0,0747;-0,1088;0,347
2,247502;-0,5569;-0,1444;-0,0214;0,576
2,248085;-0,5982;-0,3305;0,0114;0,684
2,248475;-0,6384;-0,4803;0,0137;0,799
2,272426;-0,7169;-0,7450;0,0388;1,035
2,274160;-0,5655;-0,8182;0,0384;0,995
2,297285;-0,6040;-0,5880;0,0563;0,845
2,298592;-0,5239;-0,5561;0,0552;0,766
2,299049;-0,6736;-0,7924;0,1027;1,045
2,326982;-0,9803;-0,6387;0,1010;1,174
2,329131;-1,1773;-0,7052;0,1137;1,377
2,347657;-1,2619;-0,8435;0,1111;1,522
2,349554;-1,5013;-1,1703;1,8372;2,646
2,350676;-2,1242;-1,7642;3,5398;4,489
2,372428;-1,8659;-2,1287;3,5348;4,529
2,374148;-1,3015;-1,8024;3,4182;4,078
2,397120;-0,9283;-2,2047;3,4087;4,164
2,398829;-0,9375;-2,1865;3,3742;4,129
2,399713;-0,6022;-1,2100;3,3631;3,625
2,425201;-0,5768;-0,3736;3,1872;3,260
2,427365;-0,3948;0,0437;2,7795;2,808
2,447694;-0,3975;0,4266;2,5493;2,615
2,448592;-0,7020;1,3877;2,0263;2,554
2,449004;-0,8482;2,0065;1,7943;2,822
2,472521;-1,2177;2,3953;1,2418;2,960
2,474848;-1,3477;2,8923;-0,4074;3,217
2,497811;-1,6214;2,9992;-0,6369;3,468
2,500155;-1,9522;2,9606;-0,8602;3,649
2,501253;-1,6545;2,5932;-1,0769;3,259
2,524260;-1,1121;2,0413;-1,1168;2,579
2,526568;-0,2036;3,0543;-1,2875;3,321
2,547500;-2,1588;6,2279;-1,4319;6,745
2,549569;-2,8074;5,5148;-1,5437;6,378
2,551124;-0,9333;2,7921;-1,3300;3,230
2,572478;-0,2946;1,8015;-1,2972;2,239
2,574834;-1,5029;2,3756;-1,2160;3,063
2,597843;-3,4044;3,0499;-1,0778;4,696
2,600252;-3,5358;3,7262;-0,9404;5,222
2,601323;-3,1592;4,8209;-1,9086;6,072
2,624306;-2,1587;5,6451;-1,7621;6,295
2,626684;-1,6452;6,1252;-3,3033;7,151
2,647489;-1,5986;5,9321;-3,1579;6,908
2,649535;-1,4122;5,6899;-3,0114;6,591
2,650554;-1,8857;5,3207;-2,8653;6,331
2,672822;-3,0777;3,4330;-2,0844;5,060
2,675127;-3,0931;2,9147;0,4074;4,269
2,697485;-2,6920;2,4943;0,5050;3,705
2,699705;-2,1470;1,9075;0,5637;2,927
2,700726;-2,3181;1,4455;0,5672;2,790
2,722878;-2,2143;0,4871;-0,0271;2,267
2,724537;-0,1954;-1,4976;-0,0029;1,510
2,747673;1,7736;-3,3523;0,0220;3,793
2,749835;2,5809;-3,6237;-0,5561;4,483
2,751061;4,5826;-3,2238;-0,4998;5,625
2,773031;4,6867;-2,5014;-0,9859;5,403
2,775432;3,0060;-2,1472;-0,9378;3,811
2,797396;3,6907;-2,4559;-0,8973;4,523
2,799587;5,0961;-2,6258;-0,8648;5,798
2,800690;5,2166;-2,6100;0,4745;5,852
2,823198;4,3128;-1,8670;0,4640;4,722
2,824910;2,5869;-0,9564;2,1392;3,490
2,847891;1,2709;0,0816;2,1296;2,481
2,849342;0,2156;1,3207;2,1343;2,519
2,850317;-1,3979;1,9298;-0,8423;2,527
2,872708;-3,0268;1,9104;-0,8467;3,678
2,875088;-3,4318;1,3265;-0,8267;3,771
2,897482;-3,0660;0,5968;-0,7948;3,223
2,899422;-2,6812;0,3988;-0,6368;2,785
2,900602;-2,5840;0,3553;-0,6153;2,680
2,922666;-2,3597;0,4252;0,5145;2,452
2,924167;-0,7559;1,0769;1,1660;1,758
2,947825;0,1567;1,2419;1,1154;1,677
2,949625;0,5258;1,3774;0,6823;1,625
2,950790;0,2285;1,0679;0,6628;1,277
2,972858;-0,4923;0,5741;0,6403;0,991
2,974617;-0,8988;1,3412;-0,3390;1,650
2,997818;-2,0274;1,3777;-0,3471;2,476
3,000538;-2,5492;0,8896;-0,3244;2,719
3,001532;-2,3712;0,3985;-0,2905;2,422
3,022601;-1,9203;0,3704;1,4297;2,423
3,024213;-1,4610;0,5811;1,3996;2,105
3,047684;-2,0719;-0,5019;1,3428;2,519
3,050306;-1,8835;-0,6123;1,2513;2,343
3,051467;-0,5365;-1,2714;1,1502;1,796
3,073064;0,0239;-1,4319;1,0543;1,778
3,074751;0,5089;-1,4557;0,4744;1,613
3,097795;1,1377;-1,2143;0,4470;1,723
3,100063;0,9867;-0,5035;1,0626;1,535
3,101012;1,0628;-0,0956;1,0184;1,475
3,123051;1,4890;-0,0705;0,9595;1,773
3,124820;1,6873;-0,4671;0,8996;1,968
3,147885;2,5244;-0,6234;0,8255;2,728
3,150307;3,3334;-0,6595;0,5699;3,446
3,151549;3,2703;-0,3312;0,4611;3,319
3,173016;2,4655;0,5812;0,3558;2,558
3,175177;1,2684;1,1476;0,2871;1,734
3,198117;-1,1174;0,6394;0,2357;1,309
3,200012;-1,5852;0,0890;0,9271;1,839
3,201050;-1,8582;-0,2326;0,8921;2,074
3,223143;-1,5837;0,0935;1,7303;2,347
3,224957;-1,2280;0,4161;1,6929;2,132
3,247609;-1,9012;1,0038;1,6570;2,714
3,249368;-3,3239;0,5050;1,5556;3,704
3,250553;-2,2131;0,4357;1,5322;2,727
3,272548;0,5214;-0,4069;1,3841;1,534
3,274672;1,6461;-0,0198;1,3413;2,123
3,297485;1,2511;-0,5886;1,2675;1,876
