time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,254555;-0,1708;0,2564;0,0073;0,308
1,256514;-0,2080;0,4850;-0,0066;0,528
1,278857;-0,2065;0,4823;-0,0328;0,526
1,280443;-0,1311;0,0585;-0,0391;0,149
1,281316;-0,1369;-0,0569;-0,2910;0,327
1,303588;-0,1095;-0,2077;-0,2861;0,370
1,304756;-0,0115;-0,2825;-0,2549;0,381
1,328441;0,0434;-0,3963;-0,2278;0,459
1,330343;0,1696;-0,4275;0,0358;0,461
1,331136;0,1748;-0,4095;0,0580;0,449
1,354022;0,1408;-0,4215;0,2977;0,535
1,355145;0,1037;-0,4249;0,3285;0,547
1,378843;0,2918;-0,4575;0,3258;0,633
1,380213;0,5555;-0,1366;0,1271;0,586
1,381057;0,7789;-0,2727;0,1120;0,833
1,403844;0,9575;-0,1354;-0,0856;0,971
1,405576;0,8251;-0,2678;-0,0865;0,872
1,431013;0,7280;-0,5115;-0,1027;0,896
1,432714;0,6282;-0,5994;-0,1021;0,874
1,433809;0,6036;-0,5335;-0,1024;0,812
1,453735;0,3846;-0,5795;-0,0783;0,700
1,455245;0,0513;-0,5050;-0,0840;0,514
1,484263;-0,0506;-0,7350;0,0415;0,738
1,486091;-0,0740;-0,6979;0,0295;0,702
1,487223;-0,2499;-0,8516;0,0800;0,891
1,503318;-1,0426;-1,3510;0,0422;1,707
1,505045;-0,9546;-1,9668;0,0406;2,187
1,531273;-0,6333;-1,3624;-0,0281;1,503
1,533204;-0,7669;-1,0316;-0,0283;1,286
1,534364;-0,5148;-0,9698;-0,0357;1,099
1,553119;-0,2658;-0,5180;-0,0429;0,584
1,553562;-0,2460;0,0104;0,1531;0,290
1,578817;-0,3388;0,6138;0,1434;0,716
1,579975;-0,0845;1,1769;-0,5333;1,295
1,580968;-0,6319;1,3938;-0,5473;1,625
1,603895;-2,0539;1,4903;-1,3998;2,898
1,605550;-2,8942;1,4651;-3,1395;4,514
1,628670;-2,6977;1,4368;-3,1618;4,398
1,630994;-2,1128;1,5151;-3,1825;4,110
1,632497;-0,9259;1,5466;-3,1906;3,665
1,653827;0,0825;1,8488;-0,4148;1,897
1,654929;0,4045;1,6811;-0,3863;1,772
1,678510;0,9585;1,7775;1,2944;2,399
1,680391;1,0856;1,9952;1,3318;2,633
1,681904;1,2817;2,0273;1,5688;2,866
1,703468;-1,1573;1,7055;1,6162;2,619
1,705568;-0,0675;0,3092;1,6621;1,692
1,728653;0,4469;0,9440;-1,3146;1,679
1,730082;0,0803;-0,0297;-1,2617;1,265
1,730806;0,2358;-0,0886;-1,1706;1,197
1,753940;0,4625;0,2015;-0,5350;0,735
1,755549;0,6462;-0,3748;-0,4488;0,872
1,778550;0,2871;-0,7879;-0,0580;0,841
1,779501;-0,0365;-1,4572;0,0114;1,458
1,780169;0,1437;-0,8601;0,0668;0,875
1,804143;0,9137;-0,3028;0,0953;0,967
1,806041;0,3414;0,1461;-0,3454;0,507
1,828784;-0,0353;0,5936;-0,3315;0,681
1,830423;0,3556;-0,0766;-2,4898;2,516
1,831127;0,7884;-0,2526;-2,4636;2,599
1,853710;-1,1592;1,4124;-2,4298;3,040
1,855437;-2,6518;2,8127;1,2474;4,062
1,878935;0,6071;0,0764;1,2819;1,420
1,880565;0,5731;0,1009;1,3080;1,432
1,881288;-1,5147;1,6217;1,2952;2,569
1,903078;-3,0222;1,9908;-1,7133;4,004
1,904963;-3,5298;1,1987;-2,4064;4,437
1,928598;-4,8689;1,1176;-2,4008;5,542
1,930304;-5,0936;1,3599;-2,3576;5,775
1,931354;-4,2555;0,8130;-2,2450;4,880
1,953767;-4,2024;-0,0704;-2,1011;4,699
1,955707;-3,8614;-0,3587;-1,7182;4,242
1,978792;-3,9814;-0,1381;-1,5708;4,282
1,980991;-2,9697;0,2681;-1,1705;3,203
1,981731;-2,0933;0,5550;-1,0476;2,406
2,003210;-1,9339;2,1080;0,4085;2,890
2,005363;-2,7507;3,5812;0,5096;4,544
2,029164;0,9238;1,8763;1,6106;2,640
2,031183;3,0804;1,5854;1,7282;3,872
2,032316;3,0234;2,8309;1,8518;4,537
2,053846;2,9722;2,8188;1,9793;4,549
2,055432;3,8795;1,9359;1,8779;4,725
2,078993;3,6897;1,8626;1,9873;4,586
2,081159;4,1735;0,9397;1,9980;4,722
2,082070;5,4130;0,2722;1,9135;5,748
2,103972;9,3019;-3,0286;4,6017;10,811
2,106422;10,1541;-9,0784;4,4587;14,332
2,129450;3,1049;-6,6338;4,3295;8,508
2,131738;2,9473;-6,5196;2,9837;7,752
2,132965;6,1978;-6,0550;2,8703;9,128
2,153751;8,4984;-4,4809;1,1215;9,673
2,155503;8,7891;-3,7364;1,0372;9,607
2,178671;9,4755;-4,6577;-2,5539;10,863
2,181199;10,6277;-5,1645;-2,6656;12,113
2,182384;9,7350;-4,2293;-2,7591;10,967
2,203495;7,8527;-2,4704;-3,3660;8,894
2,206227;5,6314;-0,9859;-3,4153;6,660
2,229092;3,0821;-0,2018;-3,4907;4,661
2,231253;0,9044;-0,6848;-3,4742;3,655
2,232704;-1,4074;-1,0122;-3,3212;3,746
2,257718;-2,4672;0,2741;-2,7430;3,700
