time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,648556;-0,1574;-0,0041;-1,5714;1,579
1,650066;-0,3402;-0,0183;-1,5604;1,597
1,671976;-0,5214;0,1958;-2,1033;2,176
1,673057;-0,5114;0,1798;-2,0906;2,160
1,674173;-0,4263;0,4203;-2,1748;2,256
1,699460;-0,3013;0,4254;-2,1167;2,180
1,701022;-0,3659;0,4673;-2,0612;2,145
1,722145;-0,4673;0,2384;-1,9973;2,065
1,723548;-0,4980;-0,0713;-1,9535;2,017
1,724029;-0,5695;-0,1500;-1,8463;1,938
1,747598;-0,5278;-0,2711;-1,6591;1,762
1,749051;-0,5640;-0,5804;-1,2103;1,456
1,772576;-0,5623;-0,7714;-1,0729;1,436
1,774052;-0,3315;-0,6906;-0,6398;0,998
1,774817;-0,2161;-0,4149;-0,5013;0,686
1,797594;-0,1778;-0,5191;-0,3977;0,678
1,798952;-0,3695;-0,7735;-0,0011;0,857
1,822626;-0,4102;-0,5249;0,1406;0,681
1,824019;-0,5656;-0,5794;0,6988;1,070
1,824575;-0,8376;-0,6241;0,7862;1,307
1,847873;-1,0732;-0,8164;1,5591;2,061
1,849393;-1,5388;-0,7777;1,6159;2,363
1,872373;-1,8540;-0,9642;2,2003;3,035
1,873757;-1,9392;-0,9554;2,1996;3,084
1,874526;-2,0266;-1,1340;2,1733;3,181
1,897413;-1,9976;-1,1571;2,1136;3,130
1,898868;-1,6567;-1,0672;2,2949;3,025
1,922540;-0,9618;-0,7924;2,1937;2,523
1,923499;-0,9501;-0,7849;2,0632;2,403
1,924653;-0,7794;-0,2008;1,8988;2,062
1,948038;-1,2156;0,5369;1,7188;2,173
1,949302;-1,2993;1,3868;1,5533;2,454
1,972743;-1,3722;1,3884;1,3701;2,385
1,974477;-1,2090;0,9669;0,7552;1,722
1,975331;-1,8493;1,3881;0,5882;2,386
1,998018;-2,1411;1,9972;-2,0839;3,594
1,999397;-2,1487;2,3230;-2,2280;3,870
2,023013;-1,9060;2,4763;-2,3626;3,917
2,024773;-1,8385;2,6516;-2,3310;3,980
