time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,443895;0,4480;0,3373;-0,5247;0,768
2,445010;0,3269;0,2804;-0,5889;0,730
2,465815;0,1646;0,1097;-0,5884;0,621
2,466942;0,1832;0,0900;-0,6002;0,634
2,467548;0,0394;-0,0169;-0,5255;0,527
2,484856;-0,0745;-0,0105;-0,4872;0,493
2,485994;-0,1195;-0,0318;-0,3901;0,409
2,510495;-0,1256;0,0658;-0,3642;0,391
2,511348;0,1009;0,2014;-0,3069;0,381
2,511934;0,0577;0,1466;-0,2826;0,324
2,535857;0,2405;0,1713;-0,2816;0,408
2,537142;0,2661;0,0062;-0,1615;0,311
2,564807;0,2467;-0,2335;-0,1347;0,365
2,566065;0,4549;-0,3574;-0,0414;0,580
2,566756;0,4694;-0,1350;-0,0139;0,489
2,585911;0,4061;-0,0643;0,0063;0,411
2,587281;0,3428;-0,3750;0,0056;0,508
2,610494;0,2031;-0,4163;0,0286;0,464
2,611297;0,2965;-0,2672;0,0187;0,400
2,612021;0,2816;0,0084;0,0205;0,282
2,634932;0,3425;-0,0186;-0,0084;0,343
2,636153;0,4025;0,2594;-0,0085;0,479
2,662465;0,2292;0,1547;-0,0840;0,289
2,663259;0,0908;-0,1010;-0,0818;0,159
2,663884;-0,1636;-0,2782;0,0912;0,335
2,684735;-0,2252;-0,3783;0,0903;0,449
2,685213;-0,5162;-0,8967;0,2615;1,067
2,711228;-1,1503;-0,6869;0,2548;1,364
2,712344;-1,1691;-0,6689;0,4629;1,424
2,713094;-1,1056;-0,7675;0,6088;1,477
2,734768;-1,0790;-0,6746;0,5973;1,406
2,735728;-0,9287;-1,5802;0,7972;1,999
2,761939;-0,6195;-1,2627;0,7807;1,609
2,763402;-0,4923;-0,6322;0,8773;1,188
2,764212;-0,4791;-0,4591;0,8417;1,072
2,785864;-0,2301;-0,4742;0,8015;0,959
2,787247;0,1773;-0,6774;0,4914;0,855
2,811191;0,3202;-0,7606;0,4315;0,931
2,812424;0,3493;-0,6520;0,3554;0,821
2,813070;0,2272;-0,4277;0,2936;0,566
2,835251;0,0678;-0,2424;-0,0764;0,263
2,836552;-0,2063;-0,0611;-0,2454;0,326
2,861919;-0,6736;0,0439;-0,2991;0,738
2,862886;-1,2174;-0,0047;-0,1700;1,229
2,863603;-2,0331;-0,5893;-0,2196;2,128
2,886605;-3,3470;-0,7150;-2,8237;4,437
2,887947;-3,2142;0,7695;-2,8664;4,375
2,912974;-3,0118;2,3626;-2,8976;4,801
2,914427;-2,7029;3,3287;-2,9081;5,181
2,915295;-2,4660;2,3311;-2,4895;4,209
2,935565;-2,9680;1,3134;-2,4889;4,090
2,936871;-3,0900;1,1964;-2,4138;4,100
2,961107;-2,6006;1,2368;-2,4005;3,749
2,961998;-2,4790;1,1517;-1,6120;3,173
2,962513;-2,1445;1,1577;-1,5309;2,878
2,984440;-1,1863;1,4585;-1,4338;2,364
2,985722;-0,0677;2,4878;-1,3315;2,822
3,009163;0,3303;2,9051;-1,2234;3,169
3,010132;0,8092;2,2906;-1,0328;2,640
3,010394;0,7571;0,4127;-0,9102;1,254
3,035305;0,3262;-0,4594;-0,6759;0,880
3,036856;-1,0268;0,7877;-0,6759;1,460
3,059951;-1,0336;1,6199;-0,5614;2,002
3,060276;-1,0787;2,1933;-1,1773;2,713
3,060534;-0,4735;2,3539;-1,0675;2,628
3,083919;-0,0597;2,9078;-3,1723;4,304
3,087263;-0,2228;3,0776;-3,0307;4,325
3,108562;-1,2020;-1,0200;-2,9081;3,308
3,108963;-0,8682;2,1246;-1,8539;2,950
3,109151;-2,0028;5,4324;-1,8101;6,066
3,133581;-2,2886;3,9411;-1,0567;4,678
3,134119;-0,3894;2,2129;-0,9776;2,450
3,159144;-2,5411;2,9740;0,3660;3,929
3,159658;-1,9256;4,5765;0,4478;4,985
3,159859;-1,6873;7,0615;0,5269;7,279
3,185136;-1,2025;4,8286;0,6173;5,014
3,186365;-0,9684;3,4614;-1,2495;3,805
3,211477;-0,9552;4,3129;-1,1119;4,555
3,212589;-0,5974;4,5052;-3,6645;5,838
3,213151;-0,7389;4,0100;-3,4900;5,367
3,235259;-0,8389;3,9420;-3,3198;5,222
3,236421;-1,1688;3,5389;-3,0504;4,816
3,261890;-0,7314;3,7160;-2,9021;4,771
3,262790;-0,7524;3,9737;-1,9893;4,507
3,263444;-1,2341;4,0442;-1,8456;4,614
3,285534;-1,5739;3,5369;-1,3686;4,106
3,286717;-0,9198;2,6115;-1,1950;3,016
3,311152;-0,0815;1,1550;-1,0260;1,547
3,312362;0,4766;-0,9885;-1,8087;2,116
3,313038;1,4462;-2,7067;-1,6343;3,477
3,334089;2,3616;-3,6583;-1,7851;4,706
3,334715;2,3839;-3,9523;-1,6076;4,888
3,361814;1,5532;-5,3905;-1,4449;5,793
3,362196;1,5637;-5,4054;-0,5456;5,653
3,362611;0,0396;-5,8389;-0,4240;5,854
3,383962;-0,4523;-5,5033;0,6388;5,559
3,385024;-0,1800;-4,3224;0,7240;4,386
3,409109;0,3557;-2,9108;1,0764;3,124
3,409728;1,0661;-1,1923;1,1632;1,978
3,409989;1,6036;0,7568;0,9838;2,028
3,434604;2,0742;2,2502;1,0046;3,221
3,435187;4,5142;1,8683;1,2707;5,048
3,459465;9,9854;1,1438;1,2614;10,130
3,459799;7,4034;3,3736;3,3775;8,809
3,460032;5,6799;2,6580;3,2982;7,086
3,484890;5,1633;1,4136;3,1782;6,226
3,485583;3,7624;-0,9343;1,8020;4,275
3,509374;1,2302;-1,3951;1,6312;2,474
3,509993;0,0872;-1,3459;1,4532;1,983
3,510262;-0,1773;-1,2504;1,2831;1,800
3,533950;0,0917;-1,3023;1,1669;1,751
3,534493;0,6179;-1,4347;1,1626;1,947
3,562023;1,1524;-1,6065;1,0306;2,230
3,562810;1,4402;-1,8489;0,9121;2,515
3,563350;1,4119;-2,1232;0,7989;2,672
3,584261;1,6294;-2,4359;0,6906;3,011
3,585142;2,0620;-2,7501;0,3490;3,455
3,609386;2,8676;-2,3440;0,2476;3,712
3,610512;2,7541;-2,2933;-0,4175;3,608
3,610825;2,8082;-1,7485;-0,4664;3,341
3,635171;3,1593;-1,7694;-1,1418;3,797
