time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,755062;-0,2280;-0,0916;-1,8002;1,817
1,755492;-0,1350;-0,4528;-0,8577;0,979
1,778698;-0,2701;-0,3495;-0,8876;0,991
1,779508;-0,1396;0,0260;0,1322;0,194
1,779652;-0,0867;0,2499;0,0997;0,283
1,803390;-0,2276;0,1321;-0,8097;0,851
1,803740;-0,3712;0,0175;-0,6335;0,734
1,828347;-0,5960;-0,0654;-0,6328;0,872
1,828818;-0,5952;-0,0382;0,5252;0,795
1,829009;-0,7131;-0,0470;1,2428;1,434
1,853167;-0,7148;-0,0203;1,2815;1,468
1,854259;-0,3711;0,0433;1,2687;1,323
1,879091;-0,2579;0,2608;1,3113;1,362
1,880771;-0,2591;0,2490;-0,3560;0,506
1,881756;-0,1843;0,0853;-0,3170;0,376
1,903709;-0,3003;0,0744;-1,3036;1,340
1,904951;-0,2600;0,0983;-1,6476;1,671
1,928942;0,0130;-0,1106;-1,6089;1,613
1,930386;0,0954;-0,2445;-1,5502;1,572
1,931363;0,1781;-0,0345;-1,5058;1,517
1,953991;0,4908;0,1372;-1,5883;1,668
1,955291;0,7270;0,1942;-1,6736;1,835
1,979044;0,5775;0,2123;-1,6128;1,726
1,980202;0,5382;0,1571;-1,5718;1,669
1,981471;0,6113;0,0245;-1,4806;1,602
2,003934;0,6010;-0,0611;-1,4315;1,554
2,005531;0,2050;-0,2192;-1,3369;1,370
2,029093;0,1134;-0,2980;-1,1990;1,241
2,031077;-0,1315;-0,4144;-1,0921;1,175
2,032073;-0,0697;-0,7600;-0,9015;1,181
2,054530;-0,2754;-0,9895;-0,7890;1,295
2,056010;-0,1782;-1,2127;-0,5497;1,343
2,078288;-0,3136;-1,2391;-0,4384;1,351
2,079496;-0,2565;-0,9965;-0,2392;1,056
2,080643;-0,2752;-0,7908;-0,0704;0,840
2,103792;-0,2551;-0,7755;0,0364;0,817
2,105496;-0,4277;-0,8332;1,6635;1,909
2,128709;-0,6458;-1,0713;1,7190;2,126
2,130315;-0,6724;-1,0399;3,3341;3,557
2,131439;-1,1969;-1,1612;3,3399;3,733
2,153725;-1,3360;-1,1701;3,7309;4,132
2,155482;-1,4748;-0,9109;3,9345;4,299
2,178756;-1,6109;-0,3480;3,9229;4,255
2,180087;-1,8224;0,1375;3,7531;4,174
2,181167;-2,0666;0,4667;3,6243;4,198
2,204123;-2,3063;0,7195;2,1526;3,236
2,206096;-2,3026;0,7702;-0,2107;2,437
2,229036;-2,1295;0,8833;-0,4011;2,340
2,230651;-2,1393;1,1453;-0,5947;2,498
2,232136;-2,1780;1,1728;-1,1744;2,738
2,253396;-2,0068;1,1458;-1,3716;2,687
2,254960;-2,0383;1,0539;-1,5660;2,778
2,284925;-2,0368;0,4698;-1,7561;2,730
2,286407;-1,8798;0,6053;-1,8992;2,740
2,287513;-2,0798;0,4934;-1,9232;2,875
2,303666;-2,1580;0,3379;-0,9071;2,365
2,305363;-2,0378;0,6378;-0,9208;2,325
2,329749;-1,9148;1,0143;-0,9298;2,358
2,331294;-2,0241;0,9681;-1,1406;2,517
