time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,088679;0,2953;-0,6394;-0,6729;0,974
1,089233;-0,1636;-0,5892;-0,4933;0,786
1,112971;-0,3482;-0,6551;-0,2175;0,773
1,113418;-0,4899;-0,7938;-0,0840;0,937
1,113568;-0,7826;-0,8926;-0,0691;1,189
1,138190;-0,9969;-0,9132;3,1208;3,401
1,138729;-1,0602;-0,7377;3,1991;3,450
1,163043;-1,0471;-0,5597;3,5160;3,711
1,163527;-0,9553;-0,3438;3,5283;3,671
1,163742;-1,0106;-0,2107;3,5788;3,725
1,188044;-0,8686;0,0316;3,5482;3,653
1,188591;-0,9481;0,2653;3,5288;3,664
1,213880;-1,0191;0,4543;3,4566;3,632
1,215573;-0,8116;0,4152;3,2236;3,350
1,216506;-0,9408;0,3376;2,7855;2,959
1,238808;-0,9425;0,2560;2,5428;2,724
1,240047;-0,8950;0,2868;2,2511;2,439
1,264300;-0,7974;0,0840;2,0108;2,165
1,265987;-0,9600;-0,0802;1,7543;2,001
1,267204;-1,0019;0,1796;1,5182;1,828
1,292103;-0,9591;0,5540;1,2246;1,651
1,293794;-1,0226;1,0035;0,4151;1,492
1,313699;-1,0049;1,4541;0,1964;1,778
1,315267;-0,9874;1,6370;-1,4703;2,412
1,315882;-0,8962;1,8265;-1,6626;2,627
1,338901;-0,7295;1,8661;-0,6299;2,100
1,340496;-0,4840;1,6369;-0,8038;1,887
1,363845;-0,3635;0,7430;-0,9629;1,269
1,365345;-0,1981;-0,2336;-0,9410;0,990
1,365965;-0,4611;-1,3701;-1,0837;1,807
1,392147;-0,6137;-2,0834;-1,0282;2,403
1,394022;-0,6169;-2,3750;-0,9641;2,636
1,413555;-0,7375;-2,5473;-0,9022;2,801
1,415652;-0,7451;-2,6398;0,8828;2,882
1,416506;-0,8680;-2,4630;0,9826;2,790
1,438959;-1,0346;-2,2786;1,0393;2,710
1,440725;-0,9226;-2,2945;1,0816;2,699
1,464242;0,6121;-1,4335;1,1075;1,912
1,466196;1,3793;-0,9146;1,1307;2,004
1,467366;0,6501;-1,5799;1,1517;2,060
1,489696;-0,5334;-1,6166;0,5513;1,789
1,491371;-1,3371;-1,1454;-0,7158;1,901
1,514728;-2,3003;-0,7804;-0,7622;2,546
1,516833;-2,4990;0,0534;-2,2406;3,357
1,517931;-2,3792;0,8550;-2,3337;3,441
1,537836;-1,8254;1,4179;-2,7343;3,580
1,539697;-1,2187;1,9487;-2,7882;3,613
1,564165;-1,0749;2,6254;-2,8943;4,053
1,566072;-1,2322;2,9161;-2,9999;4,361
1,567780;-1,5492;2,9868;-1,5465;3,703
1,588778;-2,2923;3,3157;-1,5606;4,323
1,589999;-5,1441;4,8171;-1,5413;7,214
1,614107;-6,8455;5,1922;-1,4844;8,719
1,616100;-8,1215;5,2941;-1,4073;9,796
1,617107;-9,0093;5,0550;-1,3172;10,414
