time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
3,860533;0,0560;0,0554;-0,0031;0,079
3,861141;0,0848;0,1402;-0,0299;0,167
3,885108;-0,1553;-0,1192;-0,0346;0,199
3,885630;-0,3572;-0,1869;0,0419;0,405
3,885767;-0,3659;-0,1794;0,0405;0,410
3,909875;-0,4522;-0,2477;0,1066;0,527
3,910323;-0,4631;-0,2383;0,1554;0,543
3,935228;-0,4355;-0,2673;0,1543;0,534
3,935792;-0,4430;-0,2608;0,1880;0,547
3,936046;-0,4866;0,1651;0,1874;0,547
3,960278;-0,6350;0,0460;0,2082;0,670
3,960709;-0,7419;-0,1525;0,2055;0,785
3,985359;-0,6569;-0,2363;0,1987;0,726
3,985824;-0,6080;-0,2071;0,1907;0,670
3,985978;-0,5563;-0,1419;0,2087;0,611
4,010210;0,9135;-0,7669;0,1976;1,209
4,010589;1,6547;-0,3568;0,1296;1,698
4,035328;1,1706;0,4742;0,1168;1,268
4,035883;0,1503;0,8456;-0,0175;0,859
4,036084;0,0881;0,9868;-0,2069;1,012
4,060906;-0,0115;0,9358;-0,2199;0,961
4,062435;-0,1465;0,2312;-0,1932;0,335
4,086139;-0,6261;-1,1246;-0,2061;1,304
4,088131;-0,4564;-1,5594;-0,1311;1,630
4,089405;0,1697;-1,8764;-0,1440;1,890
4,110808;0,8164;-1,6427;-0,1876;1,844
4,112366;1,1084;-1,4392;0,4487;1,871
4,136377;1,5091;-1,4603;0,4506;2,148
4,138102;1,2894;-1,0921;0,9632;1,945
4,139775;0,5194;-0,6352;0,9696;1,270
4,161067;-0,3956;-0,4532;0,9834;1,153
4,162874;-1,2292;-0,2750;0,1630;1,270
4,186179;-2,7125;-0,2129;0,1716;2,726
4,188688;-2,7350;-0,1933;0,1792;2,748
4,190001;-3,1382;-0,6352;0,1712;3,206
4,210813;-2,1231;-1,2310;0,5458;2,514
4,213308;-2,1445;-1,4799;0,5368;2,660
4,236201;-2,4003;-1,6479;1,8244;3,436
4,238605;-1,3431;-0,7903;1,7922;2,375
4,240047;-1,2276;-0,7514;1,7557;2,270
4,261045;-1,2904;-0,7618;1,7028;2,268
4,262744;-0,7694;-0,0128;0,5946;0,972
4,285793;-0,4313;0,3847;0,5195;0,777
4,287931;0,0356;0,8472;0,4503;0,960
4,288807;0,4436;1,1806;0,6104;1,401
4,311172;0,8466;1,2900;0,5402;1,635
4,313400;0,6346;2,0154;0,7760;2,251
4,336330;-0,2677;2,7050;0,7007;2,807
4,338765;-0,8309;3,9378;0,9236;4,129
4,340476;-0,4200;4,5074;0,8412;4,604
4,361395;-0,3879;4,2324;0,7598;4,318
4,363317;-0,9152;4,1780;-0,9731;4,386
4,386118;-3,2344;3,9627;-1,0367;5,219
4,388746;-5,2057;3,2826;-3,5207;7,090
4,390319;-5,6439;2,4466;-3,5285;7,092
4,411061;-4,9358;1,8028;-3,5151;6,322
4,413711;-3,8500;1,4678;-0,5712;4,160
4,435268;-3,1852;0,9815;-0,5407;3,377
4,438540;-2,7824;0,4937;-0,2873;2,840
4,439097;-3,4192;0,9828;-0,2626;3,567
4,460769;-3,1330;1,2360;-0,4717;3,401
4,461829;-2,5720;1,2617;-0,4410;2,899
4,485057;-2,9213;1,5962;-0,7529;3,413
4,486553;-3,4169;1,9339;-0,7100;3,990
4,487189;-3,2579;2,3137;-0,7185;4,060
4,510449;-2,6690;2,0845;-0,6816;3,454
4,511933;-2,5408;1,4038;-0,5962;2,963
4,535446;-2,2212;0,3109;-0,4829;2,294
4,537069;-1,6347;-0,1985;-0,4142;1,698
4,537915;-1,8224;-0,1223;0,8626;2,020
4,560153;-1,6246;-0,1158;0,8978;1,860
4,560821;-0,9226;-0,1799;0,9139;1,311
4,587289;-0,4884;-0,3141;0,9308;1,097
4,588648;-0,2204;-0,4010;0,8701;0,983
4,588991;-0,6115;0,6370;0,8815;1,248
4,609614;-0,8737;1,3120;0,2391;1,594
4,611519;-0,8319;1,3052;0,2368;1,566
4,635807;-0,4142;0,6811;0,2302;0,830
4,637617;-0,3847;0,0965;0,2238;0,455
4,638605;-1,1401;-0,3313;0,2112;1,206
4,661358;-1,6751;-0,0671;-0,8532;1,881
4,662591;-2,3311;0,3514;-0,8848;2,518
4,685975;-1,9537;0,5405;0,1553;2,033
