time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,169107;0,0228;-0,4296;-0,7735;0,885
2,170536;-0,1009;-0,4026;-0,5649;0,701
2,172070;-0,2584;-0,4138;-0,4060;0,635
2,196106;-0,2239;-0,3435;-0,2857;0,500
2,197630;-0,3420;-0,2700;-0,1766;0,470
2,215927;-0,4594;-0,1179;-0,1087;0,487
2,217306;-0,5741;-0,1572;-0,0866;0,601
2,217915;-0,6891;-0,3109;-0,0345;0,757
2,240545;-0,6524;-0,4627;0,0702;0,803
2,241899;-0,8474;-0,4210;0,0768;0,949
2,266044;-0,8886;-0,3798;0,1163;0,973
2,268141;-0,8526;-0,1478;0,1221;0,874
2,268931;-0,7745;0,0037;0,3852;0,865
2,294111;-0,6533;0,0354;0,3868;0,760
2,295214;-0,4148;-0,0118;0,0694;0,421
2,315723;-0,2899;0,2077;0,0676;0,363
2,316707;-0,1605;0,2696;0,0811;0,324
2,317525;-0,0679;0,3300;0,0061;0,337
2,340801;-0,0505;0,2741;0,0005;0,279
2,342138;-0,1455;0,1774;-0,0146;0,230
2,365845;-0,1601;-0,0379;-0,0204;0,166
2,367181;-0,2534;0,0556;-0,0632;0,267
2,368173;-0,1609;0,0782;-0,0686;0,192
2,392769;-0,1803;0,0213;-0,0505;0,188
2,394088;-0,0448;-0,0372;-0,0546;0,080
2,415689;-0,0274;-0,2841;-0,0705;0,294
2,416768;-0,0111;-0,5681;-0,0717;0,573
2,417433;-0,0379;-0,8858;-0,0471;0,888
2,440496;-0,0689;-0,9695;-0,0801;0,975
2,441906;-0,2556;-1,2807;-0,0797;1,308
2,465242;-0,3670;-1,3991;0,0117;1,446
2,466798;-0,3278;-1,3618;0,0172;1,401
2,467705;-0,2556;-1,0896;0,6215;1,280
2,490951;-0,4959;-0,8114;1,5786;1,843
2,491981;-0,4755;-0,5643;1,5833;1,747
2,515830;-0,6491;-0,5444;2,0584;2,226
2,517794;-0,5510;-0,5664;2,0626;2,209
2,518527;-0,5241;-0,6318;2,4124;2,548
2,541213;-0,8819;-1,0019;2,4120;2,757
2,543041;-0,2849;-1,4064;3,0877;3,405
2,565754;-0,4561;-1,3477;3,0254;3,343
2,567526;-1,1260;-1,2463;3,0196;3,455
2,568400;-1,1800;-0,8005;3,0243;3,344
2,591148;-0,5419;-0,3140;2,8745;2,942
2,592824;-0,3573;-0,0578;2,6491;2,674
2,616061;0,3722;0,1949;2,4725;2,508
2,617728;0,3840;0,2189;2,1551;2,200
2,618436;0,4053;0,2807;1,9297;1,992
2,641185;0,2061;0,3782;1,1141;1,195
2,642819;-0,4450;0,5891;-0,3124;0,802
2,665984;-1,1299;0,6869;-0,5279;1,424
2,668020;-1,6972;0,7874;-1,2896;2,272
2,669259;-2,1402;0,7292;-1,4921;2,709
2,691205;-2,3078;0,7425;-0,0385;2,425
2,692758;-2,1322;0,6337;0,9460;2,417
2,715448;-1,9116;0,6266;0,8122;2,169
2,717290;-1,9973;0,5238;-0,0410;2,065
2,718088;-2,0096;0,7588;-0,1023;2,151
