time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,156053;-0,7397;0,2152;0,9440;1,218
1,158030;-0,6241;0,4326;0,9594;1,224
1,180451;-0,9221;0,7568;0,9754;1,541
1,181904;-1,0954;0,7275;0,9902;1,646
1,182978;-1,0686;0,7279;-0,2586;1,319
1,206095;-0,9997;0,5339;-0,2439;1,159
1,207473;-0,7388;0,3375;-0,5437;0,977
1,231111;-0,3249;-0,0905;-0,5221;0,622
1,233347;-0,2950;-0,1344;-0,2069;0,385
1,234332;-0,3034;-0,2162;0,2190;0,432
1,255930;-0,1212;-0,2061;0,2212;0,326
1,257302;-0,0537;-0,3033;0,1983;0,366
1,280813;0,0139;-0,4690;0,1779;0,502
1,282326;-0,1542;-0,7839;0,1132;0,807
1,283229;-0,3238;-0,9061;0,1714;0,977
1,306007;-0,2618;-0,8755;0,1521;0,926
1,307809;-0,1288;-0,9550;0,1308;0,972
1,332116;-0,2677;-1,0695;0,1121;1,108
1,333591;-0,0708;-0,9457;0,1641;0,962
1,334550;0,1167;-0,7735;0,1425;0,795
1,356075;0,2202;-0,5923;0,1873;0,659
1,357690;0,0162;-0,1770;0,1585;0,238
1,381918;-0,5700;-0,1041;0,0906;0,586
1,382920;-0,8865;0,0063;0,0576;0,888
1,384020;-1,5092;0,0400;0,1066;1,513
1,406569;-1,5912;-0,1257;0,1968;1,608
1,408155;-1,5174;-0,4109;0,1724;1,581
1,433669;-0,2193;-0,5864;0,2178;0,663
1,435266;-0,6064;-0,1473;0,1998;0,655
1,435970;-1,6044;0,6354;0,0520;1,726
1,456780;-2,3673;0,8741;0,0370;2,524
1,458245;-3,0373;2,5938;-2,3347;4,626
1,482156;-3,8079;1,3916;-2,3560;4,689
1,484123;-3,7473;1,3599;-2,3865;4,646
1,485737;-2,8321;1,3575;-2,6479;4,108
1,506005;-0,5705;2,8422;-2,6753;3,945
1,507988;-0,7110;3,2759;-2,6920;4,299
1,531010;-0,8055;3,7359;-2,6991;4,679
1,533471;-0,4970;3,7576;-2,1132;4,340
1,534669;-0,5364;3,7635;-1,9934;4,292
1,556051;-0,5298;3,1123;-1,8643;3,666
1,558109;-0,4350;2,3635;-1,7054;2,947
1,581214;-0,5653;1,7295;-1,3836;2,286
1,582870;-0,9137;1,0190;-0,1016;1,372
1,584117;-1,1090;0,5852;0,0714;1,256
1,606101;-1,2354;0,3958;0,3958;1,356
1,607513;-1,2970;0,1485;0,5584;1,420
1,631298;-3,2493;0,0685;0,7214;3,329
1,633025;-3,5451;0,5445;0,8883;3,695
1,634039;-2,9657;1,3377;-0,2157;3,261
1,656334;-1,5604;2,2789;-0,9410;2,918
1,657785;0,3516;2,8400;-0,7942;2,970
1,680894;1,1078;3,1430;-1,4598;3,638
1,682213;1,0225;3,4433;-1,4246;3,864
1,683042;0,0939;3,4100;-1,4208;3,695
1,706008;-0,5991;3,1464;-1,4216;3,504
1,707232;-0,4483;3,0025;-1,0155;3,201
1,731241;0,3222;2,6974;-1,0126;2,899
1,732885;1,1005;2,4195;1,3545;2,983
1,733867;0,2367;2,2542;1,3900;2,659
1,756029;-0,9728;1,4396;1,4251;2,247
1,758041;-1,0724;1,6204;1,4678;2,435
1,780917;-1,8622;1,8797;1,5104;3,047
1,782797;-2,5386;1,7579;1,5526;3,456
1,783959;-2,6818;1,7138;1,5995;3,562
1,805934;-2,6881;1,6139;1,2506;3,376
1,807896;-2,3265;1,4110;1,2238;2,983
1,830729;-1,9748;0,7409;1,1922;2,423
1,833306;-1,4163;-0,2386;1,2337;1,893
1,834247;-0,8108;-1,1808;1,1974;1,867
1,856365;0,0556;-1,7365;1,1615;2,090
1,858176;0,6809;-2,7089;1,1249;3,011
1,880921;2,1419;-1,1039;1,3303;2,752
1,882554;2,2119;-1,0958;1,2424;2,763
1,883737;-0,7087;0,1039;0,2291;0,752
1,906338;-1,0555;-0,3427;-0,3666;1,169
1,908664;-0,8963;-0,9402;-0,4717;1,382
1,931011;-0,6194;-1,4576;-0,6593;1,715
1,933462;0,4615;-1,7034;-0,7734;1,927
1,934515;1,2262;-1,5578;-1,2807;2,360
1,955882;2,0499;-1,3860;-1,3593;2,823
1,956930;2,0378;-1,0327;-1,3942;2,676
1,981553;2,2006;-0,6765;-1,4078;2,699
1,983602;1,9443;-0,0933;-1,3949;2,395
1,984994;1,8428;-0,3848;0,1182;1,886
2,005991;2,0450;-0,3230;0,1440;2,075
2,008163;2,5809;-0,4890;0,3696;2,653
2,030843;3,1142;-0,6566;0,4170;3,210
2,033106;2,9556;-0,7454;0,8132;3,155
2,034183;2,3707;-0,9838;0,8680;2,710
2,062662;1,7757;-1,4862;0,9302;2,495
2,065056;1,2054;-1,7090;0,9858;2,312
2,081198;0,7845;-1,2630;0,0909;1,490
2,083134;0,5233;-0,7773;0,1173;0,944
2,083735;0,3242;-0,3778;0,1540;0,521
2,106055;0,0337;-0,0986;0,6455;0,654
2,107634;-0,5638;0,1784;0,6422;0,873
2,131123;-1,5595;0,6837;1,2298;2,100
2,133475;-1,6187;0,7316;1,1791;2,132
2,134623;-1,8484;0,9650;1,3497;2,484
2,161584;-1,5489;0,7649;1,3600;2,199
2,163656;-1,1207;0,5283;1,2743;1,777
2,180922;-0,6460;0,0992;1,2602;1,420
2,182252;-0,1950;-0,3740;1,1687;1,242
2,183070;0,2194;-0,8085;1,0770;1,364
2,206040;0,5617;-1,3569;0,9811;1,766
2,208381;0,8344;-1,7187;1,3509;2,340
2,231535;0,9578;-2,0955;1,2905;2,641
2,233656;1,0828;-2,5093;2,1469;3,475
2,235029;1,3207;-2,5372;2,1964;3,606
2,256517;1,4386;-2,5606;2,1285;3,627
2,257599;1,3746;-2,1468;2,1725;3,349
2,281118;0,9407;-1,6606;2,1332;2,862
2,282157;0,0679;-0,9088;2,0439;2,238
2,282631;-0,3795;-0,6077;1,9379;2,066
2,306754;-0,8641;-0,4541;1,8249;2,070
2,308936;-1,2686;-0,3587;1,6827;2,138
2,330992;-1,6808;-0,3413;0,9039;1,939
2,332842;-2,0294;-0,3147;0,9313;2,255
2,334017;-2,3060;-0,2838;0,8084;2,460
2,355330;-2,4182;-0,2976;0,6914;2,533
2,357215;-2,4642;-0,1351;0,5784;2,535
2,381491;-2,5266;-0,2908;0,4682;2,586
2,383564;-2,4494;0,0804;0,3553;2,476
2,385088;-2,3525;0,4006;0,2479;2,399
2,406203;-2,3877;1,0162;0,6405;2,673
2,408423;-2,5445;1,6116;0,5422;3,060
2,430907;-2,4555;1,1395;1,3730;3,035
2,433523;-2,4586;0,5293;1,3043;2,833
2,434752;-2,2722;-0,4725;1,3685;2,694
2,455823;-1,9323;-1,4400;1,3288;2,752
2,457482;-1,2152;-2,3089;1,3172;2,923
2,481123;-0,1497;-2,5190;1,3013;2,839
2,483039;1,3021;-1,9935;-0,4046;2,415
2,484094;4,2494;-0,5827;-2,6846;5,060
2,506513;7,3011;2,0977;-2,7010;8,062
2,509268;10,0943;5,8210;-4,9352;12,654
2,530995;12,8219;11,1144;-4,9353;17,672
2,533287;12,9146;11,0837;-9,5602;19,520
2,534294;9,3304;7,2256;-9,5422;15,176
2,556275;4,8493;3,6453;-9,4993;11,271
2,558314;0,5031;0,3688;-9,4101;9,431
2,580920;-1,9897;-2,1942;-1,0488;3,142
2,583061;-2,8391;-3,7865;-0,2756;4,741
2,584503;-2,3137;-4,1352;-0,1627;4,741
2,605913;-1,4049;-3,8656;-0,0448;4,113
2,608294;-0,7238;-2,9024;0,0796;2,992
2,631174;-0,3891;-2,1393;-6,3959;6,755
2,633562;-0,2799;-1,8073;-6,2173;6,481
2,634685;-0,3267;-1,4661;-7,2370;7,391
2,655763;0,0639;-0,9607;-6,9719;7,038
2,657439;0,4283;-0,2578;-6,5956;6,615
2,681590;1,0119;0,3350;-4,6330;4,754
2,683683;4,2381;-0,6982;-4,1795;5,993
2,684592;6,2458;-1,5895;-2,1146;6,783
2,706602;4,7453;-1,9186;-1,7028;5,394
2,709036;2,5923;-1,9154;-0,1615;3,227
2,731260;1,1233;-1,9250;0,0632;2,230
2,732929;0,1298;-1,7269;0,7285;1,879
2,734055;-0,3596;-1,5280;0,9883;1,855
2,756514;-0,3464;-1,2481;1,2576;1,805
2,758354;-0,1401;-1,2677;-0,4945;1,368
2,781741;-0,3126;-1,3950;-0,2239;1,447
2,783677;-0,3323;-1,3973;-0,6298;1,568
2,785063;-0,6302;-1,3732;-0,5231;1,599
2,806222;-0,5529;-0,9432;-0,6552;1,275
2,808407;-0,2813;-0,7780;-0,7460;1,114
2,831319;0,1417;-0,5306;-0,8837;1,040
2,833659;0,8745;-0,1290;-1,0180;1,348
2,834528;1,5358;0,3843;-1,1185;1,938
2,856082;2,0139;0,8124;-1,2804;2,521
2,857847;1,9577;1,2284;-1,1930;2,601
2,881587;1,3927;1,6260;-0,6107;2,226
2,883735;0,9015;1,7692;-0,5290;2,055
2,884938;0,8752;1,3733;-0,4487;1,689
2,906218;0,9032;0,6878;2,2742;2,542
2,907931;1,4053;-0,1326;2,3526;2,744
2,931189;2,0920;-0,8701;2,4158;3,312
2,933445;2,0876;-0,6096;2,4773;3,296
2,934638;1,3470;-0,2654;1,8059;2,269
2,956533;1,0507;-0,1766;1,8508;2,136
2,958060;0,9110;-0,2424;1,0516;1,412
2,981460;1,2754;-0,3123;1,0756;1,697
2,983359;2,2904;-0,4578;-0,5279;2,395
2,984341;2,3024;-0,2521;-0,5341;2,377
3,006259;2,4269;0,1862;-0,5507;2,496
3,008103;3,3184;1,0079;-0,5986;3,519
3,031342;3,6708;2,2163;-0,6454;4,336
3,033764;3,7056;3,3210;-0,5378;5,005
3,034913;3,2338;4,2822;-0,5823;5,398
3,056407;2,7334;4,7761;-0,5918;5,535
3,058204;0,8977;3,9637;-0,5791;4,105
3,081544;0,3738;3,2587;-0,5665;3,329
3,083247;0,3684;2,4964;-0,5539;2,583
3,084127;0,8147;2,0495;-2,0707;3,025
3,106307;1,3152;2,0086;-2,0833;3,179
3,108517;2,5812;2,0066;-2,0514;3,860
3,130871;7,9790;1,1672;-3,9584;8,983
3,133329;7,8187;2,1323;-3,8978;8,993
3,134618;4,0178;4,3251;-3,8392;7,042
3,155916;2,7906;6,1283;-2,3272;7,125
3,158428;2,6163;8,2989;-2,2178;8,980
3,180965;2,1107;6,9730;-1,0989;7,368
3,183155;2,1573;6,9362;-0,9813;7,330
3,184395;0,1921;1,9041;0,3972;1,955
3,206623;-0,9013;-0,2466;0,4824;1,052
3,208420;-1,6143;-1,7822;0,5517;2,467
3,230926;-2,0351;-2,8821;0,6215;3,582
3,233445;-2,2828;-3,2745;-1,0307;4,123
3,234893;-2,3987;-3,6080;-1,5305;4,595
3,255715;-2,4411;-3,8614;-1,4558;4,795
3,258407;-2,8503;-3,9750;-1,3783;5,082
3,283137;-3,6155;-4,0306;-1,2725;5,562
