time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,005945;-0,1499;-0,0813;-0,0485;0,177
1,007396;-0,4528;-0,3549;0,0020;0,575
1,030965;-0,7560;-0,3982;0,0032;0,854
1,032979;-0,7536;-0,4018;0,0863;0,858
1,033911;-0,7463;-0,1445;0,0846;0,765
1,055920;-0,6986;-0,0820;0,1102;0,712
1,057642;-0,7274;-0,0194;0,1067;0,735
1,080935;-0,7947;0,0435;0,1043;0,803
1,082889;-0,8203;-0,0900;0,0849;0,830
1,083988;-0,8443;0,0423;0,0782;0,849
1,105990;-0,9436;0,0198;0,0737;0,947
1,107377;-0,7355;0,1109;-0,0190;0,744
1,131444;-0,6806;0,0105;-0,0251;0,681
1,133242;-0,5496;-0,0890;-0,0350;0,558
1,134062;-0,5722;-0,2644;-0,0413;0,632
1,155403;-0,7104;-0,7068;0,0319;1,003
1,157120;-0,6950;-0,7665;0,0242;1,035
1,183375;-0,3333;-0,0621;-0,0072;0,339
1,184843;-0,1990;-0,1270;-0,0142;0,237
1,185901;0,2385;0,0041;-0,0604;0,246
1,205781;0,4443;0,0230;-0,0654;0,450
1,206808;0,3055;0,0034;-0,1064;0,324
1,233916;0,1649;0,1012;-0,1076;0,221
1,235264;-0,0566;0,2048;-0,0963;0,233
1,236023;-0,2048;0,3126;-0,0912;0,385
1,255556;-0,3164;0,3462;-0,1470;0,492
1,257277;-0,5044;0,2647;-0,1762;0,596
1,283767;-0,4597;0,2175;-0,1703;0,536
1,285122;-0,3375;-0,0225;-0,1197;0,359
1,286247;-0,5207;-0,5318;-0,1129;0,753
1,306301;-0,7420;-0,8116;-0,0154;1,100
1,308057;-0,8486;-1,0145;0,0146;1,323
1,331134;-0,6876;-0,7568;0,0217;1,023
1,333288;-0,4502;-0,5372;0,4376;0,826
1,334651;-0,1367;-0,4318;0,4444;0,635
1,355297;-0,0536;-0,2872;0,1335;0,321
1,356294;-0,0507;0,7048;0,0159;0,707
1,381140;-0,2771;2,2325;0,0173;2,250
1,382114;0,1102;2,0354;2,1000;2,927
1,383042;0,3840;0,3043;2,0989;2,155
1,406238;2,3439;0,0662;1,9096;3,024
1,407766;2,6926;0,0612;1,9063;3,300
1,431063;3,6472;-0,8539;2,4214;4,460
1,433304;0,2296;0,0001;2,4056;2,417
1,434291;-3,3033;1,5445;-1,1784;3,832
1,455844;-5,9091;2,0062;-1,1996;6,355
1,458090;-5,8290;1,4278;-1,5271;6,193
1,481130;-3,9865;1,0025;-1,5480;4,392
1,483103;-1,9483;0,9543;-1,5576;2,671
1,484070;-0,8944;0,9671;-1,5604;2,042
1,506414;-0,8298;-0,7906;1,3888;1,801
1,508059;-1,2933;-2,6338;1,4008;3,251
1,531343;-2,6013;-2,8606;1,2989;4,079
1,533370;-4,1339;-2,3640;1,1947;4,910
1,534812;-5,2677;-1,9607;1,0884;5,725
1,557044;-3,4723;-1,5374;-1,3572;4,033
1,558954;-2,6363;-0,7398;-1,3518;3,054
1,581050;-2,7839;0,5768;-1,3005;3,126
1,582747;-3,5608;1,9479;-0,2438;4,066
1,583555;-3,7647;2,2112;-0,1748;4,370
1,605924;-3,0783;1,4420;-0,1602;3,403
1,607512;-1,6223;0,6009;0,1424;1,736
1,631325;-2,6491;1,7900;0,1388;3,200
1,634000;-1,8076;2,9561;-0,3751;3,485
1,635275;0,2156;3,7504;-0,4001;3,778
1,656151;1,6223;4,1383;-1,6128;4,728
1,658328;1,7990;3,8148;-1,6019;4,512
1,681495;0,5259;4,5621;-1,4895;4,828
1,683879;-0,0364;3,8760;-1,3614;4,108
1,685241;-1,0802;2,6389;-0,5343;2,901
1,706864;-2,0899;1,7956;-0,3912;2,783
1,708708;-2,3051;1,5790;1,0877;2,998
1,730921;-1,8012;1,4493;1,0273;2,530
1,733692;-1,8410;1,0981;1,1581;2,436
1,735195;-2,3043;0,8869;1,1003;2,703
1,755733;-2,4771;0,7607;1,0967;2,814
1,757411;-2,5719;0,8646;0,1087;2,716
1,781095;-2,9598;0,8101;0,1211;3,071
1,783340;-4,3311;0,3504;-0,1682;4,349
1,784401;-4,2507;0,3173;-0,1501;4,265
1,806141;-3,5337;1,5578;-0,5114;3,896
1,807867;-2,8669;2,1546;-0,4912;3,620
1,830992;-3,0591;2,1706;-0,4746;3,781
1,833356;-2,4246;1,9519;0,3615;3,134
1,834304;-2,0363;1,1552;0,3396;2,366
1,855916;-1,0815;1,2089;1,2213;2,030
1,858013;2,8581;4,2938;1,3514;5,332
1,881588;-1,8188;1,0611;1,3317;2,491
1,884052;-3,5373;-3,2040;1,2769;4,940
1,885512;-4,4444;-2,6780;1,2603;5,340
1,906397;-3,5049;-1,6127;1,2438;4,054
1,908008;-4,0167;-0,0839;1,2322;4,202
1,931330;-5,7534;-0,2721;1,1723;5,878
1,933835;-5,5826;-0,2943;1,0907;5,696
1,935187;-3,4236;1,9864;0,3550;3,974
1,956127;-2,7094;0,0943;0,2656;2,724
1,958383;-2,6096;0,1538;0,1753;2,620
