time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,471500;-0,1626;-0,3503;-0,5615;0,682
1,471823;-0,0921;-0,2386;-0,4728;0,537
1,472018;-0,1748;-0,1639;-0,3960;0,463
1,496778;-0,3324;-0,0902;-0,3720;0,507
1,497296;-0,3353;-0,0939;-0,2823;0,448
1,521543;-0,4517;-0,1363;-0,1708;0,502
1,522060;-0,6055;-0,1398;-0,0963;0,629
1,522265;-0,5661;-0,0663;-0,0389;0,571
1,546567;-0,6034;-0,1450;0,0004;0,621
1,546866;-0,5642;-0,1083;0,0068;0,575
1,571817;-0,4082;0,1172;0,0403;0,427
1,572092;-0,4048;0,1120;0,0434;0,422
1,572296;-0,2480;0,0686;0,0334;0,260
1,599496;-0,2439;-0,0907;0,0325;0,262
1,600944;-0,2398;-0,3266;-0,0002;0,405
1,622367;-0,2357;-0,3709;-0,0007;0,439
1,623999;-0,1549;-0,2237;-0,0225;0,273
1,625084;0,0414;-0,3073;-0,0231;0,311
1,647389;0,1610;-0,3141;-0,0667;0,359
1,648932;0,2392;-0,3547;-0,1306;0,447
1,672277;0,3160;-0,3934;-0,1316;0,521
1,673618;0,5841;-0,3549;-0,1573;0,701
1,674602;0,5436;-0,3133;-0,1582;0,647
1,700235;0,3860;-0,2686;-0,2085;0,514
1,701478;0,1122;-0,2604;-0,2078;0,352
1,722206;-0,2036;-0,2084;-0,1599;0,332
1,723621;-0,1753;-0,1173;-0,1539;0,261
1,724282;-0,2237;-0,1411;-0,1231;0,292
1,747474;-0,3109;-0,1258;-0,1131;0,354
1,749359;-0,5126;-0,0343;-0,0852;0,521
1,772874;-0,5991;-0,1348;-0,0756;0,619
1,774939;-0,6466;-0,0830;-0,0317;0,653
1,776074;-0,6161;0,0052;0,0139;0,616
1,799598;-0,5450;0,0516;0,0226;0,548
1,800891;-0,4320;0,3224;0,0006;0,539
1,822815;-0,5474;0,3995;0,0093;0,678
1,824486;-0,5460;0,3972;0,0166;0,675
1,825449;-0,5410;0,3512;0,0242;0,645
1,849107;-0,8377;-0,0851;0,0405;0,843
1,850878;-0,8637;-0,1418;0,1316;0,885
1,872470;-0,8496;-0,1247;0,1331;0,869
1,874185;-0,8733;0,0451;0,1812;0,893
1,875397;-0,8582;0,1379;0,1776;0,887
1,897103;-0,8025;0,2274;0,1745;0,852
1,898502;-0,7450;0,1612;0,1251;0,772
1,922410;-0,9519;0,2047;0,1190;0,981
1,923972;-0,9977;0,1608;0,1086;1,016
1,924978;-1,0437;0,0411;0,0978;1,049
1,947398;-0,9762;0,0389;0,1004;0,982
1,948938;-0,9091;0,1526;0,0894;0,926
1,972535;-0,4974;0,3436;0,0458;0,606
1,974321;-0,5087;0,3839;0,0354;0,638
1,975387;-0,2157;0,3509;0,0133;0,412
1,997386;-0,4233;0,2448;0,0052;0,489
1,998905;-0,7458;0,2157;-0,0536;0,778
2,022749;-0,9140;-0,0062;-0,0607;0,916
2,024662;-0,9259;-0,1935;-0,0628;0,948
2,025634;-0,9730;-0,3080;-0,0194;1,021
2,047206;-0,7531;-0,4588;-0,0248;0,882
2,048107;-0,6494;-0,3396;-0,0010;0,733
2,072153;-0,4733;-0,5214;-0,0048;0,704
2,074488;-0,3065;-0,6148;-0,0094;0,687
2,075350;-0,3338;-0,7051;-0,0084;0,780
2,097490;-0,4792;-0,5233;0,0095;0,710
2,099330;-0,5902;-0,5281;0,0454;0,793
2,122279;-0,7021;-0,7617;0,0466;1,037
2,124135;-0,8527;-0,9182;1,9975;2,358
2,125322;-0,8877;-1,0371;1,9971;2,419
2,147249;-0,9228;-1,3859;3,3057;3,701
2,149083;-0,8432;-1,6576;3,5992;4,051
2,172483;-0,6120;-1,9274;3,5977;4,127
2,175058;-0,1964;-2,1884;3,3759;4,028
2,176365;0,3658;-2,1345;3,3707;4,006
2,197566;1,0412;-1,7667;3,3927;3,964
2,199661;1,3656;-1,0797;3,2463;3,684
2,222410;1,3492;-0,0026;2,9402;3,235
2,224785;1,2617;-0,0314;2,6984;2,979
2,226210;1,1426;-0,0966;1,9281;2,243
2,247694;0,5670;-0,0029;1,6870;1,780
2,249873;-0,0124;-0,5084;-0,4076;0,652
2,272683;-0,3223;-1,1219;-0,6379;1,330
2,275187;-0,7477;-1,9557;-1,7159;2,707
2,276175;-1,0982;-2,7019;-2,0251;3,551
2,297643;-1,5624;-2,9811;-2,2433;4,045
2,299593;-1,9933;-2,6039;-1,2106;3,496
2,322226;-2,2317;-1,8426;-1,3916;3,211
2,324586;-2,3251;-0,7890;-1,0929;2,688
2,326075;-2,2155;0,1627;-1,1955;2,523
