time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,892909;-0,1141;0,2224;0,0742;0,261
1,893206;0,3174;-0,0180;0,0646;0,324
1,893341;0,4431;-0,2206;0,0647;0,499
1,917585;0,4146;-0,1925;0,0402;0,459
1,917929;0,0018;-0,3545;0,0380;0,357
1,942647;-0,1815;-0,4780;0,0348;0,512
1,943079;-0,2483;-0,4880;0,1002;0,557
1,943281;-0,2747;-0,5386;0,0960;0,612
1,966707;-0,2257;-0,6261;0,0712;0,669
1,967020;-0,2568;-0,6334;0,0667;0,687
1,992259;-0,2151;-0,6369;0,0902;0,678
1,992630;-0,2925;-0,7128;0,0851;0,775
1,992817;-0,3358;-0,7844;0,1175;0,861
2,018335;-0,4216;-0,8518;0,1128;0,957
2,020274;-0,4704;-0,9943;0,1435;1,109
2,045974;-0,4849;-0,9796;0,1370;1,102
2,047835;-0,5005;-0,9637;0,1836;1,101
2,048581;-0,3237;-0,5655;0,1764;0,675
2,068316;-0,2613;-0,5509;0,1690;0,633
2,070112;-0,2746;-0,4605;0,1774;0,565
2,097200;-0,3260;-0,5619;0,1696;0,671
2,098604;-0,3801;-0,7369;0,1784;0,848
2,099737;-0,5154;-0,5622;0,1691;0,781
2,117889;-0,4575;-0,5041;0,2222;0,716
2,119475;-0,3956;-0,2203;0,2498;0,517
2,143422;-0,4466;-0,1301;0,2373;0,522
2,144703;-0,4939;-0,1587;0,1813;0,550
2,145727;-0,4998;-0,7651;0,1679;0,929
2,168418;0,1093;-0,8758;0,1581;0,897
2,170325;-1,8481;-0,1821;1,0564;2,137
2,193448;-1,4268;-0,4500;1,0407;1,822
2,195290;-1,1965;-0,5268;2,7106;3,009
2,196371;-1,5798;-0,3348;2,6945;3,141
2,218905;-2,0394;-0,7176;2,5008;3,306
2,220714;-0,5071;-2,0964;2,4866;3,292
2,243994;-0,4307;-1,8659;2,9298;3,500
2,246048;-1,0443;-0,8300;2,8998;3,192
2,247463;-1,7637;0,3513;2,4151;3,011
2,268634;-2,3925;1,3283;2,3138;3,584
2,270715;-2,7093;2,2265;-1,6827;3,890
2,293085;-3,5158;3,7316;-1,8121;5,438
2,294927;-3,4711;3,6986;-1,9431;5,432
2,296198;-3,2217;3,1955;-2,0748;4,989
2,318640;-2,8833;2,5683;-1,4404;4,121
2,320531;-1,4112;2,0369;-1,1882;2,748
2,343292;-1,3228;1,1697;-1,3101;2,199
2,344918;-2,5308;-0,1367;-1,3377;2,866
2,345846;-2,6575;0,6520;-1,3185;3,037
2,368001;-1,4377;-0,8575;-1,2990;2,119
2,369703;-0,4072;-2,7850;-0,8958;2,954
2,393311;-1,8911;-1,8839;-0,8746;2,809
2,395744;-2,4746;-0,8787;-0,0718;2,627
2,397037;-1,6059;-0,5605;0,0124;1,701
2,418358;-1,2485;0,2682;0,1269;1,283
2,419569;-0,7415;0,7201;-0,2288;1,059
2,443674;-0,3210;1,4919;-0,0864;1,529
2,445721;-1,3317;2,8536;0,0488;3,149
2,446611;-1,7815;3,9998;0,1619;4,382
2,468447;-1,5899;4,1600;-0,2341;4,460
2,470430;-2,1444;4,2185;-0,1339;4,734
2,493602;-1,4176;4,5971;-0,0356;4,811
2,496135;-0,7603;4,6305;-0,0250;4,693
2,497502;1,0038;2,2544;-0,0605;2,469
