time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,495686;0,3745;-0,1432;0,0325;0,402
2,496006;0,2489;-0,1346;0,0345;0,285
2,496130;0,0845;-0,1253;-0,0251;0,153
2,520658;-0,1966;-0,1519;-0,0253;0,250
2,521058;-0,3637;-0,2537;0,1423;0,466
2,545456;-0,4159;-0,0489;0,1409;0,442
2,545815;-0,4290;-0,1895;0,1304;0,487
2,545929;-0,2106;-0,2546;0,1818;0,377
2,570829;-0,2598;0,1016;0,1787;0,331
2,571301;0,0756;0,2654;0,1227;0,302
2,595629;0,2969;0,1604;0,1184;0,358
2,596035;0,3281;-0,0982;0,0893;0,354
2,596230;0,1696;-0,2433;0,0827;0,308
2,624157;0,1649;-0,1970;0,1087;0,279
2,625380;0,2000;-0,4194;0,0781;0,471
2,646582;0,0822;-0,3739;0,0689;0,389
2,648081;0,1939;-0,1744;0,1189;0,287
2,648765;0,1881;-0,1256;0,1089;0,251
2,672652;0,0296;-0,2307;0,1104;0,257
2,674812;-0,1281;-0,2219;0,1450;0,294
2,696581;-0,2100;-0,0589;0,1356;0,257
2,697793;-0,3681;-0,0103;0,1652;0,404
2,699044;-0,3733;0,0770;0,1539;0,411
2,721738;-0,3389;0,4307;0,0794;0,554
2,723241;-0,3818;0,7460;0,0706;0,841
2,745898;-0,2713;0,8698;-0,0335;0,912
2,746676;-0,3487;0,8751;-0,0420;0,943
2,747267;-0,4231;1,0309;-0,1750;1,128
2,771079;-0,3024;1,2597;-1,8168;2,231
2,772897;-0,4071;1,5605;-1,8245;2,435
2,796471;0,4566;2,4230;-0,3880;2,496
2,798116;0,4835;2,3972;-0,3866;2,476
2,799340;0,5975;3,7771;1,5270;4,118
2,820974;0,3317;4,1963;1,7632;4,564
2,823159;0,4143;4,4203;1,7714;4,780
2,846529;0,5802;4,1770;1,7839;4,579
2,848497;-0,3955;3,1969;1,8027;3,691
2,849133;-1,4773;1,5564;1,3295;2,524
2,871533;-2,4431;-0,3141;1,3551;2,811
2,873656;-3,0142;-1,3632;1,3291;3,565
2,896606;-3,4291;-1,9460;1,2874;4,148
2,898712;-3,6951;-1,8737;2,0523;4,624
2,900014;-3,3905;-2,1811;2,0146;4,507
2,921486;-3,1213;-2,7139;2,0044;4,596
2,923583;-2,7582;-3,7889;3,2471;5,701
2,946476;-2,3647;-6,9233;3,1310;7,958
2,948752;-2,2403;-8,5798;2,9820;9,355
2,950415;-2,2779;-9,7165;2,8138;10,369
2,971242;-2,2709;-10,2647;2,1264;10,726
2,974111;-1,6087;-9,6126;1,9234;9,934
2,996547;-0,6083;-8,6288;1,1643;8,728
2,998415;0,5653;-7,5994;0,4468;7,633
2,999604;1,6638;-6,4859;0,1260;6,697
3,021610;4,3642;-4,1261;-1,1912;6,123
3,023873;4,8368;-2,4475;-1,5227;5,631
3,047566;3,7386;-0,3947;-2,4668;4,496
3,049780;3,7978;-0,0616;-6,5264;7,551
3,051214;3,5367;5,8801;-6,8705;9,710
3,071375;7,4611;8,9709;-10,2071;15,503
3,074431;8,0966;10,7613;-10,4402;17,040
3,096137;6,9706;10,5238;-16,6403;20,886
3,098085;4,4231;9,7029;-16,5036;19,649
3,099685;2,8845;9,5252;-16,2836;19,084
3,121296;3,0408;10,1640;-15,9560;19,161
3,124055;1,4595;9,9350;-14,3607;17,523
3,146487;-0,7900;8,4777;-13,6671;16,102
3,149027;-2,3053;6,7200;-9,7718;12,081
3,150348;-3,4892;4,4089;-8,8423;10,479
3,171700;-3,7057;2,9592;-3,2068;5,725
3,174146;-4,1485;1,6974;3,2364;5,529
3,196237;-5,3008;-0,0477;4,0013;6,642
3,198083;-6,6098;-0,5691;7,4387;9,967
3,199553;-5,7428;-0,2359;8,0370;9,881
3,221698;-4,9240;0,5186;9,2602;10,501
3,224239;-4,5225;0,4460;9,7483;10,755
3,246037;-3,6933;-0,1064;10,0762;10,732
3,248294;-3,2419;1,4715;7,2501;8,077
3,249275;-2,0912;3,1584;7,1781;8,116
3,271897;-0,7548;3,8204;5,4467;6,696
3,274486;-0,2132;3,4222;5,1851;6,216
3,296491;-0,0662;4,3871;3,4736;5,596
3,298287;0,0844;4,2860;3,0313;5,250
3,299546;-0,3936;3,5885;2,3735;4,320
3,320282;-0,8615;1,4308;1,9598;2,575
3,321786;-1,2475;0,3399;1,6675;2,110
3,346766;-1,0390;0,3299;1,8339;2,133
3,348659;-0,5067;1,1925;1,2753;1,818
3,349658;0,5874;1,5587;2,5420;3,039
3,371550;1,2900;1,7178;2,0292;2,955
3,373391;1,5513;1,9877;1,5633;2,967
3,402434;2,1483;1,9089;1,1972;3,113
3,404569;2,8245;1,1461;0,7931;3,150
3,405741;4,2467;-0,2428;-0,4301;4,275
3,421464;3,3167;-0,5883;-0,3198;3,384
3,423391;1,5767;-0,9733;-1,4632;2,361
3,446594;-0,8506;-2,6586;-1,3440;3,098
3,448950;0,0919;-2,7671;-1,2328;3,031
3,450118;1,1958;-2,7182;0,6669;3,044
3,471625;1,1714;-2,3539;0,7638;2,738
3,473545;-0,6401;-1,0400;0,8147;1,468
3,501073;-3,3194;0,5221;0,8481;3,466
3,503359;-1,9333;1,1459;0,8348;2,397
3,504585;-2,2305;1,2454;0,7950;2,676
3,521583;-1,1843;0,8503;3,8524;4,119
3,523780;0,6783;0,1852;3,8034;3,868
3,547028;1,9048;-1,0559;4,0139;4,567
3,549390;1,5274;-2,1410;3,9485;4,744
3,550848;0,4275;-2,0754;4,3375;4,827
3,571940;-0,1240;-1,5460;4,5948;4,849
3,574241;-0,3654;-1,6148;4,4787;4,775
3,600561;-1,2860;-1,6611;4,3163;4,800
3,602924;-2,1318;-1,4241;4,0375;4,783
3,604428;-2,5929;-0,7611;3,0437;4,070
3,621481;-2,6012;-0,5380;2,7674;3,836
3,623554;-1,8831;-0,5065;2,4198;3,108
3,646489;-1,1184;-0,3318;2,2081;2,497
3,648686;-1,6565;0,0798;2,1146;2,687
3,650103;-2,3458;0,0364;1,7960;2,955
3,671713;-2,6899;-0,3458;1,5963;3,147
3,673645;-2,8129;-0,6491;1,4273;3,220
3,699472;-2,5383;0,2674;1,2309;2,834
3,701549;-2,3711;0,3740;0,8944;2,562
3,703123;-2,2552;-0,7177;0,7212;2,474
3,721478;-2,1050;-1,6671;-0,1961;2,692
3,723861;-3,0625;-1,1398;-0,3243;3,284
3,746573;-1,8715;-0,0250;-0,4242;1,919
3,748492;-0,5779;0,3700;-0,4563;0,824
3,749756;-1,9270;1,1476;1,1639;2,527
3,771567;-1,7051;0,5167;1,1430;2,117
3,773518;-1,5763;0,5442;1,1227;2,010
3,798600;-1,2904;0,2673;1,4852;1,986
3,800631;-0,8848;0,2590;1,4658;1,732
3,801768;-1,5471;0,3662;1,4478;2,150
3,821243;-2,1647;0,7400;3,7697;4,410
3,823296;-1,6147;0,0524;3,7508;4,084
3,846419;-1,6388;-1,5091;3,7664;4,376
3,848377;-1,4732;-2,3405;3,7444;4,655
3,849481;0,2382;-1,2078;3,7177;3,916
3,872353;2,9734;0,8176;3,6838;4,804
3,874732;5,6606;4,1460;0,8166;7,064
3,896536;7,0261;7,9720;0,7864;10,655
3,898562;7,6884;10,4553;0,7590;13,000
3,899671;8,9967;7,2287;2,4579;11,800
3,921837;11,6655;1,2813;2,4347;11,986
3,924261;12,8965;-1,3782;2,3876;13,188
3,946824;3,9568;-2,6899;2,3376;5,325
3,948764;3,7767;-2,6219;-1,3828;4,801
3,949921;5,9392;-3,3096;-1,4258;6,947
3,971669;5,5615;-2,0758;-3,6717;6,980
3,974281;5,5729;-0,0635;-3,7209;6,701
3,996555;3,2552;2,4137;-3,7253;5,505
3,998687;1,0915;4,1814;-3,6988;5,688
3,999986;-0,4456;5,5574;-3,2826;6,470
4,021230;-2,3996;6,5513;-3,1712;7,664
4,023825;-3,8633;6,9687;-3,0117;8,518
4,046602;-3,8144;5,9264;-3,9865;8,097
4,048796;-3,0720;4,0069;-3,7880;6,312
4,050248;-2,1871;2,6650;-6,3850;7,256
4,071422;-1,3813;2,5344;-6,1785;6,819
4,073525;-1,1884;3,0406;-5,9359;6,774
4,096121;-2,2950;4,2847;-7,4017;8,855
4,097886;-2,7413;3,3246;-7,1577;8,355
4,099433;-3,8505;2,6241;-7,1990;8,575
4,121555;-1,7436;1,3195;-6,8834;7,222
4,124071;1,3323;-0,2929;-6,4547;6,597
4,146584;2,5401;-2,0728;-6,0219;6,857
4,148503;2,7319;-3,5438;-3,3678;5,600
4,150059;4,4798;-4,7706;-0,8720;6,602
4,171522;7,2816;-5,2562;-0,4617;8,992
4,173589;8,8556;-5,7597;2,1686;10,784
4,196565;9,0985;-5,7322;2,4923;11,039
4,198516;9,1447;-5,8212;2,7447;11,182
4,199879;8,2516;-5,1939;2,9962;10,200
4,221744;7,6752;-2,1035;1,5467;8,107
4,224151;7,9287;-0,2437;1,7411;8,121
4,246589;7,3617;1,1796;1,1091;7,538
4,248837;5,6631;1,9789;1,2095;6,120
4,250495;4,1404;2,0706;1,1088;4,760
4,271610;3,1378;1,7479;-0,2523;3,601
4,273679;2,4576;1,5034;-0,3336;2,900
4,296309;2,1068;1,6496;-0,4487;2,713
4,298128;2,0796;2,1271;-0,5400;3,023
4,299051;2,1780;3,1869;-0,1487;3,863
4,321125;1,8331;3,8552;-0,2060;4,274
4,323588;1,5738;4,7044;-0,2504;4,967
4,346256;0,0996;7,4073;-0,3182;7,415
4,347816;-1,5707;8,4473;-0,3130;8,598
4,349040;-3,0515;8,7367;-0,8526;9,293
4,371461;-3,1842;8,5398;-0,8476;9,153
4,373630;-2,6834;7,3536;-0,8235;7,871
4,396637;-1,5654;6,2118;-0,7343;6,448
4,398575;-0,8090;4,8217;-0,4083;4,906
4,399825;-1,5684;3,5776;1,5645;4,208
4,421515;-1,1125;3,1221;1,6528;3,704
4,423908;0,3607;2,6607;1,7334;3,196
