time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,081910;-0,2793;-0,3237;0,0499;0,430
1,082397;0,0281;-0,1328;0,0474;0,144
1,105583;-0,0859;-0,2866;0,0060;0,299
1,106033;-0,2407;-0,4386;0,0034;0,500
1,106144;-0,3573;-0,6672;0,0243;0,757
1,131499;-0,2817;-0,6280;0,0208;0,689
1,131887;-0,3953;-0,5905;0,0463;0,712
1,155420;-0,3544;-0,7839;0,0431;0,861
1,155727;-0,3905;-0,8619;1,7796;2,016
1,155903;-0,3891;-0,6713;1,7757;1,938
1,182526;-0,3106;-0,5959;2,4750;2,565
1,182846;-0,2711;-0,4051;2,4706;2,518
1,206513;-0,0421;-0,1744;1,8249;1,834
1,207708;-0,0459;-0,1715;1,8208;1,829
1,208298;-0,0111;-0,0156;-0,0278;0,034
1,232845;-0,0908;-0,1281;-0,0313;0,160
1,234054;-0,0556;-0,2023;-0,0684;0,221
1,256036;-0,2111;-0,0473;-0,0715;0,228
1,257254;-0,5552;-0,2393;-0,0383;0,606
1,258002;-0,4737;-0,2427;-0,0412;0,534
1,285947;-0,6979;-0,1701;-0,0193;0,719
1,286960;-0,7688;-0,1742;0,0007;0,788
1,306067;-0,6871;-0,2161;-0,0009;0,720
1,306878;-0,8340;-0,3355;0,3651;0,970
1,307503;-0,8263;-0,0729;0,3642;0,906
1,332312;-0,8937;-0,0795;0,4862;1,021
1,333638;-0,7222;-0,1310;0,4857;0,880
1,356387;-0,7729;-0,2644;0,9984;1,290
1,357702;-0,6673;-0,5914;0,9984;1,339
1,358327;0,4352;-1,5702;2,4884;2,974
1,387487;0,2345;-1,2066;2,4686;2,758
1,388937;-0,3493;-0,9192;3,0886;3,241
1,406154;1,9019;-1,7040;3,0558;3,982
1,407742;2,4286;-1,6068;1,9312;3,494
1,408841;1,4958;-1,3137;1,8689;2,731
1,432493;0,5585;-1,5524;1,8137;2,452
1,433660;0,2242;-1,7025;1,6853;2,406
1,456040;0,0268;-1,2630;1,9997;2,365
1,456603;-0,3666;-0,6259;1,8499;1,987
