time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,899012;0,1247;-0,1437;-2,2828;2,291
1,899449;0,0279;0,0001;-2,1105;2,111
1,924458;-0,4128;-0,0052;-1,9315;1,975
1,925023;-0,6211;0,0293;-1,6851;1,796
1,925166;-0,8649;0,0280;-1,3581;1,610
1,949030;-0,8376;0,2213;-1,1804;1,464
1,949457;-0,6562;0,1901;-0,5005;0,847
1,974185;-0,5490;0,0847;-0,3254;0,644
1,974636;-0,3591;0,1289;-0,5259;0,650
1,974756;-0,2448;0,1010;-0,3492;0,438
1,999270;-0,2819;-0,0003;-0,3720;0,467
1,999616;-0,3162;-0,0983;-0,2191;0,397
2,024567;-0,3886;-0,3063;-0,0212;0,495
2,025763;-0,4991;-0,5846;0,5309;0,934
2,026587;-0,6078;-0,7869;0,5732;1,148
2,049308;-0,5996;-0,9138;1,5974;1,935
2,050124;-0,5887;-0,9289;1,5847;1,929
2,075548;-0,3853;-0,6768;1,6591;1,833
2,077282;-0,2219;-0,5367;1,6335;1,734
2,078692;-0,1390;-0,5050;1,0824;1,203
2,099950;-0,1376;-0,3894;0,2711;0,494
2,101456;-0,2538;-0,3462;0,2275;0,486
2,125983;-0,2970;-0,4894;0,1483;0,591
2,126979;-0,2308;-0,7399;0,1155;0,784
2,127397;-0,2425;-0,9117;-0,2289;0,971
2,150330;-0,5631;-0,6584;-0,2621;0,905
2,151535;-0,8835;-0,2892;1,5444;1,803
2,174456;-1,2394;-0,2303;1,5049;1,963
2,175734;-1,7032;-0,1778;2,8654;3,338
2,176714;-2,4327;-0,0872;2,7809;3,696
2,199581;-2,3562;0,6952;2,4034;3,437
2,201336;-1,3576;1,0542;2,4371;2,982
2,225913;-0,4341;1,6420;2,3354;2,888
2,227674;-0,0435;2,3049;1,6671;2,845
2,229331;-0,5306;3,1911;1,5744;3,598
2,249827;-0,8529;3,8770;-1,2643;4,166
2,251743;-1,3952;4,1303;-1,3845;4,574
2,274868;-2,3364;3,1277;-1,5035;4,183
2,276406;-2,6809;2,4443;-0,2505;3,637
2,277690;-1,5524;2,2391;-0,3747;2,750
2,300292;-0,9362;2,0435;-0,4917;2,301
2,302067;-1,4121;2,0940;-0,5941;2,595
2,324601;-3,0714;-0,7307;-1,7172;3,594
2,326132;-2,9419;-0,8822;-1,7239;3,522
2,326927;0,0493;0,2426;-2,6688;2,680
2,349933;0,1587;0,5316;-2,6338;2,692
2,351570;1,0284;0,0596;-2,5813;2,779
2,374425;1,3138;-0,8358;-4,3523;4,622
2,376057;0,7917;-0,3509;-4,2202;4,308
2,377762;-2,4301;0,0030;-4,0843;4,753
2,400077;-4,3617;-0,4741;-3,9278;5,889
2,402239;-5,1520;-0,6761;-2,4421;5,741
2,424174;-7,0650;-0,5559;-2,2526;7,436
2,425898;-7,3876;-0,3754;-1,5257;7,553
2,426815;-7,7055;0,8024;-0,6843;7,777
2,449776;-8,9468;3,8714;-0,4970;9,761
2,451984;-9,9341;7,6475;0,6529;12,554
2,474850;-3,2067;9,2016;0,8402;9,781
2,477139;1,6598;7,9540;1,5902;8,279
2,478583;4,5992;5,8485;1,7337;7,640
2,499927;4,9557;3,7721;1,8839;6,507
2,501832;3,7083;2,0555;2,0080;4,691
2,524723;2,4943;1,6009;-2,6503;3,976
2,526777;3,1818;1,4892;-2,6176;4,381
2,527926;4,8148;0,9949;-2,5936;5,559
2,550244;5,7843;0,2935;-2,0375;6,140
2,552299;6,1415;-0,9396;-2,0588;6,545
2,574516;3,8773;-3,2378;3,1843;5,971
2,576639;3,8527;-3,2272;3,1316;5,922
2,578059;0,5069;-4,7358;3,0326;5,646
2,605441;-3,5219;-2,0301;2,6165;4,834
2,607828;-3,9482;-0,5093;2,4842;4,692
2,624639;-3,5972;0,9389;2,0441;4,243
2,626209;-2,5198;2,2420;1,9187;3,880
2,626910;-1,5465;2,3968;1,7935;3,369
2,649623;-0,6234;2,3505;1,6540;2,941
2,652033;-0,2446;1,3431;1,5234;2,046
2,674583;-0,4268;0,2416;1,3952;1,479
2,676513;-0,9735;-0,6875;1,9150;2,256
2,678290;-1,6325;-1,1149;1,7826;2,662
2,704467;-2,0878;-1,4576;1,8593;3,153
2,706810;-0,3983;-1,7272;1,7560;2,495
2,725192;4,8567;-1,1499;1,5670;5,231
2,727422;7,3346;-0,8122;1,3008;7,493
