time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,553891;0,1154;-0,2064;0,0894;0,253
1,554076;0,0330;-0,0920;0,0670;0,118
1,578763;0,0255;-0,0146;0,0270;0,040
1,579013;0,0528;-0,0137;-0,0026;0,055
1,579109;0,0729;-0,2824;-0,0258;0,293
1,603150;0,1229;-0,2065;0,0688;0,250
1,603307;0,1655;-0,1276;0,0347;0,212
1,628505;0,3156;0,0669;0,0328;0,324
1,628661;0,3079;-0,0058;0,0100;0,308
1,628746;0,2614;0,1514;0,0121;0,302
1,653418;0,2126;0,1556;-0,0393;0,266
1,653564;0,2764;0,2374;-0,1204;0,384
1,679021;0,2232;0,1669;-0,1141;0,301
1,679175;0,1689;0,1355;-0,1219;0,248
1,679270;0,0760;0,0277;-0,1157;0,141
1,703528;-0,0139;0,0336;-0,0880;0,095
1,703726;0,0145;-0,0004;-0,0840;0,085
1,728612;0,1200;-0,0346;-0,0861;0,152
1,728779;0,1851;-0,6044;-0,0810;0,637
1,728870;-0,5152;-0,5625;0,0314;0,763
1,756449;-0,2563;-0,1005;0,0386;0,278
1,757262;0,1197;0,2833;0,1293;0,334
1,785230;0,1510;0,4374;0,1366;0,482
1,786056;0,4503;-0,1747;0,0201;0,483
1,786650;-0,1697;-0,0973;0,0824;0,212
1,805691;-0,0215;0,1718;0,0872;0,194
1,806758;0,1661;0,4014;-0,0208;0,435
1,832368;-0,4869;-0,3655;-0,0171;0,609
1,833203;-0,4847;-0,3668;0,1625;0,629
1,833746;-0,8656;-0,3287;0,1602;0,940
1,855406;-0,9435;-0,2107;0,2797;1,006
1,856326;-0,8297;-0,3987;0,4066;1,006
1,881203;-0,7866;-0,3205;0,3974;0,938
1,881978;-0,7340;-0,0533;0,4051;0,840
1,882475;-0,3659;0,1326;0,3867;0,549
1,906464;-0,1562;0,3975;0,2817;0,512
1,907554;-0,2906;0,4705;0,2488;0,606
1,931034;-0,4179;0,3126;0,2258;0,569
1,931925;-0,5427;0,1548;0,1854;0,594
1,932444;-0,5476;-0,0433;0,1578;0,572
1,956905;-0,9676;-0,4737;0,2667;1,110
1,957869;-1,0820;-0,5556;0,2315;1,238
1,982167;-0,9276;-0,8671;0,2955;1,304
1,983068;-0,8887;-0,7194;0,2620;1,173
1,983601;-0,7335;-0,9932;0,4043;1,299
2,006035;-0,7698;-1,0366;0,3697;1,343
2,007108;-1,4212;-1,5754;0,2521;2,137
2,033273;-0,8418;-1,4270;0,2156;1,671
2,033798;-0,4563;-1,5839;0,0980;1,651
