time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,284399;0,0925;-0,2796;-0,0655;0,302
2,285668;0,0488;-0,5064;-0,0454;0,511
2,308537;0,1170;-0,4249;-0,0445;0,443
2,309019;0,1453;-0,2659;-0,0214;0,304
2,309149;0,0584;-0,3365;0,0464;0,345
2,333570;-0,1434;-0,4072;0,0482;0,434
2,333821;-0,0376;-0,4018;0,0435;0,406
2,358757;-0,0462;-0,4351;0,0444;0,440
2,359175;0,0595;-0,4680;0,1058;0,484
2,359293;0,0481;-0,4230;0,1064;0,439
2,384286;-0,1585;-0,4141;0,1334;0,463
2,384747;-0,1743;-0,4047;0,1502;0,466
2,408911;-0,1522;-0,5483;0,1474;0,588
2,409303;-0,1286;-0,5394;0,0896;0,562
2,409484;-0,1815;-0,4540;0,0863;0,497
2,433636;-0,1187;-0,5223;0,0978;0,544
2,434052;0,0234;-0,5921;0,1724;0,617
2,458770;0,1684;-0,7786;0,1651;0,814
2,459120;0,5058;-1,3869;0,1518;1,484
2,459306;0,1144;-2,5693;0,1431;2,576
2,484750;-1,4273;-3,5211;2,9859;4,832
2,486640;-1,2833;-2,4810;2,9762;4,082
2,509675;0,8138;-3,1261;2,9655;4,385
2,511417;0,8036;-3,1196;2,9539;4,371
2,512347;0,9836;-2,6909;2,7870;3,997
2,534420;0,8782;-2,5195;2,7726;3,848
2,535720;0,0534;-1,6779;2,1450;2,724
2,559801;-1,4310;-0,4847;2,0955;2,583
2,561898;-3,1065;0,5984;1,5265;3,513
2,563270;-4,5136;1,6466;1,1085;4,931
2,584648;-3,5069;3,0047;0,9584;4,716
2,586714;-3,5339;4,1747;-0,1509;5,472
2,609955;-2,4122;4,7479;-0,3074;5,334
2,611692;-1,7204;4,5381;-1,5803;5,104
2,613064;-1,7318;4,3141;-1,7410;4,964
2,634056;-1,8526;3,6770;-1,8850;4,528
2,636430;-1,7836;3,0518;-0,3188;3,549
2,659787;-1,7471;1,9357;-0,4083;2,639
2,662331;-1,7754;2,1553;-0,2190;2,801
2,663493;-2,7934;1,6846;-0,2892;3,275
2,684540;-3,5599;1,0514;-0,3504;3,728
2,686493;-3,1842;1,7074;-0,4009;3,635
2,709540;-2,6836;3,4678;-0,4115;4,404
2,711095;-2,0060;5,2817;-0,2916;5,657
2,711870;-1,4858;5,9202;-0,2103;6,107
2,734351;-0,9328;5,6504;-0,1251;5,728
2,736739;-1,2307;5,2778;-0,0421;5,420
2,759451;-1,9416;4,6556;-0,6508;5,086
2,762330;-1,7579;4,5839;-0,5729;4,943
2,764763;-2,0835;3,8321;-0,5802;4,400
2,784209;0,6383;-1,5057;-0,5261;1,718
2,786559;1,9626;-5,4158;-0,7968;5,815
2,809316;1,1202;-6,0980;-0,7808;6,249
2,810796;-1,3799;-4,9751;-0,7703;5,220
2,812158;-1,5713;-4,3160;-0,4678;4,617
2,833821;-0,2710;-4,0006;-0,4249;4,032
2,835747;0,9759;-3,7576;-0,3789;3,901
2,858761;2,4197;-4,0428;-0,3392;4,724
2,860789;4,1716;-4,3493;-0,9339;6,098
2,862280;4,4361;-3,3466;-0,9229;5,633
2,884740;4,0722;-2,0721;-0,9143;4,660
2,887217;4,2203;-0,8688;1,0867;4,444
2,915868;3,4045;0,1150;1,0974;3,579
2,918287;1,9476;0,3884;1,1106;2,275
2,919163;0,7999;0,3306;1,1259;1,420
2,934367;0,7019;-0,7105;0,9500;1,378
2,935117;-0,0235;-1,2035;0,7386;1,412
2,959467;-0,7550;-1,0110;0,7656;1,476
2,962167;-0,9818;-0,4684;0,7817;1,340
2,962735;-0,8842;0,3286;0,7073;1,179
2,984544;-0,5197;0,7150;3,8003;3,902
2,986960;-0,0197;1,0054;3,7091;3,843
3,015429;0,2652;1,0873;5,1911;5,310
3,017612;0,2061;1,1282;5,1263;5,253
3,018802;-0,0888;1,0167;5,0663;5,168
3,034717;-1,0135;1,4692;5,0051;5,314
3,036298;-1,2355;1,3977;1,5723;2,440
3,059623;-2,0892;0,9374;1,4956;2,735
3,062269;-2,7180;0,3513;-0,7421;2,839
3,063297;-2,6463;-0,0845;-0,8285;2,774
3,084204;-2,4947;-0,5577;-0,9082;2,713
3,085947;-1,8836;-0,9910;-0,7872;2,269
3,114138;-1,1633;-1,3630;-0,8654;1,990
3,116442;-0,7302;-1,2676;-0,7440;1,641
3,117772;-0,3512;-0,9831;-0,7715;1,298
3,134204;0,1350;-0,1474;1,8737;1,884
3,135697;0,4825;0,5702;3,2885;3,372
3,159312;1,0191;1,3281;3,2107;3,621
3,161949;0,9323;1,5538;3,1747;3,655
3,163527;0,9947;1,6272;3,0676;3,612
3,184762;0,7462;1,5874;3,0016;3,477
3,187262;0,7328;1,5584;0,3731;1,762
3,213461;0,4657;1,2637;0,3317;1,387
3,215227;-0,1884;0,9272;-0,7653;1,217
3,216574;-0,7263;0,5130;-0,7874;1,188
3,235002;-1,0811;-0,2808;-0,8113;1,380
3,237919;-1,8269;-1,1084;-0,8409;2,296
3,259077;-1,3128;-1,8578;0,0494;2,275
3,261141;-0,1473;-1,9177;0,0206;1,923
3,262427;1,4426;-1,5931;0,6359;2,241
3,284787;1,9873;-1,3526;0,6356;2,487
3,286658;-0,7210;-1,3436;2,1701;2,652
3,311792;-1,4025;-0,7157;2,1576;2,671
3,314270;-0,7641;0,4456;2,1346;2,311
3,315323;0,5353;1,1036;-0,1044;1,231
3,334284;1,1061;1,2999;-0,1146;1,711
3,335980;1,9444;0,8436;-0,9244;2,312
3,357968;3,3346;0,6129;-0,9343;3,517
3,360067;4,4966;0,3055;-0,9456;4,605
3,361508;4,8327;0,1195;-0,9524;4,927
3,384467;4,2735;-0,0077;0,9146;4,370
3,386879;7,8400;-0,2041;0,8972;7,894
3,411387;-0,7756;-0,3907;0,8544;1,218
3,413891;-1,9974;-1,0726;0,8059;2,406
3,415249;-1,3745;-1,1365;0,7398;1,931
3,434641;0,1051;-0,7883;1,6822;1,861
