time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,216823;0,1597;0,0224;-0,0387;0,166
2,218592;0,2613;-0,1172;-0,0410;0,289
2,219683;0,4390;-0,2182;-0,0453;0,492
2,241509;0,1948;-0,1652;-0,0414;0,259
2,243062;-0,4667;-0,3845;-0,0434;0,606
2,259361;-0,3221;-0,2607;0,0404;0,416
2,261348;-0,3291;-0,4450;0,0382;0,555
2,262247;-0,6808;-0,6676;0,1163;0,961
2,284363;-0,5739;-0,4679;0,2670;0,787
2,285669;-0,4293;-0,3440;0,2641;0,610
2,310171;-0,3584;-0,1465;0,2671;0,470
2,311436;-0,4349;-0,0317;0,2643;0,510
2,312485;-0,3164;-0,1121;0,2555;0,422
2,338183;-0,1210;0,0754;0,2032;0,248
2,339818;-0,3460;0,4918;0,1967;0,633
2,359766;1,1531;-0,0882;0,1526;1,166
2,361718;1,1592;-0,0946;0,1401;1,171
2,362644;2,3143;-1,2498;0,5239;2,682
2,384568;1,9354;-0,7945;1,3086;2,468
2,386674;1,1742;-0,1099;1,2909;1,749
2,409893;1,1429;0,0362;1,2899;1,724
2,411541;0,5358;0,7966;1,2718;1,593
2,413236;-0,6101;1,4063;1,1019;1,888
2,438431;-1,6784;1,8235;0,5106;2,530
2,440144;-2,5150;2,1242;0,4784;3,327
2,459071;-2,8128;2,1163;0,4395;3,547
2,461043;-2,6552;1,5002;0,3963;3,075
2,462083;-1,7651;0,5731;0,9283;2,075
2,484568;-1,5952;-1,8170;0,8860;2,575
2,486825;-0,4725;-2,4767;1,4694;2,918
2,509651;0,4466;-0,9397;1,3949;1,740
2,511622;-0,0466;-0,0968;1,3238;1,328
2,512862;-0,4915;0,4303;-0,0110;0,653
2,536395;-0,6869;0,8234;-0,0787;1,075
2,538470;-0,7572;0,9005;-0,1431;1,185
2,559523;-1,0862;0,5482;-0,2068;1,234
2,561147;-1,2918;0,4571;0,8778;1,627
2,562170;-1,7116;0,6980;0,8114;2,019
2,584532;-2,0128;0,3630;0,7449;2,177
2,586839;-1,8183;-0,0465;-0,0346;1,819
2,609626;-1,3613;-0,1819;-0,0807;1,376
2,611872;-1,2914;-0,2363;-0,2766;1,342
2,613373;-1,0015;-0,6255;-0,3216;1,224
2,634521;-0,3406;-1,5797;-0,3568;1,655
2,636422;0,2829;-2,4634;-0,3169;2,500
2,659488;0,7286;-2,9771;-0,3001;3,080
2,662191;0,9777;-3,1030;0,6369;3,315
2,663630;0,8327;-2,6831;0,6554;2,885
2,684774;0,5159;-1,8262;0,6703;2,013
2,687063;-0,0856;-0,6487;0,6772;0,942
2,708993;-0,0122;0,8114;0,2429;0,847
2,710763;0,3151;1,9770;0,2248;2,015
2,711700;0,8165;2,8115;0,2088;2,935
2,734654;1,2263;3,0835;0,4245;3,345
2,736923;1,6676;2,7101;0,4118;3,209
2,759611;2,6461;0,0381;0,4002;2,676
2,761875;1,7864;0,0860;0,3900;1,830
2,763123;0,8226;0,4329;0,4500;1,033
2,784698;0,5588;0,2372;0,6119;0,862
2,786296;0,5281;0,2315;0,5779;0,816
2,809671;0,6901;0,1114;0,5374;0,882
2,811895;0,6588;0,1089;0,4944;0,831
2,813106;0,8561;0,2992;0,4910;1,031
2,834598;0,9402;0,5261;1,3723;1,745
2,836497;1,1075;0,4012;1,3424;1,786
2,859270;1,0027;0,6978;1,3293;1,805
2,861213;0,7492;0,6849;1,3128;1,659
2,862311;0,4198;0,5183;1,1427;1,323
2,884159;-0,4361;0,1899;0,6261;0,786
2,886197;-0,8209;0,2349;0,6036;1,046
2,909207;-0,7789;0,0462;1,0737;1,327
2,911817;-0,5403;-0,2591;1,0334;1,195
2,912854;-0,2297;-0,3293;1,2967;1,357
2,934570;0,0411;-0,0862;1,2326;1,236
2,936546;0,1568;-0,1086;1,1677;1,183
2,959044;0,2358;-0,2469;0,7580;0,831
2,961210;0,6234;-0,3105;0,6950;0,984
2,962175;0,5902;-0,3353;0,6309;0,927
2,984187;0,7828;-0,3550;0,5643;1,028
2,986472;0,9342;-0,2941;0,8023;1,266
3,009556;1,0142;0,4519;0,7350;1,332
3,011834;0,9798;0,7358;1,3265;1,806
3,013302;1,0630;1,1339;1,6078;2,236
3,034423;0,8717;1,4653;1,5349;2,294
3,036342;0,8258;1,8038;1,4660;2,467
3,059315;0,4676;1,9938;1,4017;2,482
3,061563;-0,0077;1,8756;0,2003;1,886
3,062528;-0,4823;1,8684;0,1582;1,936
3,084743;-0,3760;1,9966;-0,6239;2,125
3,086849;-0,3747;2,2274;-0,9534;2,452
3,109197;-0,4041;2,3308;-0,9466;2,548
3,111378;-0,6541;2,3086;-0,6077;2,475
3,113077;-0,8562;2,3910;-0,5935;2,608
3,134678;-1,0440;1,9625;0,0321;2,223
3,136758;-2,1335;1,5575;0,0413;2,642
3,159197;-2,4877;1,5284;0,0544;2,920
3,161449;-2,6883;1,7292;-0,6197;3,256
3,163285;-3,0776;1,8124;-0,6001;3,622
3,184514;-3,6444;1,8794;-0,9096;4,200
3,187432;-3,6659;1,5881;-0,8508;4,085
3,209019;-3,6363;1,1365;-0,7927;3,891
3,210952;-3,5789;0,6683;-0,7398;3,715
3,212043;-3,4208;0,4568;0,5713;3,498
3,233483;-3,0994;0,3226;0,6110;3,175
3,234160;-2,7294;0,3044;0,6440;2,821
3,259422;-1,3572;-0,4333;0,6548;1,568
3,261596;-1,1725;-0,5437;0,6355;1,440
3,262578;0,7345;-2,4473;1,1500;2,802
3,284003;0,4839;-3,5726;1,1284;3,778
3,286580;1,8640;-3,8779;1,4815;4,551
3,309988;3,6183;-3,9042;1,4417;5,515
3,312684;5,2994;-4,1963;1,3988;6,903
3,314192;6,5452;-4,1329;-0,6012;7,764
3,334423;5,3031;-3,1280;-0,6582;6,192
3,336911;2,6954;-1,9296;-0,7495;3,399
3,359435;1,3351;-1,4331;-0,8403;2,131
3,361493;1,2679;-1,6425;0,4907;2,132
3,362595;1,7688;-1,9825;0,4066;2,688
3,384702;2,0717;-2,3283;0,4574;3,150
3,387098;2,1727;-2,3715;0,3491;3,235
3,410068;2,6997;-2,8115;0,2523;3,906
3,412904;2,5702;-2,5974;-0,6563;3,713
3,414411;1,8913;-2,0180;-0,7203;2,858
3,434245;0,8760;-0,8624;-0,7689;1,450
3,435867;-0,0146;0,2133;-0,7964;0,825
3,459382;-0,6646;0,7446;-0,4143;1,081
3,461896;-1,1044;1,0364;-0,4041;1,568
3,462870;-1,0432;1,6802;-0,3868;2,015
3,484053;-0,4470;3,2914;-0,3696;3,342
3,486314;0,6274;6,3065;-4,1841;7,594
3,509846;3,0707;9,5259;-4,1706;10,843
3,512663;3,0308;9,5587;-4,1556;10,855
3,514063;2,2007;7,0379;-2,1265;7,674
3,534025;-3,2104;0,6510;-2,0498;3,864
3,536036;-5,0311;-1,1297;-1,5866;5,395
3,559028;-5,8213;-2,0985;-1,5106;6,370
3,561841;-5,6500;-2,4762;-1,3870;6,323
3,563259;-4,4991;-2,4160;-1,2496;5,257
3,584540;-3,4824;-1,9027;-2,3118;4,593
3,587248;-2,5011;-1,1544;-4,7193;5,464
3,609164;-1,8213;-0,5948;-4,6019;4,985
3,611517;-1,1927;-0,3267;-4,4804;4,648
3,613405;0,3707;-0,0084;-4,3203;4,336
3,640693;2,4214;-0,3429;-3,1410;3,981
3,643171;4,6577;-1,0494;-1,5332;5,015
3,659532;8,4707;-2,3560;-1,3537;8,896
3,661960;7,5705;-1,6256;-0,1795;7,745
3,663281;4,7424;-0,3036;-0,0214;4,752
3,684356;2,5214;-0,0060;0,1211;2,524
3,686514;1,3133;-0,5455;0,2752;1,448
3,707959;0,8966;-0,9312;-1,9705;2,357
3,710673;0,5073;-0,9949;-1,8491;2,160
3,712205;0,0834;-0,7765;-1,7976;1,960
3,739508;-0,5067;-0,3333;-1,6160;1,726
3,741860;-0,9535;0,1615;-1,1018;1,466
3,759560;-0,8189;0,8498;-0,9174;1,495
3,761841;-0,9127;0,9294;-0,7625;1,509
3,762753;-0,1147;1,0795;-0,6558;1,268
3,784377;0,6081;1,1528;-0,5877;1,430
3,786407;0,7244;0,8357;-0,5850;1,251
3,809493;0,8615;0,1979;-0,5313;1,031
3,811961;0,2031;-0,2161;1,0315;1,073
3,813582;-0,2089;-0,5285;1,1070;1,244
3,838801;-0,3054;-0,8098;1,1831;1,466
3,841079;-0,0717;-0,9589;0,9155;1,328
3,859276;0,2356;-0,9859;0,9970;1,422
3,861243;0,3581;-1,2104;0,5722;1,386
3,862511;0,0107;-1,1951;0,6423;1,357
3,884176;-0,1991;-1,3698;0,6153;1,515
3,886449;-0,5028;-1,6477;0,9409;1,963
3,909630;-2,0900;-1,1017;0,8988;2,528
3,911988;-1,9996;-0,7399;0,8553;2,297
3,913533;-1,8738;-0,3388;0,7924;2,063
3,937458;-1,9347;0,1352;0,7291;2,072
3,939602;-1,8051;0,5723;0,6655;2,007
3,959269;-1,7953;1,0912;0,3330;2,127
3,962111;-1,1273;1,1447;0,2678;1,629
3,963543;-0,2214;0,9997;0,1634;1,037
3,984534;0,6053;0,8578;0,0952;1,054
3,986300;2,0910;0,6714;-0,8423;2,352
4,009540;2,7489;0,8930;-0,8947;3,026
4,012007;2,0441;1,4829;-1,2539;2,819
4,013629;1,0881;2,1343;-1,3071;2,729
4,036180;0,5236;3,0859;-1,3255;3,399
4,038601;-0,5559;4,4407;-0,3743;4,491
4,059136;-1,2791;4,8674;-0,3805;5,047
4,061757;-1,7640;5,3270;-0,3678;5,623
4,063272;-1,6724;5,6342;-0,3311;5,886
4,085809;-1,9215;5,5570;0,1642;5,882
4,088202;-2,2317;4,8952;-0,7978;5,439
4,109282;-2,0938;4,1391;-0,7661;4,701
4,111935;-1,8992;4,5613;-0,9970;5,041
4,113750;-1,7702;4,9818;-0,9374;5,369
4,135213;-1,8747;4,4273;-1,6802;5,093
4,137926;-2,3936;2,8410;-3,1639;4,880
4,159132;-1,5398;1,6490;-3,1142;3,846
4,161462;-1,3465;1,5415;-3,7534;4,275
4,162800;-2,3021;1,7080;-3,7038;4,683
4,184103;-4,5269;2,5721;-3,6560;6,362
4,186734;-6,9119;3,8277;-3,6103;8,687
4,209268;-8,2059;4,8900;-0,5946;9,571
4,211905;-8,7728;5,8041;-0,5387;10,533
4,213695;-7,2747;5,2691;-0,1429;8,984
4,234551;-4,5399;4,0072;-0,0921;6,056
4,236748;-0,8876;2,4069;1,3397;2,894
4,259435;-1,2251;2,0020;1,3979;2,732
4,261864;-2,4597;1,7985;1,4574;3,378
4,263196;-1,5811;1,0594;0,6215;2,002
4,284060;-0,5401;0,6744;0,6458;1,079
4,286202;-0,2078;0,6015;0,6555;0,914
4,308828;0,0761;-0,5024;0,6544;0,829
4,310851;0,2765;-1,3375;1,6273;2,125
4,311824;0,1960;-1,9392;1,5967;2,520
4,334072;-0,0468;-2,0782;1,5654;2,602
4,335850;-0,2657;-2,5961;0,5785;2,673
4,359439;-0,5776;-2,9210;0,5272;3,024
4,361926;-1,3177;-3,2823;0,4742;3,569
4,363294;-2,4074;-3,6805;0,4217;4,418
4,384025;-3,3744;-4,0358;0,6639;5,302
4,386674;-3,9748;-4,7331;1,8587;6,454
4,408797;-3,6209;-6,1193;1,7856;7,331
4,411116;-3,6110;-6,1263;2,3574;7,492
4,412675;-3,0636;-5,7440;2,2738;6,896
4,434073;-3,1195;-5,2481;2,9052;6,761
4,435937;-3,1574;-4,8044;2,8107;6,399
4,459064;-2,7529;-4,6357;3,2519;6,296
4,461788;-1,9070;-4,5048;3,1656;5,827
4,462982;-0,9685;-4,0660;4,9964;6,514
4,484779;-0,0709;-3,9317;4,8458;6,241
4,487259;0,7579;-3,8300;5,7082;6,916
4,509597;1,9994;-3,8694;5,4632;6,987
4,512213;3,6148;-3,0831;5,3325;7,142
4,513869;4,8758;-1,3126;6,6970;8,387
4,534652;5,2526;1,7910;6,3061;8,400
4,536715;5,6245;6,0577;6,9183;10,779
4,559607;5,7592;11,8484;6,3457;14,623
4,562529;5,4242;10,0676;5,7110;12,783
4,563840;5,1390;4,7164;5,0931;8,637
4,584688;4,5639;-2,0680;4,0364;6,434
4,587217;3,8391;-7,3863;3,5635;9,055
4,609708;3,3399;-11,2168;3,0763;12,101
4,612831;1,5378;-12,8649;2,6841;13,232
4,614895;-1,4765;-10,6094;2,3610;10,969
4,634458;-3,7934;-6,7598;1,9850;8,002
4,636896;-5,0387;-3,0557;-4,5328;7,435
4,659243;-4,5247;4,6075;-4,6855;7,978
4,661749;-4,7758;4,7584;-5,2495;8,544
4,663077;-4,0449;10,8529;-5,2230;12,705
4,684160;-2,0682;18,9702;-6,0509;20,019
