time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,958377;0,4177;-0,3600;-0,0562;0,554
1,958722;0,2283;-0,2128;-0,0521;0,316
1,984207;-0,0004;-0,3308;-0,0605;0,336
1,984586;-0,0001;-0,1400;-0,0568;0,151
1,984689;0,0361;-0,0193;0,0091;0,042
2,008661;-0,1574;-0,2436;0,0506;0,294
2,008951;-0,2748;-0,1604;0,0467;0,322
2,034209;-0,3924;0,0003;0,1091;0,407
2,034570;-0,3954;-0,2980;0,1041;0,506
2,034694;-0,0165;-0,2863;0,1029;0,305
2,060675;-0,3659;0,3776;0,1343;0,543
2,061731;-0,0646;0,5837;0,1306;0,602
2,084953;-0,1082;0,3687;0,1064;0,399
2,086206;-0,0752;0,2688;0,1064;0,299
2,086676;0,0739;0,2421;0,0018;0,253
2,110564;0,0337;0,2475;0,0004;0,250
2,112071;0,2638;0,3235;-0,0252;0,418
2,134710;0,3055;0,3138;-0,0297;0,439
2,136035;0,1568;0,2626;-0,1219;0,329
2,136577;0,2773;0,2087;-0,1257;0,369
2,160026;0,1677;0,0789;-0,1190;0,220
2,161326;0,2115;0,0254;-0,1354;0,252
2,185225;0,2167;0,0110;-0,1341;0,255
2,186562;0,1451;0,0736;-0,1315;0,209
2,187454;0,1131;-0,0968;-0,1286;0,197
2,209264;0,2338;-0,2277;-0,1219;0,348
2,210601;0,2394;-0,2046;-0,1138;0,335
2,235001;0,3205;-0,1017;-0,0455;0,339
2,236514;0,1704;-0,1102;-0,0370;0,206
2,237030;0,0569;-0,0756;-0,0454;0,105
2,259086;0,0566;0,0401;-0,0875;0,112
2,260415;-0,0604;0,0840;-0,0790;0,130
2,286904;-0,1412;0,1339;-0,0103;0,195
2,288402;-0,2611;0,0708;-0,0014;0,271
2,289248;-0,3811;-0,0683;0,0491;0,390
2,309552;-0,4627;-0,1312;0,0934;0,490
2,310558;-0,4677;-0,2323;0,1006;0,532
2,336418;-0,5484;-0,1828;0,2202;0,619
2,337402;-0,5521;-0,1724;0,2236;0,620
2,338209;-0,6315;-0,0112;-0,3045;0,701
2,359004;-0,5176;0,0299;-0,3053;0,602
2,360252;-0,5175;0,1445;-0,3356;0,634
2,386403;-0,5155;0,2921;-0,3380;0,682
2,387648;-0,5881;0,4340;-0,3243;0,800
2,388427;-0,5061;0,6490;-0,3186;0,882
2,409264;-0,2309;0,5149;-0,3172;0,647
2,410563;-0,1472;0,6108;-0,2512;0,677
2,435715;-0,1018;0,4390;-0,2327;0,507
2,437383;-0,0563;0,2672;-0,1938;0,335
2,438267;0,0290;0,0914;-0,1751;0,200
2,459639;0,0777;0,0649;-0,0941;0,138
2,460592;0,4337;0,1130;-0,0745;0,454
2,484895;0,0994;0,0104;0,0358;0,106
2,486396;0,0322;0,3321;0,0576;0,339
2,487251;0,2319;0,4658;0,0319;0,521
2,509796;0,3544;0,3712;0,1340;0,530
2,511553;0,1705;-0,1445;0,1521;0,270
2,535086;0,0620;-0,4658;0,2094;0,514
2,536706;0,2585;-0,4005;0,2221;0,526
2,537379;0,1457;-0,7882;0,2198;0,831
2,559195;0,1454;-0,9401;0,1892;0,970
2,560571;0,2199;-0,9738;0,1797;1,014
2,584562;0,1410;-1,1226;0,1351;1,139
2,586543;-0,1682;-1,5384;0,1210;1,552
2,587236;-0,5200;-2,0582;0,2015;2,132
2,609183;-1,2613;-2,9445;0,1860;3,209
2,611501;-1,7019;-3,7006;0,5545;4,111
2,634656;-1,9161;-3,9870;0,5393;4,456
2,636981;-2,1301;-3,8131;1,2506;4,543
