time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,268447;0,1323;0,2216;-2,8335;2,845
2,270025;0,1514;0,0247;-2,8241;2,828
2,290722;0,0107;-0,0561;-2,7656;2,766
2,292698;-0,0625;-0,1428;-2,6438;2,648
2,293755;-0,0258;-0,2678;-2,5303;2,545
2,315493;-0,1560;-0,3588;-2,2825;2,316
2,317107;-0,0952;-0,4874;-2,0794;2,138
2,340811;-0,0748;-0,5718;-1,8931;1,979
2,342077;-0,0965;-0,6082;-1,7107;1,818
2,342999;-0,0874;-1,0117;-1,5305;1,837
2,365407;-0,0022;-1,0641;-1,3334;1,706
2,366829;0,0825;-1,2250;-1,1260;1,666
2,391006;-0,1413;-1,4168;-0,9523;1,713
2,392373;-0,1751;-1,4110;-0,5923;1,540
2,393583;-0,0174;-1,3995;-0,4216;1,462
2,416048;0,0273;-1,1157;-0,4825;1,216
2,417340;0,2202;-1,0134;-0,3677;1,100
2,441502;0,3353;-0,8664;-0,2280;0,957
2,443501;0,2601;-0,7148;-0,1505;0,775
2,444763;0,1075;-0,6363;-0,0735;0,649
2,466233;-0,0452;-0,6302;0,0261;0,632
2,468098;-0,2776;-0,7342;0,0280;0,785
2,491132;-0,5080;-0,9930;0,2356;1,140
2,492384;-0,7748;-1,1004;0,2330;1,366
2,492908;-1,0371;-1,2127;0,4932;1,670
2,515959;-1,2993;-1,4014;0,4888;1,973
2,517171;-1,3687;-1,7060;2,1961;3,099
2,541149;-1,4374;-1,3982;2,1881;2,968
2,542828;-2,1164;-1,1313;3,0428;3,875
2,544123;-2,2925;-0,6026;3,0319;3,849
2,566021;-2,0396;-0,1215;3,2630;3,850
2,568075;-1,5418;0,3405;3,3348;3,690
2,591336;0,1897;1,7502;3,2964;3,737
2,593055;0,2022;1,7445;2,0739;2,718
2,594019;-1,2364;2,1610;1,9100;3,138
2,616316;-2,3999;1,6537;1,0776;3,107
2,618800;-2,3284;1,2160;-0,0464;2,627
2,641184;-2,1668;1,1486;-0,2124;2,462
2,643480;-1,6771;1,1349;-0,3760;2,060
2,644552;-1,0836;1,5511;-0,5333;1,966
2,666638;-0,5884;2,2206;-0,6087;2,376
2,668859;0,4102;2,6224;2,8413;3,888
2,691128;1,2248;3,3677;2,6909;4,481
2,693342;2,7364;3,3805;3,0882;5,334
2,694587;5,6582;3,4441;2,9559;7,254
2,715924;4,6596;2,9849;3,4918;6,543
2,717793;1,6577;2,3023;3,4020;4,430
2,741147;-2,6484;1,0844;3,3234;4,386
2,743242;-4,5800;1,1929;3,2921;5,765
2,744329;-5,9956;1,1600;2,7714;6,706
2,765987;-4,9886;0,5127;2,6654;5,679
2,768601;-2,0687;-1,3084;2,5420;3,529
2,796395;0,3383;-3,0357;2,4192;3,897
2,798783;1,2670;-3,4343;2,2886;4,317
2,800126;1,8574;-3,6881;2,1575;4,659
2,815083;2,5721;-4,1841;2,0283;5,314
2,816025;2,7674;-4,3203;1,7947;5,435
2,840747;2,4559;-4,0272;1,6801;5,007
2,842723;1,2603;-3,2585;1,6607;3,868
2,844017;0,3576;-1,4621;1,4982;2,124
2,866215;-1,5144;3,5812;2,2413;4,488
2,868402;-1,8415;4,4136;2,0528;5,204
2,897419;-1,5892;3,9123;1,8585;4,614
2,899779;-1,5827;2,5704;0,9258;3,157
2,900738;-0,8043;0,7880;0,8321;1,400
2,916085;-0,3853;0,0102;0,7493;0,843
2,917465;-0,2053;-0,4630;0,3388;0,609
2,941252;-0,3587;0,4336;0,2740;0,626
2,943450;-0,9090;1,4919;0,7152;1,888
2,944550;-1,1312;1,5041;0,6479;1,990
2,966248;-1,0487;1,0605;0,5782;1,600
2,968468;-0,8498;0,7822;0,4943;1,256
2,995664;-1,5564;1,8317;0,9101;2,570
2,997499;-2,4397;2,3130;0,8501;3,468
2,998647;-2,9168;1,9725;0,8313;3,618
3,016225;-2,8739;1,4861;0,8262;3,339
3,018117;-3,8757;1,5052;0,3292;4,171
3,041293;-3,6587;0,6107;0,3341;3,724
3,044276;-4,4399;0,4501;0,2609;4,470
3,045667;-5,2197;0,2602;-0,3959;5,241
3,066009;-4,7067;0,0217;-0,4118;4,725
3,068097;-3,6479;-0,0829;-1,7437;4,044
3,094353;-2,7249;0,0050;-1,7806;3,255
3,096879;-2,3073;0,1894;-1,8273;2,949
3,097923;-2,3695;-0,2020;-1,8778;3,030
3,115898;-2,3573;-1,0394;-0,6322;2,653
3,117899;-1,8610;-2,3248;2,0726;3,628
3,141191;-2,1678;-2,1874;2,0189;3,682
3,143884;-5,3858;-0,6993;2,2668;5,885
3,145454;-7,6828;-0,6983;2,2058;8,024
3,166171;-3,7737;-2,6820;1,8367;4,981
3,168613;-0,2017;-4,6241;2,3482;5,190
3,193971;1,5750;-4,9908;2,2846;5,710
3,196982;1,6737;-4,4147;2,6578;5,418
3,198088;1,7301;-3,8071;2,5008;4,872
3,215983;1,8056;-2,7007;2,3295;3,998
3,218246;2,5070;0,0347;2,1644;3,312
3,241275;4,2061;5,0860;1,9991;6,896
3,243921;4,8471;5,3580;1,8387;7,455
3,245077;5,0602;5,5728;1,8421;7,750
3,265641;5,2388;6,6856;1,7048;8,663
3,268051;4,4628;6,5317;1,5785;8,067
3,291760;1,7003;4,8312;1,5012;5,337
3,293893;-0,0273;2,3810;-1,7720;2,968
3,294963;-1,2840;0,6227;-2,6424;3,003
3,315933;-1,9264;-0,4528;-2,6631;3,318
3,317973;-1,6841;-0,4212;-3,2546;3,689
3,341213;-1,2052;0,4478;-3,2679;3,512
3,343755;-1,2151;2,0845;-2,8733;3,752
3,344809;-1,6802;3,8237;-2,7971;5,027
3,365750;-2,0110;4,8966;-3,3159;6,246
3,368259;-1,4274;4,2583;-3,4185;5,644
3,391192;-1,0109;3,7557;-3,1936;5,033
3,393036;-0,6255;3,1117;-3,4243;4,669
3,394286;-0,0881;2,2439;-3,1990;3,909
3,416098;0,4173;1,2586;-3,5070;3,749
3,418243;1,0343;0,6336;-3,2740;3,491
3,441065;1,7165;0,0900;-3,0704;3,519
3,443497;2,6251;-0,4017;-2,8673;3,908
3,444811;3,7913;-0,6483;-3,4324;5,155
3,465838;4,7524;-0,7405;-2,8674;5,600
3,468295;5,8473;-0,9125;-2,6167;6,471
3,491096;7,0333;-1,3865;-2,6877;7,656
3,493117;7,0381;-1,5492;-2,3840;7,591
3,494510;6,1963;-2,1472;-2,7328;7,104
3,515851;5,6811;-2,0355;-2,5685;6,559
3,517586;5,0425;-1,4369;-2,4380;5,782
3,541108;4,6525;-0,9810;-2,3183;5,290
3,543054;3,9152;-0,2705;-1,9027;4,361
3,544347;3,3709;0,1886;-1,7340;3,795
3,564828;2,6879;0,9366;-1,5679;3,250
3,566515;1,6053;1,4677;-1,4767;2,629
3,591351;0,5301;2,5715;-1,6980;3,127
3,593026;-0,6647;3,8338;-1,5001;4,170
3,594143;-1,9903;5,0699;-2,3874;5,947
3,615870;-3,2022;5,9527;-2,1933;7,106
3,617652;-4,7053;5,7441;-2,0171;7,694
3,641429;-4,0046;2,2089;-1,8520;4,934
3,644072;-4,6210;1,3184;-1,2966;4,977
3,645569;-4,9007;0,4908;-1,1788;5,064
3,665988;-4,3818;0,0648;-1,0682;4,511
3,668570;-3,7067;-0,5062;-0,9453;3,859
3,691353;-2,7692;-1,2027;-0,8409;3,134
3,693202;-1,7520;-1,3081;-0,7823;2,322
3,694194;-0,9788;-0,9194;-0,7003;1,515
3,715828;-0,1623;-0,6755;-0,3103;0,761
3,717633;0,3766;-0,6046;-0,2341;0,750
3,741492;0,3028;0,6275;-0,5208;0,870
3,743667;0,5451;0,4842;-0,4599;0,862
3,744901;0,8735;0,5751;-0,3963;1,118
3,766270;2,4761;0,3839;-0,3440;2,529
3,768626;3,3977;0,4606;-0,2951;3,441
3,791759;4,1486;0,5271;-0,2459;4,189
3,793580;4,4705;0,5384;2,4081;5,106
3,794735;4,4248;0,2320;2,4536;5,065
3,816033;3,8069;0,9376;2,5009;4,650
3,818180;3,0505;2,4777;1,1371;4,091
3,841735;2,1562;3,8955;1,1430;4,597
3,844092;1,6703;5,7459;1,0970;6,083
3,845484;1,3066;6,9462;1,0847;7,151
3,865882;1,3017;7,0348;1,0317;7,228
3,868326;0,9790;7,0363;1,1607;7,198
3,891681;0,1060;6,3367;1,1032;6,433
3,893523;-0,7102;5,5514;1,5086;5,796
3,894771;-1,0046;4,9586;1,4637;5,267
3,916010;-0,8322;4,1850;2,4549;4,923
3,919112;-0,4992;3,0787;2,4053;3,939
3,941597;-0,3701;2,1517;2,3379;3,199
3,944484;-0,5045;1,4157;1,6547;2,235
3,945693;-0,6749;1,3697;1,5855;2,201
3,965662;-0,7210;1,5117;-2,1961;2,762
3,967274;-0,1366;1,3011;-2,2559;2,608
3,990984;0,8799;1,3557;-2,6984;3,145
3,993043;1,4313;1,8362;-2,7511;3,604
3,994215;2,1582;2,8630;-2,8034;4,551
4,016288;4,7959;3,5826;-2,8252;6,619
4,018644;5,5923;2,9624;-0,0789;6,329
4,041033;4,3516;2,4993;-0,0871;5,019
4,043643;2,4495;1,7732;2,7038;4,056
4,044822;0,5659;0,5768;2,6782;2,797
4,066180;-1,1054;-0,8022;2,6430;2,975
4,068794;-2,7435;-1,9500;2,4975;4,191
4,091141;-3,9345;-3,0183;2,4808;5,545
4,093074;-4,7440;-3,9334;2,3150;6,583
4,094413;-4,7635;-4,9193;2,3029;7,225
4,116110;-4,3117;-6,0807;1,2285;7,555
4,118518;-3,4962;-7,0752;1,0089;7,956
4,141041;-0,8294;-8,0864;0,9225;8,181
4,143348;-0,2534;-8,2599;0,8312;8,305
4,144516;-0,2327;-8,1911;0,7252;8,226
4,165792;-0,6159;-7,9544;0,7547;8,014
4,168194;-1,3245;-7,8546;0,6087;7,989
4,191097;-2,1332;-7,5773;0,4260;7,883
4,193051;-2,8472;-7,6540;1,0027;8,228
4,194305;-3,3323;-7,8047;0,7394;8,518
4,216245;-3,4468;-8,0596;1,5910;8,909
4,218515;-3,0931;-8,5517;1,2421;9,178
4,240905;-2,5077;-8,8898;1,8843;9,427
4,243565;-1,9913;-8,8888;1,4419;9,223
4,244685;-1,7498;-8,6471;1,0063;8,880
4,265199;-1,9682;-7,8642;0,4468;8,119
4,267415;-3,3641;-4,8879;-0,0826;5,934
4,291248;-3,3604;-1,6983;-0,6478;3,820
4,292817;-0,5036;1,0489;-0,1552;1,174
4,293768;2,0564;5,0726;-0,6149;5,508
4,315878;1,9382;11,8523;-1,0091;12,052
4,318241;2,5841;19,6405;-9,8434;22,121
4,340847;4,6083;23,3446;-10,0429;25,828
4,343428;6,0662;21,0070;-10,1671;24,113
4,345271;3,5425;14,4434;-10,2025;18,035
4,365519;0,7025;8,5340;-8,5225;12,081
4,367971;-1,0100;3,8122;-8,3667;9,250
4,397776;-0,4784;-0,8339;-6,1370;6,212
4,399944;-0,5227;-1,2465;-5,9570;6,108
4,401154;1,5373;0,4036;-5,6665;5,885
4,416195;1,2815;1,9070;-3,0900;3,851
