time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,996021;0,1897;-0,0575;-0,2511;0,320
0,997574;0,2382;0,1659;-0,3377;0,445
0,998386;-0,0568;-0,0343;-0,3461;0,352
1,020622;-0,3524;-0,1962;-0,1219;0,421
1,022477;-0,5722;-0,2812;-0,1281;0,650
1,045562;-0,4082;-0,0598;0,0452;0,415
1,047125;-0,2837;-0,1808;0,0369;0,338
1,047785;-0,0485;-0,0307;0,0468;0,074
1,070761;0,0314;-0,1470;0,0677;0,165
1,072218;0,0315;-0,1085;0,0673;0,132
1,095987;-0,0462;-0,0697;0,0863;0,120
1,097231;-0,0481;-0,0692;0,0887;0,122
1,098068;-0,0487;0,0850;0,1186;0,154
1,120751;0,1823;0,0849;0,0512;0,208
1,122049;1,1406;0,2396;0,0482;1,167
1,146078;0,9107;0,2041;-0,3068;0,982
1,147494;0,9488;-0,2523;-0,3106;1,030
1,148681;0,7171;-0,7062;-0,5798;1,161
1,170713;0,2926;-0,6989;-0,5839;0,957
1,171874;0,0590;-0,5757;-0,4159;0,713
1,195404;-0,0618;-0,5276;-0,4185;0,676
1,196983;0,0089;-0,4423;-0,2649;0,516
1,198049;-0,1894;-0,4724;-0,2641;0,573
1,220527;-0,2744;-0,2747;-0,1043;0,402
1,221937;-0,5877;0,0365;0,0869;0,595
1,245454;-1,0912;0,3458;0,0926;1,148
1,247532;-1,0579;0,4628;0,2761;1,187
1,248516;-0,9477;0,4629;0,2840;1,092
1,270136;-0,8771;0,3869;0,2826;0,999
1,271822;-0,2685;-0,7619;0,2895;0,858
1,295532;0,5691;-0,5269;0,2279;0,808
1,297160;-0,4325;1,0162;0,2238;1,127
1,298224;-0,8158;1,6774;0,1478;1,871
1,320458;-1,0323;1,6695;0,1351;1,968
1,322167;-1,5031;1,3000;-0,1992;1,997
1,345323;-1,7335;0,4196;-0,2146;1,796
1,346921;-1,6912;0,3771;-0,4496;1,790
1,348110;-1,4512;0,2550;1,0997;1,839
1,370776;-2,1996;0,6283;1,0707;2,526
1,372464;-1,9488;0,9626;1,0390;2,409
1,397734;-1,3900;2,1789;1,0053;2,773
1,399415;-0,9654;3,2239;0,6994;3,437
1,400234;-0,6101;3,2645;0,6644;3,387
1,420438;0,7452;2,4192;0,6330;2,609
1,422094;3,7546;1,5319;1,6345;4,372
1,446707;3,9447;1,2947;1,5855;4,444
1,448542;2,4908;0,5526;1,5464;2,983
1,450013;0,1460;0,4710;1,5127;1,591
1,470897;-0,4461;1,6677;-2,0479;2,678
1,472341;-0,7414;2,9113;-4,9536;5,793
1,496556;-1,4554;2,6521;-4,9750;5,823
1,498210;-2,0905;0,7786;-4,9889;5,465
1,499202;-2,9972;0,2113;-5,0010;5,834
1,520727;-1,3787;0,5290;-3,4798;3,780
1,522662;0,4659;0,9628;-3,4858;3,646
1,545127;1,8232;0,8845;-0,9097;2,221
1,547011;2,3793;2,0094;-0,8418;3,226
1,548518;2,0786;2,5340;-0,7744;3,368
1,570563;1,5763;2,6380;-2,0735;3,707
1,572578;-1,5019;4,5221;-1,9480;5,148
1,595576;-4,0717;4,7753;-1,7939;6,527
1,597974;-4,6125;2,8910;-1,6272;5,682
1,599199;-2,3539;0,2538;-0,0408;2,368
1,620706;-1,3925;-1,1163;0,1299;1,789
1,622406;-0,4917;-1,4203;0,2807;1,529
1,645494;0,7387;-1,5423;0,3624;1,748
1,647361;0,7813;-0,4092;0,4218;0,978
1,648190;0,5750;0,3517;0,0660;0,677
1,670965;0,4524;1,2067;0,1400;1,296
1,672984;0,7577;1,2878;0,1483;1,501
1,695640;2,0898;0,5636;0,1875;2,173
1,697783;2,5872;0,0277;0,1084;2,590
1,698885;0,2541;0,2960;0,1391;0,414
1,720704;-1,8699;-0,3573;0,1488;1,910
1,722600;-1,8910;-1,1398;0,1032;2,210
1,745219;-2,1329;-0,2904;0,0454;2,153
1,747287;-1,6868;0,5122;1,0468;2,050
1,748668;-0,6248;2,1413;0,9767;2,435
1,770680;-0,1383;3,0807;0,9114;3,216
1,772785;0,3290;3,1937;0,8717;3,327
1,795853;-0,6945;3,0621;0,4026;3,166
1,798295;-0,8599;1,9384;0,4502;2,168
1,799288;-0,8676;0,6768;0,4884;1,204
1,820977;-1,1816;-0,3721;0,7414;1,444
1,822623;-1,9146;-0,0668;0,7307;2,050
1,845560;-2,3095;0,0981;0,7011;2,416
1,848382;-2,7873;0,7895;0,6519;2,969
1,849505;-3,0412;1,6929;0,3755;3,501
1,870736;-3,2211;2,6354;0,3368;4,175
1,873151;-2,6904;2,1045;0,3196;3,431
1,895578;-2,3401;1,5289;0,3126;2,813
1,897878;-1,9876;1,1849;0,3077;2,334
1,898864;-1,5391;1,1819;1,1430;2,252
1,920577;-0,8214;1,2227;1,1322;1,858
1,922416;-0,9063;1,0011;1,1168;1,752
1,945576;-0,5664;0,8622;1,0943;1,504
