time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,994816;0,2726;0,1752;-0,5433;0,633
0,996578;0,2873;-0,0538;-0,5338;0,609
0,997471;0,1480;-0,4337;-0,4939;0,674
1,019453;0,0481;-0,4334;-0,2824;0,520
1,020743;-0,2034;-0,4718;-0,2445;0,569
1,044536;-0,3351;-0,6257;-0,0198;0,710
1,046394;-0,3861;-0,7811;0,0040;0,871
1,047408;-0,4694;-0,7068;0,3040;0,901
1,069267;-0,6672;-0,9363;0,3152;1,192
1,070373;-0,7530;-0,9940;0,5775;1,374
1,094924;-0,7627;-1,1585;0,5799;1,503
1,096081;-0,6945;-1,2454;0,9078;1,690
1,097254;-0,6611;-1,3286;0,8993;1,735
1,119355;-0,6265;-1,2918;1,1973;1,869
1,120673;-0,7394;-1,2463;1,2662;1,924
1,144404;-0,8106;-0,9251;1,2294;1,739
1,146083;-0,4534;-0,4861;1,1788;1,353
1,146725;-0,2454;-0,0471;1,1233;1,151
1,169870;0,0098;0,5861;0,8075;0,998
1,171055;0,3835;0,9522;0,7325;1,261
1,194570;0,5302;1,0512;0,5789;1,312
1,195751;0,7934;0,6911;0,5000;1,165
1,196676;1,2110;1,0209;0,1252;1,589
1,219487;1,2071;1,6151;0,0502;2,017
1,220745;0,8603;1,4879;0,1222;1,723
1,245177;0,2847;1,3294;0,0679;1,361
1,246860;0,0927;1,0685;-0,2035;1,092
1,247751;0,5066;0,1907;-0,2302;0,588
1,270042;0,4197;-0,2701;-0,2569;0,561
1,271104;-0,2101;0,2956;0,1892;0,409
1,294728;-0,4226;0,6624;0,1845;0,807
1,296212;-0,8327;1,0255;0,1907;1,335
1,297041;-1,0895;1,5709;0,2012;1,922
1,319428;-1,3558;1,8798;-0,3075;2,338
1,320981;-1,7768;2,0677;-0,2737;2,740
1,344972;-1,6992;1,2163;-0,2371;2,103
1,346366;0,7147;-0,7424;0,4895;1,141
1,347007;1,1401;-0,2861;0,5220;1,286
1,369805;1,6438;0,4050;0,5510;1,780
1,371327;5,7136;0,1548;-1,8076;5,995
1,394550;-2,3236;5,7488;-1,7991;6,456
1,396417;-6,3749;9,0601;-3,8700;11,735
1,397764;-6,5475;10,5203;-3,8802;12,985
1,419699;-4,2943;9,2817;-4,4735;11,163
1,421373;-1,8412;7,7037;-4,4853;9,102
1,445196;-1,5194;7,5929;-4,5001;8,956
1,447302;-2,0023;7,3481;-4,5002;8,846
1,448515;-3,0251;6,5374;-4,4230;8,453
1,469337;-4,0709;5,4026;-4,2861;8,008
1,471468;-4,2097;4,0101;-3,4153;6,743
1,494801;-3,4817;2,8530;-3,1860;5,515
1,497018;-2,4924;1,8465;-0,8025;3,204
1,498357;-1,5886;1,1466;-0,0519;1,960
1,519322;-0,5857;1,2621;0,2176;1,408
1,520488;-0,3664;-3,5135;0,6227;3,587
1,546132;-0,0899;-2,7497;0,9201;2,901
1,547381;-0,4027;-2,4696;1,2195;2,784
1,548382;-1,0244;-2,3513;1,5131;2,978
1,569838;-2,1164;-0,8251;2,5809;3,438
1,572298;-2,6169;-0,2463;2,7015;3,769
1,594756;-2,4295;-1,1053;2,7908;3,862
1,596875;-2,1329;-2,6338;2,8427;4,424
1,598350;-1,3288;-4,5709;2,7921;5,519
1,619938;0,1759;-5,6529;1,5595;5,867
1,621999;1,1366;-3,8703;0,4827;4,062
1,644630;4,9812;0,3144;0,2480;4,997
1,646561;4,9004;0,4609;-0,6380;4,963
1,647774;1,9936;1,8250;-0,8676;2,839
1,669961;0,5029;1,5941;-2,5142;3,019
1,672207;-0,0466;1,5870;-2,7375;3,165
1,694708;-0,2497;1,6956;-3,3896;3,798
1,696969;-0,3465;1,3131;-3,5567;3,807
1,698128;-0,5453;1,2361;-3,8128;4,045
1,719390;-0,3678;1,2804;-3,7935;4,021
1,721671;-0,1709;1,9852;-3,7004;4,203
1,744862;-0,0777;2,8864;-1,2383;3,142
1,747071;-0,2567;3,0939;-1,0945;3,292
1,748180;-1,4683;3,1814;0,9402;3,628
1,769820;-2,3077;3,2885;1,0997;4,165
1,772144;-3,0174;2,7391;1,2732;4,270
1,794547;-2,6347;3,4875;-0,4764;4,397
1,797014;-1,8921;3,8867;-0,3104;4,334
1,798028;-1,6631;3,1430;-4,9469;6,092
1,819826;-2,0339;2,2795;-4,6932;5,600
1,821876;-2,1931;1,8750;-4,4336;5,290
1,844742;-1,8951;1,8762;-4,2006;4,976
1,846993;-1,7844;1,9663;-3,7502;4,595
1,848536;-2,2940;1,5820;-3,5757;4,533
1,870034;-3,1479;1,1693;-3,0333;4,525
1,872425;-3,6853;1,4049;-0,3168;3,957
1,894694;-3,4078;0,6881;-0,1464;3,480
1,896974;-3,2412;0,5901;0,0228;3,295
1,898146;-2,1201;1,0756;0,1901;2,385
1,919800;-1,8689;2,5209;0,2829;3,151
1,921850;-1,1115;3,8162;-0,8679;4,068
1,944655;-1,5371;3,9299;-0,6567;4,271
1,947181;-2,4035;3,2038;-0,4456;4,030
1,948612;-2,3513;2,6781;-0,3335;3,579
1,969896;-1,9585;2,2361;-0,2496;2,983
1,972122;-1,8629;1,8832;-0,1866;2,656
1,995718;-2,8911;1,2692;-0,1261;3,160
1,998399;-3,9431;0,3099;-0,0727;3,956
1,999931;-2,7013;1,0407;-0,0199;2,895
2,019722;-1,2753;1,7764;-1,5002;2,652
2,021335;-1,0805;1,9002;-1,5108;2,657
2,044088;-1,1965;0,8406;0,3351;1,500
2,044826;-1,3546;0,4352;0,3420;1,463
2,045151;-1,2859;-0,0441;0,5786;1,411
2,069873;-0,9603;-0,1369;0,5827;1,132
2,071203;-0,6791;-0,1132;0,7970;1,053
2,094594;-0,3246;0,0266;0,7623;0,829
2,096583;-0,0343;-0,2129;2,1837;2,194
2,097700;-0,2144;-0,2579;2,1786;2,204
2,119771;-0,1301;-0,8770;2,1604;2,335
2,121256;-0,1758;-1,3416;2,4770;2,822
2,144975;2,2870;-1,9963;2,4458;3,898
2,147111;4,0322;-2,3432;2,4041;5,247
2,148354;4,8888;-2,0000;2,3587;5,785
2,169662;4,5562;-0,3932;6,3059;7,790
2,172220;3,2642;-0,1256;6,1677;6,979
2,194729;1,6248;0,2591;6,0262;6,247
2,197185;0,2836;0,4932;3,4625;3,509
2,198383;0,6557;0,4630;3,2922;3,389
2,220394;1,7187;0,2846;2,3904;2,958
2,221772;2,4849;-0,4994;1,7167;3,061
2,244759;2,7408;-1,1991;1,5198;3,356
2,247039;2,3538;-1,8891;1,3138;3,292
2,248162;1,6866;-2,7625;1,1098;3,422
2,269655;0,7503;-3,2095;3,0656;4,501
2,272097;0,0835;-3,4558;2,8648;4,490
2,294628;-0,8467;-3,1173;2,6493;4,178
2,296930;-1,0553;-2,6559;2,4113;3,739
2,298397;-1,1680;-2,4183;1,8628;3,268
2,319165;-1,1650;-2,3794;1,6724;3,133
2,321113;-1,1618;-2,1836;1,4890;2,887
2,344562;-1,0171;-1,7173;1,2973;2,380
2,346492;-0,7767;-1,2433;1,2796;1,946
2,347470;-0,1975;-0,8437;1,0846;1,388
2,370494;0,2242;-0,6748;0,8842;1,135
2,372388;0,7047;-0,7405;0,9031;1,364
2,395030;1,1184;-0,9222;0,7017;1,610
2,396884;1,3754;-1,2640;0,1245;1,872
2,398055;1,4978;-1,4185;-0,0595;2,064
2,425374;1,3199;-1,4591;-0,1962;1,977
2,427495;0,4031;-0,8198;-0,3414;0,975
2,445342;-0,0225;-0,1458;-0,4575;0,481
2,446582;-0,1741;0,2085;0,6892;0,741
2,447119;-0,1845;0,5962;0,6239;0,883
2,469858;0,4066;0,8534;1,8910;2,114
2,472137;1,5324;1,1299;2,8825;3,455
2,495024;2,8894;1,3277;2,8957;4,301
2,497485;3,4442;1,9426;2,9308;4,922
2,498808;3,0797;2,3713;2,9594;4,885
2,524292;1,7861;2,6244;-0,6319;3,237
2,526364;0,2310;2,5628;-0,6099;2,644
2,545267;-1,9206;1,2954;-3,3994;4,114
2,547115;-1,9288;0,2474;-3,3537;3,877
2,548048;-1,4201;-0,6496;-3,3135;3,663
2,569184;-0,9826;-1,2785;-3,2755;3,651
2,571700;-0,6445;-1,1407;-2,7098;3,010
2,594452;-0,5236;-1,0493;-2,6936;2,938
2,596655;-0,7205;-0,8187;-2,3021;2,547
2,598060;-0,9617;-0,4441;-2,2354;2,474
2,623633;-0,9014;-0,0276;-2,1017;2,287
2,625287;-0,9147;0,2422;-3,8919;4,005
2,644667;-0,7951;0,1674;-3,7718;3,858
2,646648;-1,0018;-0,2592;-4,2173;4,342
2,647686;-0,8472;-1,0760;-4,0753;4,299
2,670303;-0,7551;-1,9123;-3,8884;4,399
2,672646;-0,2485;-2,5472;-3,7068;4,504
2,694755;0,0913;-2,3272;-3,6872;4,361
2,697337;0,3179;-1,7570;-3,4950;3,925
