time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,980454;0,0149;-0,2701;-0,6896;0,741
0,981820;-0,4747;-0,0679;-0,3923;0,620
1,002925;-0,5708;-0,0640;-0,3207;0,658
1,004212;-0,5856;-0,0631;-0,6864;0,904
1,004739;-0,7086;-0,2970;-0,6900;1,033
1,026504;-0,8292;-0,4939;-0,6123;1,143
1,027607;-0,8346;-0,6901;0,6933;1,286
1,053858;-0,9874;-0,9260;0,7471;1,546
1,054937;-0,9411;-0,8209;2,7445;3,015
1,055492;-0,8885;-0,7957;2,7679;3,014
1,078565;-0,6788;-0,4655;2,8388;2,956
1,079693;-0,4704;-0,4396;2,8020;2,875
1,102241;-0,2642;-0,4498;2,7929;2,841
1,103325;-0,2480;-0,4574;2,7264;2,776
1,103861;-0,1159;-0,5023;2,6666;2,716
1,130363;-0,1312;-0,5004;2,4861;2,539
1,131541;-0,2200;-0,6839;2,2903;2,400
1,154199;-0,3066;-0,6723;2,2379;2,357
1,155472;-0,3941;-0,8466;2,0420;2,245
1,156082;-0,4422;-0,7094;1,9090;2,084
1,177762;-0,3373;-0,6049;1,7092;1,844
1,178441;-0,3060;-0,4591;1,5577;1,653
1,200958;-0,4671;-0,6529;1,3616;1,581
1,201382;-0,6309;-0,4200;1,2325;1,447
1,201626;-0,4919;-0,4482;1,0442;1,238
1,227628;-0,5067;-0,3559;0,9192;1,108
1,228475;-0,6327;-0,3400;0,8070;1,080
1,252098;-0,6418;-0,3223;0,6279;0,954
1,253167;-0,5398;-0,3123;0,5472;0,830
1,253731;-0,7003;-0,2697;0,4106;0,855
1,279001;-0,7222;-0,4086;0,4507;0,944
1,279546;-0,9392;-0,4049;0,4244;1,107
1,302445;-0,9616;-0,2097;0,4210;1,070
1,303636;-0,7873;0,0598;0,3878;0,880
1,304407;-0,6860;0,2895;0,2588;0,788
1,326291;-0,6182;0,4391;0,2244;0,791
1,327103;-0,4338;1,2010;-0,2084;1,294
1,353671;-0,0964;1,8483;-0,2431;1,867
1,354686;-0,0667;1,8452;-3,5157;3,971
1,355388;-0,3811;1,4580;-3,5482;3,855
1,377244;-1,1512;1,3342;-3,5300;3,945
1,378167;-1,6805;1,1592;-2,7317;3,410
1,402121;-2,0882;0,9773;-2,7448;3,585
1,402720;-2,5679;0,3204;-1,1645;2,838
1,403254;-3,0540;-1,0634;-1,1466;3,431
1,428042;-3,9674;-4,0324;-1,0923;5,761
1,429211;-5,2656;-5,7032;-1,0252;7,830
1,453480;-5,4872;-2,6649;-0,6870;6,139
1,454557;-3,8111;-1,0539;-0,6196;4,002
1,455441;-2,9117;-0,4141;-0,5549;2,993
1,477149;-1,7235;-0,0893;-0,4914;1,794
1,478002;-0,7316;-0,6764;-0,4314;1,086
1,503082;0,1467;0,0792;-0,3706;0,406
1,503862;2,2913;1,9469;-1,1511;3,220
1,504440;2,1773;3,8162;-3,1178;5,387
1,526656;-0,0458;4,3484;-3,0534;5,314
1,527537;-1,5869;3,8162;-5,1009;6,565
1,554132;-0,3212;4,1260;-5,0452;6,525
1,555353;0,7436;4,9474;-7,2312;8,793
1,555952;1,0866;5,4385;-7,1931;9,083
1,576409;0,4601;5,6261;-7,1468;9,107
1,577630;0,2744;5,4425;-7,1106;8,959
1,603608;-0,2704;5,2584;-4,4607;6,901
