time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
4,377284;0,7869;-0,0883;-0,6757;1,041
4,379267;0,4525;-0,2731;-0,6970;0,875
4,380907;0,1117;-0,4640;-0,7021;0,849
4,393436;-0,1212;-0,5002;-0,7018;0,870
4,395171;-0,3581;-0,3805;0,1800;0,553
4,417837;-0,4445;-0,3733;0,1801;0,608
4,419161;-0,3803;-0,4410;0,0621;0,586
4,420258;-0,2032;-0,5064;-0,4760;0,724
4,443242;-0,1005;-0,3805;-0,4784;0,619
4,444688;0,0387;-0,3284;-0,5424;0,635
4,468351;0,6721;-0,2382;-0,5422;0,896
4,469740;0,8004;-0,2321;-0,6213;1,040
4,471033;0,7308;-0,3007;-0,5977;0,991
4,493146;0,6984;-0,2559;-0,6759;1,005
4,494480;0,7796;0,0938;-0,6838;1,041
4,518276;0,7856;0,2539;-0,6564;1,055
4,519778;0,6783;0,2987;-0,7427;1,049
4,520851;0,3709;0,2332;-0,7409;0,861
4,543024;0,0983;0,0914;-0,7062;0,719
4,544829;-0,5935;-0,3203;-0,5473;0,869
4,568325;-1,2467;-0,5826;-0,5058;1,466
4,570084;-1,4015;-0,6930;-0,1319;1,569
4,571312;-0,7892;-0,9198;-0,0863;1,215
4,593061;-0,1018;-0,9539;0,0536;0,961
4,594231;0,0122;-0,8752;0,1738;0,892
4,620495;-0,2531;-1,0637;0,2174;1,115
4,622004;-0,6600;-0,7874;0,3305;1,079
4,622948;-0,7575;-0,5467;0,3421;0,995
4,643009;-1,0787;-0,1477;0,4651;1,184
4,645177;-1,1965;0,6314;0,0192;1,353
4,668352;-0,6923;1,3291;-0,0022;1,499
4,669806;-0,4563;1,6438;-0,3480;1,741
4,670888;-0,2120;1,4555;-0,3728;1,517
4,693327;0,2296;0,4599;-0,3540;0,624
4,694473;-0,4797;0,4235;-0,3818;0,745
4,718235;-1,4876;0,7621;-0,2500;1,690
4,720410;-1,9150;1,8600;-0,2725;2,684
4,721694;-2,7532;1,2183;-0,5849;3,067
4,743960;-3,8544;0,7631;-0,5950;3,974
4,745936;-3,7631;0,6054;-0,7884;3,892
4,768254;-2,6587;0,8173;-0,7898;2,891
4,770079;-1,9010;0,4891;-0,8960;2,158
4,771197;-1,8967;0,0344;-2,2233;2,923
4,793189;-2,4499;-1,6238;-2,2020;3,673
4,794923;-2,7261;-0,7993;-2,1753;3,578
4,817950;-2,8858;0,1413;-2,1473;3,600
4,820286;-2,9076;0,3020;-1,8493;3,459
4,821685;-2,4579;1,5310;-1,8180;3,419
4,843271;-1,3920;2,7586;-0,7837;3,188
4,845681;0,9055;3,8311;-0,7396;4,006
4,868657;1,0198;3,5288;-0,6945;3,738
4,870913;0,8651;2,7349;-1,8775;3,428
4,872430;0,7392;2,4840;-1,8296;3,172
4,899217;0,6728;1,8015;-1,7358;2,591
4,901581;-0,1582;1,3426;-0,6630;1,506
4,918234;0,1064;1,1552;-0,5285;1,275
4,920543;0,2148;2,0085;-0,1265;2,024
4,921671;-0,6411;2,5610;0,0121;2,640
4,943274;-0,8278;1,6337;0,1461;1,837
4,945540;-2,9497;1,2670;0,2442;3,220
4,968543;-4,7024;0,2951;-3,0689;5,623
4,970579;-4,6821;0,2571;-2,9809;5,556
4,971992;-5,7070;1,7195;-2,8969;6,627
4,997511;-5,9675;1,7256;-2,8063;6,816
4,998999;-5,4705;1,8654;-0,7679;5,831
5,018160;-4,4172;1,7736;-0,6555;4,805
5,020395;-3,7297;1,6938;-0,5542;4,134
5,021421;-4,1540;1,1391;-0,1990;4,312
5,042927;-3,7784;0,9006;-0,1575;3,887
5,045266;-3,7609;1,2039;-0,1287;3,951
5,068478;-3,6591;1,6702;-0,1077;4,024
