time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,186814;-0,2441;0,1350;-0,3624;0,457
1,186990;-0,0920;-0,0233;-0,3523;0,365
1,187102;-0,0158;-0,1062;-0,2049;0,231
1,207860;-0,1698;0,0024;-0,1648;0,237
1,208006;-0,1724;0,0726;-0,1498;0,240
1,232787;-0,3667;0,0668;-0,0873;0,383
1,232976;-0,3670;0,0585;-0,0732;0,379
1,233114;-0,5178;0,0858;-0,0273;0,526
1,257564;-0,5132;0,0347;-0,0016;0,514
1,257748;-0,4316;0,0990;0,0086;0,443
1,282996;-0,2718;0,1246;-0,0287;0,300
1,283147;-0,4171;0,1494;-0,0221;0,444
1,283233;-0,4850;-0,0549;-0,0287;0,489
1,309835;-0,5892;-0,3744;0,1516;0,714
1,310754;-0,5383;-0,7718;0,1506;0,953
1,335366;-0,1427;-0,9766;0,4007;1,065
1,336285;-0,1301;-0,7211;0,3976;0,834
1,336834;-0,0404;-0,5036;0,4602;0,683
1,359980;0,0491;-0,2847;0,4536;0,538
1,360864;0,2536;-0,2541;0,3992;0,537
1,384691;0,4578;-0,2985;0,3850;0,669
1,385822;0,5815;-0,3730;0,3277;0,765
1,386325;0,5107;-0,4005;0,2965;0,714
1,409368;0,4002;-0,3863;0,2653;0,616
1,409990;0,2851;-0,2904;0,3001;0,506
1,437628;0,1665;-0,2290;0,2705;0,392
1,438790;-0,0329;-0,3553;0,1823;0,401
1,439695;-0,1570;-0,4044;0,1563;0,461
1,459783;-0,2825;-0,5675;0,2422;0,679
1,460632;-0,4863;-0,6523;0,3454;0,884
1,486124;-0,7278;-0,5841;0,3217;0,987
1,486968;-0,7387;-0,5544;0,4578;1,031
1,487758;-0,9030;-0,5250;0,4345;1,131
1,509913;-1,1050;-0,2280;0,6111;1,283
1,510642;-1,2248;-0,1646;0,8009;1,473
1,535859;-1,5314;-0,2583;0,7713;1,734
1,536630;-1,7144;-0,5152;0,9243;2,015
1,537081;-1,8924;-0,7398;0,8938;2,220
1,560601;-2,0669;-0,8890;0,1675;2,256
1,561607;-2,2353;-0,9654;-0,6888;2,530
1,586082;-2,0922;-0,6994;-0,7322;2,324
1,587108;-2,0942;-0,3630;-0,2820;2,144
1,587883;-1,7056;0,2359;-0,3331;1,754
1,610136;-1,8804;0,2142;-0,3907;1,933
1,611060;-1,9318;0,4928;-0,6430;2,095
1,636874;-1,6301;2,1819;-0,7057;2,814
1,637783;-1,0167;2,8288;-0,9931;3,166
1,638379;-0,7492;3,2372;-1,0358;3,480
1,660160;-0,6704;3,2218;-1,9198;3,810
1,661242;-0,8559;3,6158;-1,9486;4,196
1,686289;-0,9687;4,0419;-2,2683;4,735
1,687184;-1,0444;3,9234;-2,2666;4,650
1,687759;-1,0235;3,5641;-2,9501;4,739
1,709389;-1,1308;3,4295;-3,3309;4,913
1,709819;-0,9929;3,7335;-3,2292;5,035
1,734971;-0,8506;3,3394;-3,1043;4,638
1,735412;-1,1070;2,2167;-2,9390;3,844
1,735843;-1,7510;1,9100;-2,2309;3,419
1,760800;-1,5624;2,7994;-1,8871;3,720
1,761726;-1,6463;3,1916;-1,6687;3,960
1,786394;-1,9595;3,3244;-1,4437;4,120
1,787385;-1,8107;3,0110;-1,2272;3,722
1,788084;-1,4685;2,5220;-1,6411;3,348
1,810808;-0,9221;2,5713;-1,4433;3,090
1,811921;-0,3614;2,2032;-1,2545;2,561
1,834950;-0,9812;3,2978;-1,0725;3,604
1,836043;-0,9857;3,4809;-0,0507;3,618
1,836789;-1,4678;4,1075;0,1043;4,363
1,860726;-2,6166;4,4073;0,2356;5,131
1,862136;-3,7733;4,3734;-1,1056;5,881
1,887403;-4,9672;3,0427;-1,0053;5,911
1,888946;-4,8494;2,9815;-1,0940;5,797
1,889559;-4,5722;2,1538;-1,0269;5,157
1,910710;-4,0657;1,8643;-0,9543;4,573
1,911657;-3,3568;1,2708;-0,9065;3,702
1,936029;-2,3702;0,5887;-0,0271;2,442
1,937419;-1,3925;-0,2897;0,0076;1,422
1,938151;-0,6822;-0,3963;0,0402;0,790
1,960759;-1,4704;-1,0702;0,0667;1,820
1,962690;-1,7740;-2,0414;0,0875;2,706
1,986726;-1,2797;-2,3546;0,0999;2,682
1,988023;-0,3367;-2,6989;-0,3555;2,743
1,988858;1,2866;-3,4231;-1,2554;3,866
2,016356;2,4409;-3,9529;-1,2221;4,804
2,017445;3,7710;-3,7514;-1,1750;5,447
2,036655;4,1688;-2,3581;-1,1277;4,921
2,037941;4,9628;-1,4965;-0,8845;5,258
2,038289;5,7659;-0,9743;-0,8383;5,907
2,060813;6,5194;-0,7525;1,0846;6,652
2,062128;6,9917;-1,3237;1,0797;7,197
2,086734;7,0576;-1,3775;1,0533;7,268
2,088107;7,0582;-1,0295;1,5640;7,302
2,088746;6,9247;-0,5480;1,5392;7,115
2,114793;6,0538;0,0710;1,5159;6,241
2,116297;4,3179;0,2233;2,8820;5,196
2,135754;1,1905;-0,0539;2,8356;3,076
2,136913;0,7603;0,1094;2,7827;2,887
2,137502;-0,2160;0,0950;2,7139;2,724
2,159789;-0,6541;0,2394;0,6337;0,942
2,161157;-0,9313;0,2261;0,5442;1,102
2,186246;-1,0163;0,3584;0,1552;1,089
2,187540;-1,0504;0,3954;0,0752;1,125
2,188252;-1,0041;0,5815;-0,6201;1,316
2,213665;-0,8547;0,6493;-0,6890;1,275
2,215027;-0,4667;0,6472;-0,7504;1,095
2,235309;-0,3811;0,6516;-0,7951;1,096
2,236910;-0,3016;0,4395;-0,5950;0,799
2,237555;-0,2330;0,4016;-0,6255;0,779
2,259498;-0,2643;0,3160;0,0355;0,414
2,260956;-0,2371;0,1831;0,7259;0,785
2,286115;-0,0188;0,4279;0,7182;0,836
