time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,763381;0,7103;0,2177;-0,0889;0,748
2,764731;0,8617;0,2158;-3,2383;3,358
2,765783;0,7832;0,1373;-3,2314;3,328
2,786767;0,5123;-0,0169;-3,2518;3,292
2,787188;0,1615;-0,1681;-3,2053;3,214
2,809586;-0,3059;-0,3189;-3,1945;3,225
2,810246;-0,3137;-0,3159;-0,0309;0,446
2,810746;-0,3601;-0,6185;-0,0217;0,716
2,833170;-0,1378;-0,4219;0,3199;0,547
2,834044;-0,3359;-0,1882;0,4030;0,557
2,858063;-0,1498;0,0068;0,4077;0,434
2,858491;-0,2317;-0,1044;0,4406;0,509
2,858766;-0,1609;-0,2903;0,4424;0,553
2,888559;-0,1248;-0,3642;0,5139;0,642
2,889905;-0,1655;-0,5138;0,5123;0,744
2,907155;-0,2418;-0,5805;0,6138;0,879
2,907617;-0,2799;-0,5661;0,5883;0,863
2,907861;-0,3156;-0,4750;0,7035;0,906
2,933492;-0,2751;-0,4968;0,6710;0,879
2,934519;-0,2700;-0,3660;0,6948;0,830
2,959313;-0,1102;-0,1189;0,6537;0,673
2,960266;-0,0653;-0,0998;0,5404;0,553
2,960855;-0,1723;-0,1193;0,4995;0,542
2,986986;-0,3154;-0,0233;0,4500;0,550
2,987866;-0,3771;-0,0820;0,4331;0,580
3,008317;-0,5923;-0,0628;0,3776;0,705
3,009112;-0,6541;-0,2733;0,4979;0,866
3,009786;-0,8692;-0,4835;0,4435;1,089
3,034470;-0,5905;-0,9198;0,6150;1,254
3,035366;-0,9618;-0,8969;0,7892;1,534
3,058031;-1,8328;-0,9580;0,7506;2,200
3,058789;-1,8206;-0,9481;0,7758;2,194
3,059515;-2,1898;-0,8648;0,7441;2,469
3,085586;-1,7829;-0,2508;0,6530;1,915
3,087084;-2,4866;0,7090;-1,0652;2,797
3,110640;-2,9908;1,2788;-1,1086;3,436
3,111994;-2,6848;1,7282;-1,1909;3,408
3,112739;-1,7185;1,7881;-3,1931;4,043
3,133429;-1,3156;1,6090;-3,2447;3,853
3,134472;-1,6007;1,2360;-4,8645;5,268
3,160147;-2,2986;1,0100;-4,9165;5,520
3,161799;-2,9951;0,9972;-5,1767;6,063
3,162440;-2,9557;1,0022;-5,1386;6,012
3,184135;-1,9359;1,0988;-6,0528;6,449
3,185088;-1,4164;1,4479;-5,9771;6,311
3,210215;-0,4611;4,0618;-5,8091;7,103
3,211182;0,1699;4,4685;-4,4865;6,334
3,211580;0,1868;4,7146;-4,1923;6,312
3,234935;-0,6746;4,6182;-1,8755;5,030
3,236290;-1,2558;4,5643;-1,5332;4,976
3,261055;-1,6037;4,6395;-1,1765;5,048
3,262804;-1,5967;4,4574;-0,8073;4,803
3,263478;-0,7761;3,4926;-0,4128;3,602
3,283765;-0,2287;2,2242;-0,0090;2,236
3,284519;-0,3348;1,2930;0,4192;1,400
3,309095;-0,6779;0,9694;0,7598;1,406
3,310542;-0,8333;1,0579;0,9608;1,654
3,311210;-1,2857;1,6339;1,0880;2,347
3,333613;-1,6439;2,1487;0,2885;2,721
3,334839;-0,7740;1,2492;-1,3909;2,023
3,360925;-1,0489;1,9230;-1,4048;2,602
3,362398;-1,2008;2,8271;-1,4915;3,415
3,363179;-1,6194;3,4279;-1,5992;4,115
3,384217;-2,4643;3,3827;-1,4385;4,425
3,385423;-3,4950;3,1079;-1,5426;4,925
3,409749;-3,4058;2,3309;-0,8396;4,212
3,411095;-2,1338;1,2880;-0,8792;2,643
3,411850;-0,4711;0,1822;0,9618;1,086
3,433767;0,2879;-0,4919;0,9197;1,082
3,435105;0,4347;-0,7824;1,6820;1,905
3,458983;0,5047;-0,2320;1,6663;1,756
3,460247;0,5728;-0,2631;1,9642;2,063
3,460846;0,4503;0,0897;2,2245;2,271
3,483088;0,6583;0,0271;2,2922;2,385
3,484034;0,6752;0,0202;2,3086;2,405
3,508469;1,0814;-0,0625;2,2856;2,529
3,509441;1,5425;-0,2910;0,5771;1,672
3,509895;1,6815;-0,3992;0,5541;1,815
3,531678;1,6999;-0,6970;0,5306;1,912
3,532332;1,6343;-1,0686;0,7745;2,101
3,557374;1,5491;-1,2788;0,7358;2,139
3,557973;4,8601;-4,1989;1,2621;6,546
3,558339;2,8734;-3,0864;1,1324;4,366
3,583751;1,4443;-0,0114;0,5059;1,530
3,584739;2,9850;0,6218;0,4550;3,083
3,609510;1,6856;0,3764;0,3475;1,762
3,610923;1,1140;0,0563;0,2471;1,142
3,611760;-0,1100;-0,1070;0,1464;0,212
3,634359;-1,1755;-0,0782;1,0805;1,599
3,635603;-0,3862;-0,0199;1,0011;1,073
3,659879;1,5584;-0,0179;1,0017;1,853
3,661457;2,4395;-0,7469;1,0016;2,741
3,662284;3,1338;-1,7073;1,0011;3,706
3,684912;3,5452;-2,2754;0,9963;4,329
3,686255;1,7967;-2,0664;0,1395;2,742
3,709913;-3,0530;0,0963;0,1281;3,057
3,711041;-3,1360;0,1432;0,9649;3,284
3,711575;-5,5224;3,1573;0,5896;6,388
3,734813;-14,2860;7,3138;0,5777;16,060
3,736262;-13,7620;6,9205;0,5576;15,414
3,761920;-11,3767;5,4855;0,5151;12,641
3,763682;-7,8093;4,1506;-0,1518;8,845
3,764481;-3,8645;3,1835;-0,2096;5,011
3,783736;-2,3677;1,8536;-0,7700;3,104
3,784531;-3,2404;1,7282;-0,7397;3,746
3,809679;-6,8408;1,6315;-0,7797;7,076
3,810888;-6,4339;1,2825;-0,8023;6,609
3,811488;-5,5893;1,3700;-0,8229;5,813
3,834790;-4,1384;1,6444;-0,0710;4,454
3,836223;-3,0371;0,8587;1,9615;3,716
3,861625;-8,8158;-0,7134;1,9600;9,059
3,863000;-9,1454;-3,3278;1,9624;9,928
3,863711;-9,1128;-4,6078;1,9743;10,401
3,883631;-8,3615;-5,0207;0,3627;9,760
3,884552;-6,7536;-5,0636;0,4030;8,451
3,909786;-6,3655;-4,1297;0,4459;7,601
3,910998;-5,7218;-3,0665;0,4827;6,510
3,911540;-4,7152;-2,0961;2,0714;5,560
3,934480;-4,4230;-0,4761;2,0843;4,913
3,935946;-4,2330;1,2521;2,3940;5,022
3,960546;-3,3745;2,7876;2,3288;4,958
3,961983;-2,6663;3,8738;2,3380;5,252
3,962786;-2,1655;4,4101;2,2208;5,392
3,984195;-0,6349;4,2910;2,1030;4,821
3,985243;2,2286;1,9193;1,6446;3,370
4,009851;3,0623;0,2274;1,5373;3,434
4,010901;5,1274;-0,6687;1,4304;5,365
4,011402;6,4857;-1,8358;1,3254;6,870
4,034247;7,3279;-2,6623;0,7997;7,837
4,035402;6,5489;-2,8010;-1,1043;7,208
4,060915;4,4596;-2,3110;-1,2143;5,167
4,062413;2,3878;-1,7789;-1,3289;3,261
4,063215;0,7473;-1,5989;-1,4383;2,277
4,083409;-0,0847;-1,5605;-0,9513;1,830
4,084150;-0,4104;-1,3861;0,1642;1,455
4,109842;0,6718;-2,9765;0,0679;3,052
4,111060;3,0134;-2,0857;0,2949;3,677
4,111667;3,3190;-0,3314;0,2042;3,342
4,134410;2,7098;1,1443;0,4501;2,976
4,135949;0,8552;1,4693;0,3462;1,735
4,160186;-0,7806;1,1848;0,4308;1,483
4,161744;-1,1012;0,5045;0,3353;1,257
4,162516;-0,8892;-0,8862;0,2449;1,279
4,183270;-0,4380;-2,1391;0,1572;2,189
4,184151;-0,3913;-3,0305;-0,3263;3,073
4,209672;-1,2296;-3,7402;-0,4181;3,959
4,210872;-1,1933;-3,7555;-0,4975;3,972
4,211454;-0,7690;-2,8690;-0,1490;2,974
4,233813;-0,6965;-0,7257;-0,2075;1,027
4,235169;-0,5903;6,2444;-0,0060;6,272
4,260764;-2,6731;9,3766;0,0008;9,750
4,262179;-3,7641;11,2751;-0,2131;11,889
4,262870;-2,1073;10,0231;-0,1584;10,243
4,283376;-0,2108;7,6547;-0,7355;7,693
4,284304;1,1089;5,2486;-0,6612;5,405
4,309730;1,9243;2,7662;-0,5905;3,421
4,310959;2,5048;0,8466;-0,5409;2,699
4,311538;3,3610;0,3648;-0,4921;3,416
4,334021;4,4906;-0,2860;-1,7141;4,815
4,335329;5,9596;-0,3319;-1,6634;6,196
4,360403;5,3149;1,3738;-1,6002;5,718
4,361760;5,2373;1,2861;-0,9907;5,483
4,362524;2,8601;4,0653;-0,9103;5,053
4,388301;2,0267;5,3962;-0,7083;5,808
4,389694;1,7914;5,5672;-0,5933;5,878
4,411684;2,2273;5,4095;-0,5836;5,879
4,412534;3,6454;4,8349;-0,4584;6,073
4,412813;4,4946;3,7802;-0,3449;5,883
4,433828;4,0942;2,1744;-0,2537;4,643
4,434918;3,4717;0,6121;-1,0614;3,682
4,460173;2,9434;-0,7502;-1,0027;3,199
4,461506;3,1569;-1,5734;-1,1345;3,705
4,462185;3,3916;-2,0825;-1,5746;4,280
4,488177;3,3816;-2,4333;-1,5064;4,430
4,489787;3,3688;-2,4290;-1,7407;4,503
4,510651;2,8955;-2,0265;-1,6772;3,912
4,511985;2,7537;-1,3469;-1,6010;3,458
4,512619;2,2764;-0,5743;-1,5393;2,807
4,533019;1,8804;0,3991;-1,4831;2,428
4,534293;1,6219;0,8840;0,2442;1,863
4,560047;1,5346;0,9225;0,2627;1,810
4,561400;1,6154;0,7769;1,4234;2,289
4,562165;1,6918;0,4083;1,4316;2,254
4,583790;1,5401;-0,2273;1,4542;2,130
4,584730;1,5500;-0,7142;-0,0807;1,709
4,610648;1,3251;-1,0925;-0,0281;1,718
4,612051;1,0386;-1,2815;-0,6946;1,790
4,612801;0,7616;-1,4715;-0,6278;1,772
4,634301;-0,4976;-1,8895;-0,5691;2,035
4,635698;-1,1049;-1,9232;-0,5094;2,276
4,658993;-0,8283;-1,9944;-0,4869;2,214
4,660373;-0,4646;-1,8295;-0,4525;1,941
4,661023;-0,3354;-1,8561;0,0157;1,886
4,683358;-0,3443;-1,8807;0,0047;1,912
4,684151;-0,0308;-1,9067;-0,4737;1,965
4,709985;0,1578;-1,8542;-0,4900;1,924
4,711408;0,1390;-1,7265;-0,6389;1,846
4,712218;-0,2842;-1,3726;-1,5932;2,122
4,734147;-0,4630;-0,8304;-1,5907;1,853
4,735526;0,0173;-0,5972;-1,8547;1,949
4,760242;1,2678;0,0180;-1,8497;2,243
4,761746;-0,0028;-0,4400;-1,8500;1,902
4,762510;-1,2259;-1,1644;-1,8656;2,518
4,784625;-1,3357;-1,7383;-1,4901;2,651
4,785788;-1,3321;-1,7763;-0,0391;2,221
4,809936;-0,2246;-0,7783;-0,0432;0,811
4,811079;0,2185;-0,0084;0,9548;0,980
4,811632;0,3442;0,6029;0,9880;1,208
4,833542;0,6920;1,0198;1,0407;1,613
4,834826;1,1952;1,2396;-1,4900;2,277
4,862169;1,8755;1,2509;-1,3696;2,638
4,863287;2,3503;1,1841;-1,2643;2,920
4,863819;2,1534;0,7398;-1,1533;2,552
4,883697;1,6232;0,6861;-1,3428;2,216
4,884582;1,2590;1,2921;-1,2256;2,181
4,909573;1,6992;1,7847;-1,1061;2,701
4,910708;3,3206;1,8985;-0,9896;3,951
4,911299;9,0271;1,1758;-1,1053;9,170
4,933889;-2,0431;1,9501;-1,0021;2,997
4,935159;-2,5332;2,3799;-2,0918;4,057
4,959744;-5,3545;3,1923;-1,9933;6,545
4,961182;-5,6409;2,8156;-1,8858;6,581
4,962035;-3,7006;1,9797;-0,4043;4,216
4,984097;-1,7918;0,9901;-0,3072;2,070
4,985045;-1,7570;0,0400;-0,2250;1,772
5,010297;-4,3043;-4,2728;-0,1863;6,068
5,011454;-4,2143;-4,3049;1,7984;6,287
5,012126;-1,1930;-6,6020;1,8256;6,953
5,034365;-2,7138;-1,7772;3,6498;4,883
5,035593;-3,0593;0,5906;3,6723;4,816
5,059868;-1,4402;1,9242;3,6920;4,405
5,061223;0,2263;3,2585;2,1792;3,927
5,061951;2,1013;4,4776;2,1991;5,413
5,084304;3,3684;5,3203;1,4968;6,472
5,085375;3,9349;5,5964;0,1574;6,843
5,109866;4,0995;4,8840;0,0779;6,377
5,110975;4,0966;3,9867;-0,0153;5,716
5,111531;3,3579;3,5918;-0,1084;4,918
5,134493;3,0600;3,6235;4,5491;6,572
5,135795;3,6273;3,9711;4,4476;6,979
5,160284;4,3624;4,6082;4,3499;7,693
5,161822;3,8987;4,7190;4,2466;7,450
5,162598;2,7705;4,8370;2,4869;6,104
5,183996;1,6829;5,0373;2,3649;5,814
5,184826;0,5602;5,6949;1,2078;5,849
5,209622;-0,5220;6,4694;1,1319;6,588
5,210773;-1,6326;7,5507;-1,6588;7,901
5,211293;-3,0042;8,3633;-3,0976;9,411
5,234498;-4,4439;9,0872;-3,0934;10,578
5,235975;-5,2462;9,2231;-6,3761;12,379
5,260797;-4,1405;7,1687;-6,3292;10,421
5,262268;-4,1690;7,1688;-6,2846;10,405
5,263020;-2,8841;5,6995;-6,2415;8,931
5,284393;-2,1324;2,4887;-5,3184;6,247
5,285479;-2,5889;1,0195;-3,4702;4,448
5,309887;-3,3353;-0,5039;-3,3035;4,721
5,311073;-3,9737;-2,1080;-3,1044;5,465
5,311620;-4,1771;-3,2096;-2,8847;6,006
5,334438;-3,2885;-2,9259;-2,6134;5,119
5,335915;-2,5413;-1,5586;-2,1357;3,667
5,360317;-2,1071;0,1654;-1,9272;2,860
5,362233;-1,7140;1,2873;0,2003;2,153
5,363043;-0,8156;1,9214;0,4118;2,128
5,384812;0,4267;1,9533;5,4105;5,768
5,385939;2,0806;1,4583;5,5979;6,148
5,409549;3,9467;1,6242;5,7893;7,192
5,410583;3,3808;1,8360;5,7152;6,889
5,411106;2,6941;1,7079;5,9073;6,713
5,433917;2,0038;0,9617;1,0578;2,461
5,435402;1,9693;-0,2580;1,0890;2,265
5,460138;2,2712;-1,7550;-0,4252;2,902
5,461725;2,2009;-3,7568;-0,4763;4,380
5,462465;1,6831;-5,3389;-0,5403;5,624
5,484195;1,0212;-6,4997;3,4081;7,410
5,485188;0,1827;-7,6611;3,3101;8,348
5,510805;-0,9319;-8,2105;3,1669;8,849
5,512257;-1,8577;-8,1500;2,9208;8,855
5,513030;-2,9042;-8,0039;1,5233;8,650
5,534557;-3,6124;-7,6185;1,2690;8,526
5,535979;-3,9824;-7,2997;1,0562;8,382
5,560703;-4,0228;-7,2053;0,8455;8,295
5,562195;-4,2381;-7,3008;2,4156;8,781
5,562942;-3,8594;-7,1658;2,1701;8,423
5,583914;-3,6504;-7,6823;2,6857;8,919
5,584831;-3,8618;-7,2856;3,8858;9,115
5,610620;-4,6878;-5,9950;3,5537;8,399
5,611974;-5,6592;-4,3017;4,5464;8,438
5,612622;-5,8688;-2,6435;4,0966;7,630
5,634582;-4,8710;-1,8226;4,5685;6,922
5,635990;-2,9221;-2,1231;3,9484;5,351
5,659630;1,8141;-3,0685;3,4823;4,983
5,660963;2,6618;-2,5143;2,8916;4,666
5,661800;3,0177;-0,4794;2,2886;3,818
5,684559;2,1707;2,9174;1,9513;4,127
5,685700;2,2668;7,2067;1,6435;7,732
5,710751;5,0044;10,7772;1,4395;11,969
5,711973;7,7855;12,7018;-0,9363;14,927
5,712575;8,3768;13,0076;-1,0550;15,508
5,734280;5,5319;11,2537;-1,1817;12,595
5,735785;3,6812;8,4165;-9,6880;13,351
5,760992;3,2102;5,4025;-9,7366;11,589
5,762432;3,1462;2,8791;-9,7215;10,616
5,763161;3,1786;1,0408;-9,6996;10,260
5,783794;3,2958;-0,1298;-7,6207;8,304
5,784759;3,6222;-0,7580;-6,9346;7,860
5,809975;4,6943;0,3079;-6,8035;8,272
5,811110;5,2627;1,9977;-5,2543;7,700
5,811687;5,3771;3,3861;-4,8815;8,013
5,834308;4,8989;4,5101;-4,5149;8,045
5,835324;3,8401;5,3657;-4,5865;8,036
5,861602;2,0180;6,3193;-4,1233;7,811
5,862442;0,1336;6,6986;-3,6533;7,631
5,863082;-0,9546;5,7045;-3,2001;6,610
5,890992;0,0580;3,5538;-2,7474;4,492
5,892019;1,1681;1,1666;-2,3079;2,838
5,909685;2,6030;-2,3418;0,1315;3,504
5,910369;2,4650;-2,4163;0,5217;3,491
5,910813;2,8619;-3,5414;0,9954;4,661
5,935735;3,4711;-4,4449;1,3302;5,794
5,937024;3,1995;-4,3319;1,6128;5,622
5,959183;2,9358;-3,6718;1,8943;5,068
5,960188;2,1777;-2,6836;0,3200;3,471
5,960856;0,8522;-1,5356;-0,3308;1,787
5,989673;-0,2327;-0,5013;-0,3355;0,647
5,990778;-0,9916;0,4158;-0,3360;1,126
6,010073;-1,5648;1,1749;-0,3606;1,990
6,011158;-1,6400;1,7833;1,3614;2,779
6,011920;-1,6884;1,9414;1,2660;2,867
6,034047;-1,7497;1,6102;1,3027;2,711
6,035245;-1,4086;0,7029;1,4065;2,111
6,060000;-0,9764;-0,5636;1,2810;1,706
6,061002;-2,1872;0,0730;2,6120;3,408
6,061542;-3,6053;1,3041;2,4854;4,569
6,087766;-4,8163;2,7863;3,3630;6,501
6,088493;-5,4149;4,2543;3,9237;7,926
6,107050;-5,3374;5,5644;3,8343;8,611
6,107520;-5,2469;5,5463;3,7914;8,524
6,107782;-4,3643;7,4270;3,7364;9,390
6,133844;-4,3490;8,5062;3,6374;10,223
6,135019;-4,4880;9,3768;1,2078;10,465
6,160765;-4,2398;9,9402;1,0393;10,857
6,162274;-4,0345;9,8071;-1,7131;10,742
6,163040;-3,9615;8,7516;-1,8091;9,775
6,183902;-3,3170;6,0037;-7,3069;10,022
6,184727;-2,2986;5,2948;-7,3116;9,315
6,210668;-1,0817;4,4423;-7,3083;8,621
6,212089;-0,1480;4,0571;-6,1904;7,403
6,212812;-0,2705;4,4386;-4,5555;6,366
6,234239;-1,3419;5,2610;-4,4409;7,014
6,235450;-2,0859;5,9294;-1,5477;6,473
6,260183;-1,8519;6,9470;-1,4167;7,328
6,261796;-1,4069;7,9676;-1,2883;8,193
6,262398;-0,4753;7,6116;-1,1603;7,714
6,283770;0,9870;6,0694;-2,7488;6,736
6,284568;2,2026;4,2847;-5,5138;7,322
6,310984;5,3950;0,2740;-5,2716;7,548
6,312397;7,4232;-1,5566;-5,0094;9,090
6,313151;8,0487;-3,3863;-4,7065;9,920
6,334494;8,5746;-4,5185;0,9209;9,736
6,335858;9,1906;-5,3396;1,1579;10,692
6,360478;9,4949;-6,0785;1,3652;11,356
6,362088;8,6524;-6,3962;0,6732;10,781
6,362741;6,9423;-6,5257;0,7939;9,561
6,383804;5,4499;-6,6979;0,7596;8,668
6,384666;3,9312;-6,7110;0,7820;7,817
6,411962;2,3853;-7,0982;-0,3001;7,494
6,413556;0,8833;-7,3201;-0,2617;7,378
6,414227;-0,7033;-7,7543;-0,2015;7,789
6,434074;-2,1172;-8,1252;0,0722;8,397
6,435363;-4,4110;-9,1233;0,0792;10,134
6,460330;-5,8481;-9,6243;0,2980;11,266
6,461919;-7,3936;-10,3527;0,1807;12,723
6,462949;-8,9112;-11,0920;0,9193;14,258
6,485074;-10,4982;-11,6140;0,6853;15,671
6,486619;-10,7659;-11,3186;2,7656;15,864
6,511734;-10,7029;-10,2913;2,5779;15,070
6,513895;-10,2230;-8,3719;3,0952;13,571
6,514682;-9,7327;-6,3962;3,0208;12,032
6,534832;-8,3809;-4,6447;4,4937;10,583
6,536162;-6,4521;-2,9031;5,0298;8,681
6,560049;-2,2694;1,1364;4,7656;5,399
6,561545;-0,6549;0,7526;6,6132;6,688
6,562223;8,2581;5,1606;5,4160;11,143
6,584266;10,2157;8,9661;4,2216;14,233
6,585241;9,4593;14,0907;-6,6308;18,221
6,610769;8,2672;20,1491;-6,7416;22,799
6,611954;5,6381;21,5383;-6,7404;23,262
6,612547;3,7245;15,5138;-6,6623;17,290
6,634334;4,5232;7,7270;-3,7388;9,703
6,635657;5,5127;1,2962;-3,6722;6,749
6,660462;5,5147;-2,9710;-3,6333;7,242
6,661815;5,1652;-5,4794;-3,5344;8,318
6,662644;4,9298;-5,7790;-4,5868;8,873
6,684334;4,9671;-4,2862;-4,3494;7,872
6,685377;4,6593;-1,7418;-4,0991;6,446
6,709932;3,7191;3,9054;-3,7682;6,579
6,711148;2,9576;5,9105;-3,1483;7,321
6,711759;2,6662;6,9151;-2,6507;7,871
6,734810;2,7937;6,6395;-2,1893;7,529
6,735998;3,0193;4,9576;-1,7896;6,074
6,760004;3,1388;3,0826;-1,4632;4,636
6,761539;3,1887;1,3021;-0,5758;3,492
6,762406;3,0822;-0,0823;-0,3476;3,103
6,784141;2,7342;-1,1476;0,6209;3,030
6,785123;1,7871;-1,5942;0,8621;2,545
6,810363;0,5639;-2,5366;1,0657;2,809
6,811600;0,4421;-2,5194;1,6954;3,069
6,812232;-0,1160;-2,5013;1,7627;3,062
