time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,206240;0,2039;-0,2520;-0,0471;0,328
1,207410;0,1321;-0,6398;0,0940;0,660
1,231584;-0,1718;-0,4891;0,0967;0,527
1,232494;-0,1709;-0,4900;0,1566;0,542
1,232975;-0,8991;-1,3324;0,1573;1,615
1,255497;-0,8241;-1,2925;0,2875;1,560
1,256589;-0,1735;-0,7555;0,3236;0,840
1,282528;-0,4854;-1,0949;0,3219;1,240
1,283858;-0,4905;-1,0898;2,8447;3,086
1,284597;-0,3885;-1,2303;3,5635;3,790
1,307132;-0,4043;-1,2529;3,5560;3,792
1,308033;-0,3861;-1,3477;3,4595;3,733
1,332520;-0,4072;-1,4796;3,4467;3,773
1,333362;-0,3578;-1,4520;3,0822;3,426
1,333935;-0,1597;-1,4194;3,0605;3,377
1,357301;-0,0791;-1,4597;2,6014;2,984
1,358620;-0,1872;-1,3443;2,1147;2,513
1,382572;-0,1019;-0,9183;1,9187;2,130
1,383640;-0,2434;-0,8339;1,7785;1,979
1,384411;0,1933;-0,2488;1,5781;1,609
1,407039;-0,4027;-0,7308;1,8352;2,016
1,407972;-0,9219;-0,4768;1,8134;2,089
1,435214;-1,1293;-0,3346;1,5960;1,984
1,436078;-1,1715;-0,4647;1,5999;2,037
1,436642;-1,2423;-0,1768;1,3798;1,865
1,456850;-1,8017;-0,2383;1,3480;2,263
1,457725;-2,5837;0,0037;1,1404;2,824
1,482711;-2,5572;0,5140;-0,5565;2,667
1,483458;-2,5174;0,5462;-0,7358;2,679
1,483901;-2,0753;0,8261;-2,5171;3,365
1,505256;-1,5569;2,0463;-3,8685;4,645
1,505657;-3,5535;2,8519;-3,8708;5,979
1,533682;-4,2375;3,3028;-4,1815;6,808
1,534813;-3,3709;3,7750;-4,1907;6,571
1,535387;-2,6481;4,2348;-4,1928;6,521
1,556727;-2,2144;4,8538;-3,5099;6,386
1,557594;-2,6239;5,5150;-3,3949;6,988
1,583671;-3,1389;5,8810;-3,2214;7,404
1,584731;-3,3096;6,2333;-2,9746;7,659
1,585432;-3,6682;6,4477;-3,2488;8,098
1,607331;-3,7967;6,2299;-2,9818;7,881
1,608355;-3,7278;5,9215;-2,6931;7,498
1,633469;-3,6109;5,4142;-2,3884;6,932
1,634552;-3,7770;5,0392;-2,0830;6,633
1,635188;-3,7804;4,4237;-1,5989;6,035
1,654968;-2,7734;3,6014;-0,4037;4,563
1,655464;-2,1159;3,6522;-0,1499;4,224
1,683147;-1,7716;3,8449;0,0868;4,234
1,684020;-1,6469;3,2643;0,3005;3,669
1,684423;-1,2709;-1,9300;0,9776;2,509
1,706221;-0,5126;-5,3774;0,4578;5,421
1,707272;-0,8552;-5,8240;0,5145;5,909
1,732514;-2,2109;-4,9984;1,1812;5,592
1,733302;-2,9401;-3,9349;1,1479;5,044
1,733844;-0,2473;-2,8237;1,3805;3,153
1,758689;3,3773;-1,1681;1,3453;3,818
1,760281;3,4241;-0,4967;1,3045;3,698
1,782094;2,9488;-0,4333;1,2531;3,233
1,783133;2,8467;-1,2107;-0,0001;3,094
1,783592;1,9176;-1,1409;-0,0675;2,232
1,812463;1,3485;-1,4497;-0,1380;1,985
1,813774;1,1715;-1,9063;3,6880;4,314
1,833585;1,6695;-3,4636;3,5975;5,265
1,834793;6,3474;-6,7368;3,5101;9,899
1,835131;11,7111;-8,7351;3,4285;15,007
1,857156;12,9742;-8,6904;3,3331;15,968
1,858566;8,7329;-6,2487;4,1120;11,499
1,883247;1,2127;-1,0337;4,0108;4,316
1,884703;0,0887;0,9760;3,8807;4,002
1,885318;0,5787;2,5485;3,6045;4,452
1,912225;1,7580;3,1825;1,2927;3,859
1,913406;2,9711;3,5719;-2,0712;5,087
1,934802;4,0968;3,6142;-2,3104;5,932
1,935948;4,2448;3,2137;-4,5210;6,985
1,936571;3,3813;2,2358;-4,7215;6,223
1,957721;2,3685;1,2661;-4,9023;5,590
1,959020;1,5580;0,7339;-5,0548;5,340
