time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,161160;0,0990;-0,6178;0,4466;0,769
2,161588;0,0849;-0,6418;0,5914;0,877
2,161926;-0,2328;-0,8564;0,5821;1,061
2,186041;-0,2794;-0,7625;1,4059;1,624
2,186406;-0,2119;-0,5110;1,4396;1,542
2,211454;-0,3725;-0,5262;1,3936;1,536
2,211864;-0,3797;-0,5011;1,4084;1,542
2,212166;-0,4256;-0,5120;1,3528;1,508
2,237535;-0,5453;-0,7489;1,4902;1,755
2,238445;-0,5122;-0,6759;1,4115;1,647
2,262581;-0,4712;-0,6025;1,3973;1,593
2,263517;-0,2310;-0,5722;1,2916;1,431
2,264200;-0,2559;-0,8106;1,2788;1,536
2,285111;-0,1279;-1,0079;1,1700;1,550
2,285431;0,0769;-1,1635;1,1669;1,650
2,311755;0,0533;-1,4704;1,0526;1,809
2,312227;0,1823;-1,7378;0,9038;1,967
2,312498;0,1958;-1,5453;0,4893;1,633
2,336461;0,3567;-1,3515;0,3982;1,453
2,337375;0,3622;-1,1569;0,1651;1,223
2,362970;0,5485;-0,6437;0,0840;0,850
2,363688;0,6183;-0,4728;0,1006;0,785
2,364116;0,4167;-0,4152;0,0277;0,589
2,395237;0,3235;-0,3206;0,0718;0,461
2,396370;0,1146;-0,1511;0,0813;0,206
2,413009;-0,2530;-0,1389;0,0493;0,293
2,413939;-0,5074;0,0244;0,1315;0,525
2,414521;-0,7618;-0,0058;0,1109;0,770
2,438522;-1,2028;0,1086;0,3623;1,261
2,439439;-1,4488;0,0235;0,3506;1,491
2,461954;-1,4653;0,6645;0,3824;1,654
2,462447;-1,4823;1,4142;0,3841;2,084
2,463138;-1,7244;2,1955;-0,8579;2,921
2,493643;-1,8778;3,0800;-1,7312;4,001
2,495143;-1,8679;4,7956;-1,7388;5,432
2,513882;-1,6786;5,6375;-1,7523;6,138
2,515424;-1,7450;5,9693;-1,7715;6,467
2,516064;-2,3305;5,7037;-1,7119;6,395
