time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
1,708141;-0,1193;0,6706;-0,6486;0,941
1,708420;-0,1278;0,5671;-0,6284;0,856
1,708646;0,0143;0,5411;-0,3830;0,663
1,730640;0,1117;0,4012;-0,3492;0,544
1,731329;0,1680;0,3030;-0,3331;0,481
1,755558;0,1829;0,2078;-0,2950;0,405
1,755924;0,0803;0,0009;-0,2816;0,293
1,756113;-0,0638;-0,0467;-0,2345;0,247
1,780366;-0,2115;-0,0865;-0,1985;0,303
1,780753;-0,2479;-0,1963;-0,0101;0,316
1,805241;-0,6313;-0,5316;0,0236;0,826
1,805651;-0,6321;-0,5575;0,3698;0,920
1,805809;-0,7874;-0,6170;0,3979;1,077
1,830624;-0,6761;-0,6684;0,6944;1,177
1,832784;-0,7572;-0,5571;0,8226;1,249
1,856264;-0,9137;-0,4792;0,8263;1,322
1,857852;-0,8766;-0,2431;0,9205;1,294
1,858939;-0,7946;-0,0090;0,9069;1,206
1,880412;-0,7350;0,1880;0,8902;1,170
1,881184;-0,8643;0,1179;0,8249;1,201
1,905739;-0,5651;0,2416;0,7676;0,983
1,907822;-0,4539;0,4436;0,6055;0,877
1,909144;-0,2648;0,5719;0,5381;0,829
1,931135;-0,2301;0,5490;0,3622;0,697
1,932412;-0,1928;0,2921;0,2975;0,459
1,955853;-0,1483;0,0223;0,1843;0,238
1,957193;-0,0642;0,1340;0,1256;0,195
1,958022;0,0981;0,1274;0,0104;0,161
1,982144;0,1068;0,0789;-0,0406;0,139
1,984200;0,1099;-0,0056;-0,0413;0,117
2,006600;-0,0089;-0,2014;-0,0806;0,217
2,008397;0,0584;-0,3627;-0,0612;0,372
2,009448;0,0032;-0,5974;0,0560;0,600
2,031641;-0,0662;-0,6391;0,0504;0,645
2,033154;-0,1002;-0,7190;0,1740;0,747
2,055651;-0,2167;-1,4908;0,1815;1,517
2,056903;0,1995;-2,1850;0,3454;2,221
2,057868;1,2999;-2,4143;0,3580;2,765
2,081211;2,6263;-2,4062;0,2905;3,574
2,083147;4,2149;-1,7326;0,2435;4,564
2,106018;4,0351;-1,1945;0,2364;4,215
2,107450;2,0516;-0,7660;-0,2693;2,206
2,108011;0,2954;-0,1785;-0,2790;0,444
2,131277;-0,6910;0,1774;-1,0186;1,244
2,133156;-1,0560;0,3368;-2,2999;2,553
2,155783;-2,1461;1,0704;-2,3197;3,337
2,157334;-3,9595;2,2641;-2,3451;5,129
2,158424;-6,3064;3,9548;-2,3726;7,813
2,180697;-8,3517;5,1799;-2,3881;10,114
2,182479;-9,7803;6,8551;-2,3993;12,182
2,205819;-9,4369;6,8349;-2,4559;11,908
2,207910;-8,3608;6,5561;-2,4154;10,896
2,208586;-7,6410;6,2776;-4,0977;10,704
2,236983;-7,7439;5,8938;-4,9506;10,918
2,239047;-8,5018;5,5135;-4,8927;11,252
2,255685;-8,7368;5,0589;-4,9338;11,237
2,257758;-8,8694;5,0130;-4,8170;11,269
2,259166;-9,0396;5,1614;-4,6599;11,405
