time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
2,848502;0,2699;-0,2042;-0,1286;0,362
2,850196;0,2781;-0,2076;-0,1851;0,393
2,851140;0,3586;-0,0967;-0,1855;0,415
2,863655;0,1299;0,0523;-0,2204;0,261
2,864489;-0,1003;-0,0268;-0,2162;0,240
2,888386;-0,0643;0,0111;-0,2607;0,269
2,889219;-0,1445;-0,0654;-0,2553;0,301
2,889749;-0,1898;-0,1791;-0,1886;0,322
2,913571;-0,2757;-0,5209;-0,1782;0,616
2,915096;-0,1691;-0,3665;-0,1183;0,421
2,938928;-0,2532;-0,1734;-0,1086;0,326
2,940854;-0,2987;-0,0953;-0,0619;0,320
2,941704;-0,0753;-0,0177;-0,0502;0,092
2,970654;0,0714;0,0598;-0,0413;0,102
2,971852;0,4096;0,0607;-0,1957;0,458
2,988812;0,6336;0,0986;-0,1857;0,668
2,990439;0,5158;-0,4408;-0,2715;0,731
2,991515;1,8163;-1,1336;-0,2638;2,157
3,015351;0,6284;-0,4855;-0,6902;1,052
3,017073;-0,7135;-0,6405;-0,3249;1,012
3,038681;-0,5625;-0,8704;-0,3213;1,085
3,040430;-0,2577;-0,3329;-0,2663;0,498
3,041537;-0,2633;-0,3637;-0,2683;0,523
3,070440;-0,9971;-0,3961;-0,2371;1,099
3,071823;-1,3102;-0,2763;-0,3946;1,396
3,088868;-0,8955;0,3782;-0,3885;1,047
3,090710;-0,9028;0,3815;-0,4450;1,076
3,091640;-0,5634;0,4980;-0,4385;0,870
3,114125;-0,6013;0,8011;-0,4646;1,104
3,115042;-1,3640;-0,5460;-0,5619;1,573
3,138449;-1,5926;-1,9681;-0,5571;2,592
3,139747;-1,6297;-0,4008;1,7767;2,444
3,140513;-2,3885;1,7746;1,7764;3,466
3,167656;-2,2974;2,6432;1,7710;3,924
3,169659;-0,5149;2,6252;-1,3003;2,975
3,188454;2,0479;3,0051;-1,2952;3,860
3,189830;2,3571;3,2198;-2,0100;4,468
3,190805;1,0262;2,9266;-1,9922;3,686
3,213867;-0,1454;4,1588;-5,3046;6,742
3,216395;-1,5370;4,7653;-5,2777;7,275
3,238734;-3,1585;1,9468;-5,2217;6,406
3,241046;-3,4215;2,2132;-5,1551;6,571
3,242253;-3,7200;1,4706;-1,9556;4,453
3,266143;-3,1800;-0,5696;-1,8470;3,721
3,268564;-1,4507;-1,9953;0,8753;2,618
3,288779;-0,5099;-2,5422;0,9868;2,774
3,290656;-0,1810;-2,1628;1,0988;2,433
3,291829;1,3615;-1,7304;1,2142;2,514
3,313992;2,8365;-0,7850;-1,7446;3,421
3,316280;2,6898;1,0925;-1,5958;3,313
3,339061;0,3865;3,3278;-1,4478;3,650
3,341371;-2,6414;3,4232;-0,7333;4,386
3,342806;-1,3278;0,4917;-0,6029;1,539
3,366752;0,1776;-5,0004;2,3553;5,530
3,369260;-1,3954;-3,8491;2,4628;4,778
3,388737;-0,6902;-2,4602;2,5340;3,599
3,390454;-0,0154;-1,1078;1,1051;1,565
3,391438;0,2454;0,1245;1,0397;1,076
3,413896;0,0766;1,4803;0,9650;1,769
3,415727;0,1816;2,9122;1,6131;3,334
3,438852;0,3988;3,9996;1,5427;4,305
3,441104;0,2639;4,1059;1,4879;4,375
