time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
3,187686;-0,1169;0,1625;-0,2343;0,308
3,189014;0,0700;0,1510;-0,2121;0,270
3,189798;0,1811;0,0630;-0,1853;0,267
3,210658;0,1391;-0,1016;-0,1222;0,211
3,211361;0,0988;-0,2683;-0,0945;0,301
3,233654;0,1356;-0,3203;-0,0395;0,350
3,234879;0,1343;-0,3331;-0,0137;0,359
3,235429;0,3254;-0,4216;0,0042;0,533
3,259477;0,3240;-0,5821;0,0202;0,666
3,260818;0,3218;-0,5070;0,0695;0,605
3,285330;0,5446;-0,8460;0,0719;1,009
3,286802;0,3801;-0,7959;0,0885;0,886
3,287848;0,2505;-0,9719;0,1074;1,009
3,307173;0,2344;-1,1449;0,1031;1,173
3,308559;0,2520;-1,1979;0,1561;1,234
3,341108;0,0488;-1,1845;0,1537;1,195
3,342594;-0,1294;-1,1172;0,2056;1,143
3,343607;-0,3476;-1,1228;0,1964;1,192
3,358600;-0,5329;-1,1973;0,3777;1,364
3,359707;-0,5673;-1,2296;0,3634;1,402
3,384365;-0,8358;-0,9481;0,5818;1,391
3,386131;-0,7637;-0,5445;0,6662;1,150
3,387213;-0,8052;0,1280;0,6430;1,038
3,408934;-1,0293;0,5265;0,6014;1,303
3,410481;-1,0127;0,9177;0,5654;1,479
3,439293;-1,1399;1,3004;-0,0163;1,729
3,440975;-1,1091;1,6778;-0,0547;2,012
3,442279;-1,1483;1,9710;-1,0364;2,505
3,459225;-1,3356;2,1430;-1,1880;2,791
3,461369;-1,1638;1,8354;-1,2197;2,492
3,483912;-1,4279;0,9979;-1,2443;2,141
3,485322;-1,3716;0,9452;-1,2619;2,090
3,486808;-1,3422;1,1443;-1,0042;2,030
3,508649;-2,5304;2,1764;-1,0107;3,487
3,510415;-2,3430;2,0011;-0,9767;3,232
3,535235;0,7240;0,2016;-0,9240;1,191
3,537213;1,0009;-0,4925;-1,2883;1,704
3,538437;-0,2548;-1,1080;-2,7216;2,949
3,559068;-2,0935;-2,9060;-2,6486;4,455
3,561066;-4,0891;-4,0887;-3,5250;6,772
3,584287;-5,5507;-4,3876;-3,4382;7,867
3,586958;-6,0210;-4,1794;-3,3547;8,061
3,588444;-6,1034;-3,8170;-3,2758;7,909
3,608929;-5,9726;-3,4256;-2,3662;7,280
3,611391;-5,8702;-2,8981;-2,2887;6,935
3,635798;-5,7370;-2,1051;0,2080;6,115
3,638207;-5,2467;-1,7762;3,1164;6,356
3,639415;-4,8983;-2,0635;3,1552;6,181
3,659266;-4,4464;-2,9377;3,1915;6,212
3,661702;-4,0977;-3,7564;3,1799;6,404
3,684374;-3,7435;-4,2943;1,1519;5,812
3,686407;-2,6478;-1,6895;1,1083;3,331
3,687488;-0,4621;5,1065;-1,9062;5,470
3,709386;0,6136;11,2789;-3,4288;11,804
3,711317;0,6558;14,2997;-3,4098;14,715
3,734005;0,6839;16,0954;-8,3609;18,150
3,736454;0,2051;16,5839;-8,3033;18,548
3,738052;-0,3873;16,3926;-8,2201;18,342
